run_id,student,persona,burst,start_s,duration_s,steps,failed_steps,context_tokens,compacted,restarted,phase
engine_len_65k,14,worstelaar,1,2.009,78.289,2,0,10640,0,0,warmup
engine_len_65k,9,gemiddelde,1,27.661,89.034,3,0,26020,0,0,warmup
engine_len_65k,7,worstelaar,1,26.472,97.458,2,0,17742,0,0,warmup
engine_len_65k,5,afhaker,1,20.846,109.911,2,0,12129,0,0,warmup
engine_len_65k,19,gemiddelde,1,22.776,110.857,4,0,32302,0,0,warmup
engine_len_65k,8,gemiddelde,1,24.749,111.474,5,0,22804,0,0,warmup
engine_len_65k,10,worstelaar,1,46.965,104.699,4,0,17378,0,0,measure
engine_len_65k,11,afhaker,1,36.279,128.987,2,0,13167,0,0,measure
engine_len_65k,18,gemiddelde,1,39.011,150.575,3,0,33507,0,0,measure
engine_len_65k,12,gemiddelde,1,4.403,195.123,3,0,37005,0,0,measure
engine_len_65k,1,gemiddelde,1,4.447,203.022,8,0,24009,0,0,measure
engine_len_65k,4,doorpakker,1,41.506,172.493,11,0,48426,0,0,measure
engine_len_65k,13,worstelaar,1,0.354,224.672,4,0,21945,0,0,measure
engine_len_65k,9,gemiddelde,2,200.884,27.423,3,0,27521,0,0,measure
engine_len_65k,16,doorpakker,1,22.102,206.41,9,0,49306,0,0,measure
engine_len_65k,6,gemiddelde,1,16.249,236.394,7,0,36378,0,0,measure
engine_len_65k,15,gemiddelde,1,34.659,256.401,8,0,26651,0,0,measure
engine_len_65k,8,gemiddelde,2,214.198,78.889,8,0,25411,0,0,measure
engine_len_65k,4,doorpakker,2,232.254,91.658,8,0,51128,0,0,measure
engine_len_65k,9,gemiddelde,3,313.79,24.658,4,0,28754,0,0,measure
engine_len_65k,2,doorpakker,1,14.024,331.097,12,0,51275,0,0,measure
engine_len_65k,7,worstelaar,2,362.247,31.72,2,0,18971,0,0,measure
engine_len_65k,16,doorpakker,2,275.608,119.034,8,0,52558,0,0,measure
engine_len_65k,19,gemiddelde,2,375.258,19.977,1,0,32535,0,0,measure
engine_len_65k,14,worstelaar,2,371.8,25.336,2,0,10346,0,1,measure
engine_len_65k,17,gemiddelde,1,21.824,376.061,3,0,36288,0,0,measure
engine_len_65k,4,doorpakker,3,355.831,51.57,4,0,52250,0,0,measure
engine_len_65k,6,gemiddelde,2,363.504,47.39,1,0,37270,0,0,measure
engine_len_65k,13,worstelaar,2,353.638,60.294,1,0,18642,0,1,measure
engine_len_65k,0,worstelaar,1,233.734,181.873,4,0,27433,0,0,measure
engine_len_65k,12,gemiddelde,2,252.912,163.298,3,0,41446,1,0,measure
engine_len_65k,18,gemiddelde,2,243.963,186.0,3,0,31830,1,0,measure
