t_s,t_wall,prefix_cache_queries,prefix_cache_hits,preemptions,kv_cache_usage,requests_running,requests_waiting,prompt_tokens,generation_tokens,request_success,iteration_tokens,prefix_cache_hit_rate_window
0.01,1788994879.5896,230308324.0,216215280.0,0.0,0.0,0.0,0.0,230308324.0,3236498.0,8624.0,17329542.0,
2.02,1788994881.5974,230308324.0,216215280.0,0.0,0.0,0.0,0.0,230308324.0,3236498.0,8624.0,17329542.0,
4.03,1788994883.6106,230308324.0,216215280.0,0.0,0.0,0.0,0.0,230308324.0,3236498.0,8624.0,17329542.0,
6.04,1788994885.6163,230324584.0,216228208.0,0.0,0.013,2.0,0.0,230324584.0,3236861.0,8624.0,17333237.0,0.7951
8.04,1788994887.6214,230324584.0,216228208.0,0.0,0.0134,2.0,0.0,230324584.0,3237373.0,8624.0,17333749.0,
10.05,1788994889.6338,230345527.0,216244544.0,0.0,0.0168,2.0,0.0,230345527.0,3237785.0,8626.0,17338768.0,0.78
12.06,1788994891.6444,230355360.0,216254208.0,0.0,0.0098,1.0,0.0,230355360.0,3238270.0,8628.0,17339422.0,0.9828
14.07,1788994893.6549,230365503.0,216264048.0,0.0,0.01,1.0,0.0,230365503.0,3238674.0,8629.0,17340129.0,0.9701
16.09,1788994895.6672,230387820.0,216275408.0,0.0,0.0279,2.0,0.0,230387820.0,3238848.0,8629.0,17351260.0,0.509
18.1,1788994897.6789,230387820.0,216275408.0,0.0,0.0283,2.0,0.0,230387820.0,3239286.0,8629.0,17351698.0,
20.11,1788994899.6901,230387820.0,216275408.0,0.0,0.0286,2.0,0.0,230387820.0,3239726.0,8629.0,17352138.0,
22.12,1788994901.7019,230397741.0,216282336.0,0.0,0.0267,2.0,0.0,230397741.0,3240060.0,8630.0,17355465.0,0.6983
24.13,1788994903.7134,230416992.0,216292336.0,0.0,0.0348,4.0,0.0,230416992.0,3240563.0,8630.0,17365219.0,0.5195
26.14,1788994905.7248,230433813.0,216306608.0,0.0,0.0374,5.0,0.0,230433813.0,3241272.0,8631.0,17368477.0,0.8485
28.15,1788994907.7317,230446486.0,216319056.0,0.0,0.0206,3.0,0.0,230446486.0,3241969.0,8634.0,17369399.0,0.9822
30.16,1788994909.7432,230470311.0,216341392.0,0.0,0.036,4.0,0.0,230470311.0,3242579.0,8634.0,17371498.0,0.9375
32.17,1788994911.7544,230499111.0,216369680.0,0.0,0.0365,4.0,0.0,230499111.0,3243228.0,8636.0,17372659.0,0.9822
34.18,1788994913.7621,230499111.0,216369680.0,0.0,0.0218,3.0,0.0,230499111.0,3243913.0,8637.0,17373344.0,
36.3,1788994915.8768,230538433.0,216401232.0,0.0,0.0378,4.0,0.0,230538433.0,3244395.0,8638.0,17381596.0,0.8024
38.3,1788994917.8821,230578236.0,216440608.0,0.0,0.0356,3.0,0.0,230578236.0,3245013.0,8641.0,17382641.0,0.9893
40.31,1788994919.8933,230624525.0,216483488.0,0.0,0.0387,4.0,0.0,230624525.0,3245544.0,8643.0,17386581.0,0.9264
42.33,1788994921.9136,230657517.0,216507648.0,0.0,0.0442,4.0,0.0,230657517.0,3245942.0,8645.0,17395811.0,0.7323
44.34,1788994923.9188,230699745.0,216549552.0,0.0,0.0449,4.0,0.0,230699745.0,3246581.0,8647.0,17396774.0,0.9923
46.35,1788994925.9285,230716611.0,216566160.0,0.0,0.0455,4.0,0.0,230716611.0,3247225.0,8648.0,17397676.0,0.9847
48.36,1788994927.94,230742395.0,216591792.0,0.0,0.046,4.0,0.0,230742395.0,3247879.0,8649.0,17398482.0,0.9941
50.37,1788994929.9463,230796487.0,216644272.0,0.0,0.0455,4.0,0.0,230769691.0,3248461.0,8652.0,17399672.0,0.9702
52.38,1788994931.9583,230813644.0,216661152.0,0.0,0.0458,4.0,0.0,230813644.0,3249089.0,8653.0,17401581.0,0.9839
54.38,1788994933.9632,230831014.0,216678320.0,0.0,0.0465,4.0,0.0,230831014.0,3249729.0,8654.0,17402423.0,0.9884
56.39,1788994935.9683,230875964.0,216722560.0,0.0,0.047,4.0,0.0,230858190.0,3250327.0,8656.0,17403397.0,0.9842
58.39,1788994937.9744,230911106.0,216757360.0,0.0,0.0391,3.0,0.0,230911106.0,3250940.0,8659.0,17404686.0,0.9903
60.4,1788994939.9786,230946715.0,216792608.0,0.0,0.0481,4.0,0.0,230946715.0,3251557.0,8660.0,17405664.0,0.9899
62.41,1788994941.9884,230965207.0,216810928.0,0.0,0.0241,2.0,0.0,230965207.0,3252156.0,8663.0,17406435.0,0.9907
64.41,1788994943.993,230993870.0,216838192.0,0.0,0.0328,2.0,0.0,230993870.0,3252591.0,8664.0,17408269.0,0.9512
66.42,1788994945.9998,231023658.0,216866928.0,0.0,0.0338,2.0,0.0,231023658.0,3252945.0,8665.0,17409675.0,0.9647
68.43,1788994948.0141,231023658.0,216866928.0,0.0,0.0341,2.0,0.0,231023658.0,3253343.0,8665.0,17410073.0,
70.45,1788994950.0261,231023658.0,216866928.0,0.0,0.0102,1.0,0.0,231023658.0,3253717.0,8666.0,17410447.0,
72.45,1788994952.0335,231023658.0,216866928.0,0.0,0.0,0.0,0.0,231023658.0,3253862.0,8667.0,17410592.0,
74.46,1788994954.041,231023658.0,216866928.0,0.0,0.0,0.0,0.0,231023658.0,3253862.0,8667.0,17410592.0,
76.47,1788994956.0484,231023658.0,216866928.0,0.0,0.0,0.0,0.0,231023658.0,3253862.0,8667.0,17410592.0,
78.48,1788994958.0605,231023658.0,216866928.0,0.0,0.0,0.0,0.0,231023658.0,3253862.0,8667.0,17410592.0,
80.49,1788994960.073,231023658.0,216866928.0,0.0,0.0,0.0,0.0,231023658.0,3253862.0,8667.0,17410592.0,
82.5,1788994962.0791,231023658.0,216866928.0,0.0,0.0,0.0,0.0,231023658.0,3253862.0,8667.0,17410592.0,
84.51,1788994964.0919,231023658.0,216866928.0,0.0,0.0,0.0,0.0,231023658.0,3253862.0,8667.0,17410592.0,
86.53,1788994966.1129,231023658.0,216866928.0,0.0,0.0,0.0,0.0,231023658.0,3253862.0,8667.0,17410592.0,
88.54,1788994968.1253,231023658.0,216866928.0,0.0,0.0,0.0,0.0,231023658.0,3253862.0,8667.0,17410592.0,
90.56,1788994970.1363,231023658.0,216866928.0,0.0,0.0,0.0,0.0,231023658.0,3253862.0,8667.0,17410592.0,
92.57,1788994972.1484,231023658.0,216866928.0,0.0,0.0,0.0,0.0,231023658.0,3253862.0,8667.0,17410592.0,
94.58,1788994974.1607,231023658.0,216866928.0,0.0,0.0,0.0,0.0,231023658.0,3253862.0,8667.0,17410592.0,
96.59,1788994976.1736,231023658.0,216866928.0,0.0,0.0,0.0,0.0,231023658.0,3253862.0,8667.0,17410592.0,
98.61,1788994978.1859,231023658.0,216866928.0,0.0,0.0,0.0,0.0,231023658.0,3253862.0,8667.0,17410592.0,
100.62,1788994980.1982,231023658.0,216866928.0,0.0,0.0,0.0,0.0,231023658.0,3253862.0,8667.0,17410592.0,
102.63,1788994982.2117,231023658.0,216866928.0,0.0,0.0,0.0,0.0,231023658.0,3253862.0,8667.0,17410592.0,
104.64,1788994984.2242,231023658.0,216866928.0,0.0,0.0,0.0,0.0,231023658.0,3253862.0,8667.0,17410592.0,
106.65,1788994986.2325,231023658.0,216866928.0,0.0,0.0,0.0,0.0,231023658.0,3253862.0,8667.0,17410592.0,
108.66,1788994988.2447,231023658.0,216866928.0,0.0,0.0,0.0,0.0,231023658.0,3253862.0,8667.0,17410592.0,
110.68,1788994990.2568,231023658.0,216866928.0,0.0,0.0,0.0,0.0,231023658.0,3253862.0,8667.0,17410592.0,
112.69,1788994992.269,231023658.0,216866928.0,0.0,0.0,0.0,0.0,231023658.0,3253862.0,8667.0,17410592.0,
114.7,1788994994.2779,231023658.0,216866928.0,0.0,0.0,0.0,0.0,231023658.0,3253862.0,8667.0,17410592.0,
116.71,1788994996.2858,231023658.0,216866928.0,0.0,0.0,0.0,0.0,231023658.0,3253862.0,8667.0,17410592.0,
118.71,1788994998.2942,231023658.0,216866928.0,0.0,0.0,0.0,0.0,231023658.0,3253862.0,8667.0,17410592.0,
120.72,1788995000.3007,231023658.0,216866928.0,0.0,0.0,0.0,0.0,231023658.0,3253862.0,8667.0,17410592.0,
122.73,1788995002.3123,231053920.0,216896784.0,0.0,0.0255,1.0,0.0,231053920.0,3254049.0,8667.0,17411185.0,0.9866
124.74,1788995004.3194,231098997.0,216938464.0,0.0,0.0369,2.0,0.0,231084544.0,3254259.0,8668.0,17411667.0,0.9246
126.75,1788995006.3269,231130072.0,216969168.0,0.0,0.0374,2.0,0.0,231130072.0,3254595.0,8669.0,17415499.0,0.9881
128.75,1788995008.3339,231161658.0,217000320.0,0.0,0.0379,2.0,0.0,231161658.0,3254951.0,8670.0,17416289.0,0.9863
