t_s,t_wall,prefix_cache_queries,prefix_cache_hits,preemptions,kv_cache_usage,requests_running,requests_waiting,prompt_tokens,generation_tokens,request_success,iteration_tokens,prefix_cache_hit_rate_window
0.02,1789033354.3156,22452690.0,19331680.0,2.0,0.0,0.0,0.0,22452690.0,366751.0,1190.0,3487761.0,
2.03,1789033356.326,22452690.0,19331680.0,2.0,0.0,0.0,0.0,22452690.0,366751.0,1190.0,3487761.0,
4.05,1789033358.34,22452690.0,19331680.0,2.0,0.0,0.0,0.0,22452690.0,366751.0,1190.0,3487761.0,
6.06,1789033360.3536,22452690.0,19331680.0,2.0,0.0,0.0,0.0,22452690.0,366751.0,1190.0,3487761.0,
8.07,1789033362.3675,22452690.0,19331680.0,2.0,0.0,0.0,0.0,22452690.0,366751.0,1190.0,3487761.0,
10.1,1789033364.3914,22452690.0,19331680.0,2.0,0.0,0.0,0.0,22452690.0,366751.0,1190.0,3487761.0,
12.11,1789033366.4025,22452690.0,19331680.0,2.0,0.0,0.0,0.0,22452690.0,366751.0,1190.0,3487761.0,
14.12,1789033368.4105,22452690.0,19331680.0,2.0,0.0,0.0,0.0,22452690.0,366751.0,1190.0,3487761.0,
16.13,1789033370.4204,22497124.0,19343040.0,2.0,0.0822,1.0,0.0,22452690.0,366751.0,1190.0,3487761.0,0.2557
18.14,1789033372.4294,22497124.0,19343040.0,2.0,0.1056,1.0,0.0,22452690.0,366751.0,1190.0,3487761.0,
20.14,1789033374.4383,22497124.0,19343040.0,2.0,0.1211,1.0,0.0,22452690.0,366751.0,1190.0,3487761.0,
22.15,1789033376.4467,22497124.0,19343040.0,2.0,0.1445,1.0,0.0,22452690.0,366751.0,1190.0,3487761.0,
24.17,1789033378.4603,22497124.0,19343040.0,2.0,0.1601,1.0,1.0,22452690.0,366751.0,1190.0,3487761.0,
26.18,1789033380.4726,22529044.0,19359136.0,2.0,0.1757,2.0,0.0,22452690.0,366751.0,1190.0,3487761.0,0.5043
28.19,1789033382.4853,22529044.0,19359136.0,2.0,0.1991,2.0,0.0,22497124.0,366754.0,1190.0,3520838.0,
30.2,1789033384.4968,22529044.0,19359136.0,2.0,0.2225,2.0,0.0,22497124.0,366757.0,1190.0,3520841.0,
32.22,1789033386.5095,22529044.0,19359136.0,2.0,0.2299,2.0,0.0,22529044.0,366894.0,1190.0,3536802.0,
34.23,1789033388.5253,22529044.0,19359136.0,2.0,0.2308,2.0,0.0,22529044.0,367154.0,1190.0,3537062.0,
36.24,1789033390.5375,22573471.0,19397280.0,2.0,0.2544,3.0,0.0,22541041.0,367288.0,1191.0,3543001.0,0.8586
38.26,1789033392.5532,22573471.0,19397280.0,2.0,0.1931,2.0,0.0,22573471.0,367608.0,1192.0,3543799.0,
40.27,1789033394.5653,22606160.0,19429712.0,2.0,0.2574,3.0,0.0,22606160.0,367913.0,1192.0,3544361.0,0.9921
42.28,1789033396.5759,22629541.0,19436640.0,2.0,0.3037,4.0,0.0,22606160.0,368135.0,1192.0,3544583.0,0.2963
44.29,1789033398.5883,22629541.0,19436640.0,2.0,0.3349,4.0,0.0,22606160.0,368147.0,1192.0,3544595.0,
46.31,1789033400.6055,22629541.0,19436640.0,2.0,0.3437,4.0,0.0,22629541.0,368345.0,1192.0,3561246.0,
48.32,1789033402.617,22674477.0,19481120.0,2.0,0.3445,4.0,0.0,22674477.0,368665.0,1193.0,3562022.0,0.9899
50.34,1789033404.6294,22686730.0,19493120.0,2.0,0.345,4.0,0.0,22686730.0,369021.0,1194.0,3562631.0,0.9794
52.35,1789033406.6393,22731972.0,19538096.0,2.0,0.323,3.0,0.0,22731972.0,369361.0,1196.0,3563237.0,0.9941
54.36,1789033408.6547,22746980.0,19550400.0,2.0,0.3576,4.0,0.0,22746980.0,369625.0,1196.0,3566205.0,0.8198
56.37,1789033410.665,22792472.0,19595680.0,2.0,0.2938,3.0,0.0,22792472.0,369960.0,1198.0,3566752.0,0.9953
58.39,1789033412.6805,22807853.0,19610704.0,2.0,0.2953,3.0,0.0,22807853.0,370250.0,1199.0,3567399.0,0.9768
60.39,1789033414.6878,22853822.0,19656288.0,2.0,0.2977,3.0,0.0,22853822.0,370517.0,1200.0,3568051.0,0.9916
62.4,1789033416.6945,22853822.0,19656288.0,2.0,0.2988,3.0,0.0,22853822.0,370823.0,1200.0,3568357.0,
64.41,1789033418.7026,22900019.0,19702336.0,2.0,0.2637,2.0,0.0,22900019.0,371099.0,1202.0,3568782.0,0.9968
66.42,1789033420.7095,22926231.0,19725760.0,2.0,0.2717,2.0,0.0,22926231.0,371230.0,1203.0,3571701.0,0.8936
68.43,1789033422.7225,22972674.0,19772048.0,2.0,0.2732,2.0,0.0,22972674.0,371460.0,1204.0,3572086.0,0.9967
70.43,1789033424.7279,23019815.0,19818576.0,2.0,0.2762,2.0,0.0,23019815.0,371654.0,1205.0,3572893.0,0.987
