run_id,student,persona,burst,start_s,duration_s,steps,failed_steps,context_tokens,compacted,restarted,phase
engine_seqs_16,14,worstelaar,1,2.025,72.121,2,0,10629,0,0,warmup
engine_seqs_16,9,gemiddelde,1,27.691,87.574,3,0,26007,0,0,warmup
engine_seqs_16,7,worstelaar,1,26.499,96.406,2,0,17752,0,0,warmup
engine_seqs_16,5,afhaker,1,20.868,108.016,2,0,12144,0,0,warmup
engine_seqs_16,19,gemiddelde,1,22.773,108.682,4,0,32332,0,0,warmup
engine_seqs_16,8,gemiddelde,1,24.763,109.118,5,0,22748,0,0,warmup
engine_seqs_16,10,worstelaar,1,46.998,102.144,4,0,17355,0,0,measure
engine_seqs_16,11,afhaker,1,36.302,127.355,2,0,13169,0,0,measure
engine_seqs_16,18,gemiddelde,1,39.048,147.041,3,0,33524,0,0,measure
engine_seqs_16,12,gemiddelde,1,4.431,190.67,3,0,36985,0,0,measure
engine_seqs_16,1,gemiddelde,1,4.468,197.784,8,0,23915,0,0,measure
engine_seqs_16,4,doorpakker,1,41.524,174.905,11,0,48506,0,0,measure
engine_seqs_16,13,worstelaar,1,0.389,220.81,4,0,22007,0,0,measure
engine_seqs_16,16,doorpakker,1,22.109,202.532,9,0,49279,0,0,measure
engine_seqs_16,9,gemiddelde,2,199.453,27.193,3,0,27442,0,0,measure
engine_seqs_16,6,gemiddelde,1,16.245,231.48,7,0,36343,0,0,measure
engine_seqs_16,15,gemiddelde,1,34.688,251.514,8,0,26520,0,0,measure
engine_seqs_16,8,gemiddelde,2,211.857,78.143,8,0,25258,0,0,measure
engine_seqs_16,4,doorpakker,2,234.684,89.979,8,0,51303,0,0,measure
engine_seqs_16,9,gemiddelde,3,312.13,24.422,4,0,28601,0,0,measure
engine_seqs_16,2,doorpakker,1,14.038,326.497,12,0,51134,0,0,measure
engine_seqs_16,16,doorpakker,2,271.737,117.837,8,0,52478,0,0,measure
engine_seqs_16,7,worstelaar,2,361.223,29.94,2,0,18992,0,0,measure
engine_seqs_16,17,gemiddelde,1,21.822,371.263,3,0,36291,0,0,measure
engine_seqs_16,19,gemiddelde,2,373.08,28.663,1,0,32562,0,0,measure
engine_seqs_16,14,worstelaar,2,365.65,37.184,2,0,10360,0,1,measure
engine_seqs_16,2,doorpakker,2,391.882,17.427,1,0,51402,0,0,measure
engine_seqs_16,4,doorpakker,3,356.583,60.979,4,0,52521,0,0,measure
engine_seqs_16,6,gemiddelde,2,358.584,59.242,1,0,37221,0,0,measure
engine_seqs_16,13,worstelaar,2,349.841,70.367,1,0,18647,0,1,measure
engine_seqs_16,12,gemiddelde,2,248.515,173.612,3,0,41444,1,0,measure
engine_seqs_16,0,worstelaar,1,233.77,189.568,4,0,27469,0,0,measure
engine_seqs_16,18,gemiddelde,2,240.494,195.64,3,0,31896,1,0,measure
