t_s,t_wall,prefix_cache_queries,prefix_cache_hits,preemptions,kv_cache_usage,requests_running,requests_waiting,prompt_tokens,generation_tokens,request_success,iteration_tokens,prefix_cache_hit_rate_window
0.02,1789127689.9821,272527125.0,252418720.0,2.0,0.0,0.0,0.0,272456758.0,3748946.0,9943.0,23788120.0,
2.04,1789127691.9972,272527125.0,252418720.0,2.0,0.0,0.0,0.0,272456758.0,3748946.0,9943.0,23788120.0,
4.05,1789127694.0108,272527125.0,252418720.0,2.0,0.0,0.0,0.0,272456758.0,3748946.0,9943.0,23788120.0,
6.07,1789127696.0261,272557397.0,252434192.0,2.0,0.0522,2.0,0.0,272487030.0,3749116.0,9943.0,23803090.0,0.5111
8.08,1789127698.0394,272557397.0,252434192.0,2.0,0.0533,2.0,0.0,272487030.0,3749692.0,9943.0,23803666.0,
10.1,1789127700.0546,272592350.0,252464576.0,2.0,0.0606,2.0,0.0,272521983.0,3750132.0,9945.0,23808675.0,0.8693
12.1,1789127702.062,272608375.0,252480416.0,2.0,0.0616,2.0,0.0,272538008.0,3750660.0,9946.0,23809388.0,0.9885
14.13,1789127704.0845,272641308.0,252512800.0,2.0,0.0629,2.0,0.0,272570941.0,3751163.0,9948.0,23810440.0,0.9833
16.14,1789127706.098,272663625.0,252535104.0,2.0,0.0887,3.0,0.0,272593258.0,3751843.0,9948.0,23811133.0,0.9994
18.15,1789127708.1119,272663625.0,252535104.0,2.0,0.0899,3.0,0.0,272593258.0,3752527.0,9948.0,23811817.0,
20.17,1789127710.1267,272680431.0,252551776.0,2.0,0.0561,2.0,0.0,272610064.0,3753195.0,9950.0,23812619.0,0.992
22.18,1789127712.136,272737397.0,252595760.0,2.0,0.1037,4.0,0.0,272649356.0,3753687.0,9951.0,23816355.0,0.7721
24.19,1789127714.1517,272772406.0,252615120.0,2.0,0.1424,6.0,0.0,272702039.0,3754025.0,9951.0,23842080.0,0.553
26.21,1789127716.1684,272783767.0,252621152.0,2.0,0.1538,7.0,0.0,272713400.0,3755147.0,9951.0,23848531.0,0.5309
28.23,1789127718.1872,272880440.0,252715488.0,2.0,0.113,5.0,0.0,272810073.0,3756278.0,9958.0,23851999.0,0.9758
