run_id,student,persona,burst,start_s,duration_s,steps,failed_steps,context_tokens,phase
shared_90_c32k,10,worstelaar,1,1.995,1.525,2,0,7508,warmup
shared_90_c32k,8,worstelaar,1,0.324,9.815,4,0,7523,warmup
shared_90_c32k,19,gemiddelde,1,4.356,13.301,3,0,16591,warmup
shared_90_c32k,15,afhaker,1,20.82,5.05,2,0,6134,warmup
shared_90_c32k,0,worstelaar,1,26.442,6.216,2,0,9594,warmup
shared_90_c32k,12,gemiddelde,1,4.364,28.439,8,0,16643,warmup
shared_90_c32k,1,gemiddelde,1,16.196,22.099,7,0,14505,warmup
shared_90_c32k,18,gemiddelde,1,27.615,12.185,3,0,13787,warmup
shared_90_c32k,2,gemiddelde,1,21.768,18.045,3,0,13601,warmup
shared_90_c32k,14,afhaker,1,36.258,3.786,2,0,6683,warmup
shared_90_c32k,3,gemiddelde,1,22.721,17.653,4,0,15640,warmup
shared_90_c32k,4,gemiddelde,1,24.706,18.658,5,0,15009,warmup
shared_90_c32k,7,doorpakker,1,22.03,30.49,9,0,24650,warmup
shared_90_c32k,16,gemiddelde,1,38.977,14.833,3,0,13659,warmup
shared_90_c32k,9,worstelaar,1,46.932,13.035,4,0,10078,warmup
shared_90_c32k,13,gemiddelde,1,34.612,30.107,8,0,13932,warmup
shared_90_c32k,6,doorpakker,1,13.943,52.569,12,0,25236,warmup
shared_90_c32k,17,doorpakker,1,41.435,32.756,11,0,25723,warmup
shared_90_c32k,19,gemiddelde,2,71.006,14.048,7,0,19325,warmup
shared_90_c32k,17,doorpakker,2,92.449,20.203,8,0,28234,measure
shared_90_c32k,7,doorpakker,2,99.616,27.303,8,0,26722,measure
shared_90_c32k,18,gemiddelde,2,123.988,5.97,3,0,14427,measure
shared_90_c32k,16,gemiddelde,2,108.155,23.261,4,0,14987,measure
shared_90_c32k,6,doorpakker,2,117.859,19.237,9,0,28166,measure
shared_90_c32k,4,gemiddelde,2,121.339,20.528,8,0,17751,measure
shared_90_c32k,8,worstelaar,2,138.714,7.953,4,0,7730,measure
shared_90_c32k,1,gemiddelde,2,149.154,7.416,3,0,15152,measure
shared_90_c32k,19,gemiddelde,3,153.365,20.848,8,0,21472,measure
shared_90_c32k,17,doorpakker,3,144.571,36.656,9,0,31406,measure
shared_90_c32k,16,gemiddelde,3,174.273,7.08,3,0,16013,measure
shared_90_c32k,7,doorpakker,3,173.699,24.001,9,0,29057,measure
shared_90_c32k,13,gemiddelde,2,190.141,14.856,5,0,15877,measure
shared_90_c32k,6,doorpakker,3,156.924,49.153,15,0,28659,measure
shared_90_c32k,18,gemiddelde,3,215.443,9.966,4,0,17276,measure
shared_90_c32k,11,worstelaar,1,233.709,9.036,4,0,10958,measure
shared_90_c32k,1,gemiddelde,3,253.199,8.485,5,0,16097,measure
shared_90_c32k,17,doorpakker,4,241.14,26.446,9,0,26618,measure
shared_90_c32k,13,gemiddelde,3,253.98,18.019,6,0,16138,measure
shared_90_c32k,0,worstelaar,2,270.976,6.802,2,0,11575,measure
shared_90_c32k,6,doorpakker,4,244.878,33.381,8,0,25923,measure
shared_90_c32k,3,gemiddelde,2,281.999,7.082,3,0,16495,measure
shared_90_c32k,10,worstelaar,2,294.999,8.821,2,0,6403,measure
shared_90_c32k,18,gemiddelde,4,285.256,20.105,4,0,18803,measure
shared_90_c32k,8,worstelaar,3,301.867,5.833,3,0,9306,measure
shared_90_c32k,7,doorpakker,4,269.204,39.265,11,0,25636,measure
shared_90_c32k,4,gemiddelde,3,289.131,23.814,7,0,16578,measure
shared_90_c32k,16,gemiddelde,4,310.538,3.898,3,0,17251,measure
shared_90_c32k,14,afhaker,2,308.994,6.601,3,0,7772,measure
shared_90_c32k,12,gemiddelde,2,312.42,23.489,8,0,19907,measure
shared_90_c32k,6,doorpakker,5,307.641,34.707,13,0,30541,measure
shared_90_c32k,19,gemiddelde,4,339.864,24.349,7,0,17354,measure
shared_90_c32k,2,gemiddelde,2,345.054,22.037,6,0,14964,measure
shared_90_c32k,11,worstelaar,2,364.0,8.776,3,0,11676,measure
shared_90_c32k,17,doorpakker,5,326.877,47.15,15,0,30596,measure
shared_90_c32k,1,gemiddelde,4,354.105,29.477,5,0,13046,measure
shared_90_c32k,3,gemiddelde,3,374.512,10.387,6,0,16938,measure
shared_90_c32k,7,doorpakker,5,348.687,36.591,12,0,28567,measure
shared_90_c32k,13,gemiddelde,4,354.945,30.516,7,0,16761,measure
shared_90_c32k,18,gemiddelde,5,386.412,6.245,3,0,16480,measure
shared_90_c32k,6,doorpakker,6,389.727,7.843,2,0,24921,measure
