run_id,student,persona,burst,start_s,duration_s,steps,failed_steps,context_tokens,compacted,restarted,phase
rampup,1,worstelaar,1,0.073,6.521,2,0,6875,0,0,measure
rampup,4,gemiddelde,1,0.128,8.481,3,0,13935,0,0,measure
rampup,2,afhaker,1,0.079,10.361,3,0,4744,0,0,measure
rampup,0,gemiddelde,1,0.062,14.429,6,0,15681,0,0,measure
rampup,3,doorpakker,1,0.111,33.607,13,0,24483,0,0,measure
rampup,4,gemiddelde,2,61.96,10.442,7,0,17671,0,0,measure
rampup,3,doorpakker,2,77.479,19.172,12,0,29539,0,0,measure
rampup,5,worstelaar,1,120.045,8.862,3,0,7020,0,0,measure
rampup,6,gemiddelde,1,120.091,12.139,3,0,18704,0,0,measure
rampup,4,gemiddelde,3,140.733,14.717,8,0,14342,1,0,measure
rampup,3,doorpakker,3,169.499,29.306,12,0,22071,1,0,measure
rampup,0,gemiddelde,2,192.133,13.599,7,0,17657,0,0,measure
rampup,8,worstelaar,1,240.062,6.562,4,0,6422,0,0,measure
rampup,7,worstelaar,1,240.043,11.13,4,0,6969,0,0,measure
rampup,6,gemiddelde,2,245.818,31.613,8,0,22950,0,0,measure
rampup,0,gemiddelde,3,287.879,8.824,3,0,13270,0,1,measure
rampup,3,doorpakker,4,280.629,21.49,9,0,25977,0,0,measure
rampup,5,worstelaar,2,318.163,3.006,3,0,7917,0,0,measure
rampup,4,gemiddelde,4,321.149,7.686,7,0,12314,0,1,measure
rampup,2,afhaker,2,358.339,4.902,2,0,4500,1,0,measure
rampup,10,gemiddelde,1,360.061,22.547,7,0,21304,0,0,measure
rampup,3,doorpakker,5,349.182,42.879,14,0,31347,0,0,measure
rampup,3,doorpakker,6,410.865,18.628,10,0,24398,1,0,measure
rampup,8,worstelaar,2,431.132,11.081,4,0,5979,0,1,measure
rampup,6,gemiddelde,3,430.914,20.879,6,0,20114,1,0,measure
rampup,7,worstelaar,2,475.575,8.864,4,0,8644,0,0,measure
rampup,12,worstelaar,1,480.085,6.911,2,0,5496,0,0,measure
rampup,11,gemiddelde,1,480.074,7.044,3,0,14185,0,0,measure
rampup,3,doorpakker,7,467.755,24.377,11,0,29195,0,0,measure
rampup,0,gemiddelde,4,495.341,11.599,4,0,14679,0,0,measure
rampup,10,gemiddelde,2,493.467,15.448,3,0,22739,0,0,measure
rampup,1,worstelaar,2,515.963,4.744,3,0,8841,0,0,measure
rampup,4,gemiddelde,5,495.273,28.523,7,0,14408,0,0,measure
rampup,5,worstelaar,3,533.512,4.213,2,0,8302,0,0,measure
rampup,3,doorpakker,8,543.205,36.359,15,0,27329,1,0,measure
rampup,6,gemiddelde,4,560.597,32.774,7,0,25690,0,0,measure
rampup,11,gemiddelde,2,590.464,5.825,3,0,15385,0,0,measure
rampup,13,gemiddelde,1,600.076,18.748,3,0,18072,0,0,measure
rampup,14,doorpakker,1,600.115,30.392,11,0,25047,0,0,measure
rampup,10,gemiddelde,3,605.563,38.692,5,0,19262,1,0,measure
rampup,3,doorpakker,9,610.057,35.844,15,0,23819,0,1,measure
rampup,4,gemiddelde,6,650.565,10.95,4,0,15868,0,0,measure
rampup,7,worstelaar,3,649.879,11.676,3,0,6154,1,0,measure
rampup,14,doorpakker,2,648.763,22.605,8,0,27035,0,0,measure
rampup,8,worstelaar,3,661.537,9.84,4,0,8520,0,0,measure
rampup,0,gemiddelde,5,659.328,30.765,8,0,18310,0,0,measure
rampup,3,doorpakker,10,671.44,22.793,10,0,28670,0,0,measure
rampup,6,gemiddelde,5,677.709,17.978,4,0,19812,1,0,measure
rampup,11,gemiddelde,3,706.448,10.624,5,0,17030,0,0,measure
rampup,14,doorpakker,3,703.287,31.485,9,0,29669,0,0,measure
rampup,16,worstelaar,1,720.051,15.119,3,0,11076,0,0,measure
rampup,15,gemiddelde,1,720.038,16.605,5,0,13339,0,0,measure
rampup,13,gemiddelde,2,703.056,34.085,3,0,20221,1,0,measure
