t_s,t_wall,prefix_cache_queries,prefix_cache_hits,preemptions,kv_cache_usage,requests_running,requests_waiting,prompt_tokens,generation_tokens,request_success,iteration_tokens,prefix_cache_hit_rate_window
0.14,1788980138.5126,23.0,0.0,0.0,0.0,0.0,0.0,23.0,16.0,2.0,39.0,
2.15,1788980140.5184,54495.0,18112.0,0.0,0.0274,5.0,0.0,22987.0,21.0,2.0,17888.0,0.3325
4.15,1788980142.5243,59154.0,22000.0,0.0,0.0272,4.0,0.0,59154.0,664.0,4.0,37818.0,0.8345
6.16,1788980144.5297,105914.0,65392.0,0.0,0.0344,5.0,0.0,105914.0,1342.0,7.0,41864.0,0.928
8.17,1788980146.5357,119505.0,78736.0,0.0,0.0326,4.0,0.0,119505.0,2049.0,9.0,42818.0,0.9818
10.17,1788980148.5407,159991.0,117424.0,0.0,0.0265,3.0,0.0,159991.0,2577.0,13.0,45144.0,0.9556
12.18,1788980150.5509,174802.0,132000.0,0.0,0.0244,2.0,0.0,174802.0,3011.0,15.0,45813.0,0.9841
14.19,1788980152.5619,211945.0,167680.0,0.0,0.0255,2.0,0.0,211945.0,3392.0,17.0,47657.0,0.9606
16.2,1788980154.5677,233317.0,188848.0,0.0,0.018,1.0,0.0,233317.0,3673.0,19.0,48142.0,0.9905
18.2,1788980156.5735,277995.0,232384.0,0.0,0.0189,1.0,0.0,277995.0,3908.0,21.0,49519.0,0.9744
20.21,1788980158.581,300728.0,254960.0,0.0,0.0191,1.0,0.0,300728.0,4167.0,22.0,49935.0,0.9931
22.22,1788980160.5928,323777.0,277696.0,0.0,0.0194,1.0,0.0,323777.0,4420.0,23.0,50501.0,0.9864
24.24,1788980162.6117,371132.0,324112.0,0.0,0.0202,1.0,0.0,371132.0,4645.0,25.0,51665.0,0.9802
26.25,1788980164.6211,395965.0,348288.0,0.0,0.0208,1.0,0.0,395965.0,4885.0,26.0,52562.0,0.9735
28.26,1788980166.6325,421014.0,373216.0,0.0,0.021,1.0,0.0,421014.0,5130.0,27.0,52928.0,0.9952
30.27,1788980168.6441,421014.0,373216.0,0.0,0.0212,1.0,0.0,421014.0,5392.0,27.0,53190.0,
32.28,1788980170.6493,446296.0,398352.0,0.0,0.0212,1.0,0.0,446296.0,5642.0,28.0,53586.0,0.9942
34.29,1788980172.6598,446296.0,398352.0,0.0,0.0,0.0,0.0,446296.0,5830.0,29.0,53774.0,
36.3,1788980174.673,446296.0,398352.0,0.0,0.0,0.0,0.0,446296.0,5830.0,29.0,53774.0,
38.31,1788980176.6838,446296.0,398352.0,0.0,0.0,0.0,0.0,446296.0,5830.0,29.0,53774.0,
40.32,1788980178.6937,446296.0,398352.0,0.0,0.0,0.0,0.0,446296.0,5830.0,29.0,53774.0,
42.34,1788980180.7132,446296.0,398352.0,0.0,0.0,0.0,0.0,446296.0,5830.0,29.0,53774.0,
44.35,1788980182.7207,446296.0,398352.0,0.0,0.0,0.0,0.0,446296.0,5830.0,29.0,53774.0,
46.36,1788980184.7333,446296.0,398352.0,0.0,0.0,0.0,0.0,446296.0,5830.0,29.0,53774.0,
48.38,1788980186.7463,446296.0,398352.0,0.0,0.0,0.0,0.0,446296.0,5830.0,29.0,53774.0,
50.39,1788980188.7562,446296.0,398352.0,0.0,0.0,0.0,0.0,446296.0,5830.0,29.0,53774.0,
52.39,1788980190.7627,446296.0,398352.0,0.0,0.0,0.0,0.0,446296.0,5830.0,29.0,53774.0,
54.4,1788980192.7737,446296.0,398352.0,0.0,0.0,0.0,0.0,446296.0,5830.0,29.0,53774.0,
56.41,1788980194.7849,446296.0,398352.0,0.0,0.0,0.0,0.0,446296.0,5830.0,29.0,53774.0,
58.42,1788980196.7914,446296.0,398352.0,0.0,0.0,0.0,0.0,446296.0,5830.0,29.0,53774.0,
60.43,1788980198.8026,446296.0,398352.0,0.0,0.0,0.0,0.0,446296.0,5830.0,29.0,53774.0,
62.44,1788980200.8122,460919.0,412528.0,0.0,0.0123,1.0,0.0,460919.0,5881.0,29.0,54272.0,0.9694
64.45,1788980202.8196,476187.0,427216.0,0.0,0.0129,1.0,0.0,476187.0,6169.0,30.0,55140.0,0.962
66.46,1788980204.8309,476187.0,427216.0,0.0,0.0132,1.0,0.0,476187.0,6470.0,30.0,55441.0,
68.47,1788980206.8436,508641.0,458464.0,0.0,0.0139,1.0,0.0,508641.0,6722.0,32.0,56899.0,0.9628
70.48,1788980208.855,542333.0,491680.0,0.0,0.0143,1.0,0.0,542333.0,6987.0,34.0,57640.0,0.9859
72.49,1788980210.8626,560113.0,508720.0,0.0,0.0,0.0,0.0,560113.0,7245.0,36.0,58638.0,0.9584
74.51,1788980212.8755,560113.0,508720.0,0.0,0.0,0.0,0.0,560113.0,7245.0,36.0,58638.0,
76.52,1788980214.8884,560113.0,508720.0,0.0,0.0,0.0,0.0,560113.0,7245.0,36.0,58638.0,
78.52,1788980216.8946,585652.0,534096.0,0.0,0.0,0.0,0.0,585652.0,7344.0,37.0,58900.0,0.9936
80.54,1788980218.9149,639513.0,586624.0,0.0,0.0227,1.0,0.0,639513.0,7563.0,38.0,60452.0,0.9753
82.56,1788980220.927,694811.0,641328.0,0.0,0.0233,1.0,0.0,694811.0,7777.0,40.0,61260.0,0.9893
84.56,1788980222.9341,722874.0,669232.0,0.0,0.0,0.0,0.0,722874.0,7999.0,42.0,61641.0,0.9943
86.57,1788980224.9396,780154.0,725984.0,0.0,0.0241,1.0,0.0,780154.0,8233.0,43.0,62403.0,0.9908
88.57,1788980226.9447,809736.0,754848.0,0.0,0.0248,1.0,0.0,809736.0,8457.0,44.0,63345.0,0.9757
90.58,1788980228.9505,839598.0,784432.0,0.0,0.0251,1.0,0.0,839598.0,8689.0,45.0,63855.0,0.9907
92.58,1788980230.955,839598.0,784432.0,0.0,0.0253,1.0,0.0,839598.0,8935.0,45.0,64101.0,
94.59,1788980232.9604,869723.0,814352.0,0.0,0.0252,1.0,0.0,869723.0,9166.0,46.0,64537.0,0.9932
96.6,1788980234.9736,900217.0,844560.0,0.0,0.0256,1.0,0.0,900217.0,9389.0,47.0,65046.0,0.9906
98.61,1788980236.9808,900217.0,844560.0,0.0,0.0,0.0,0.0,900217.0,9396.0,48.0,65053.0,
100.62,1788980238.9932,900217.0,844560.0,0.0,0.0,0.0,0.0,900217.0,9396.0,48.0,65053.0,
102.64,1788980241.0151,900217.0,844560.0,0.0,0.0,0.0,0.0,900217.0,9396.0,48.0,65053.0,
104.66,1788980243.0282,900217.0,844560.0,0.0,0.0,0.0,0.0,900217.0,9396.0,48.0,65053.0,
106.67,1788980245.042,900217.0,844560.0,0.0,0.0,0.0,0.0,900217.0,9396.0,48.0,65053.0,
108.68,1788980247.0541,900217.0,844560.0,0.0,0.0,0.0,0.0,900217.0,9396.0,48.0,65053.0,
110.69,1788980249.0619,900217.0,844560.0,0.0,0.0,0.0,0.0,900217.0,9396.0,48.0,65053.0,
112.7,1788980251.0697,900217.0,844560.0,0.0,0.0,0.0,0.0,900217.0,9396.0,48.0,65053.0,
114.71,1788980253.0767,900217.0,844560.0,0.0,0.0,0.0,0.0,900217.0,9396.0,48.0,65053.0,
116.72,1788980255.0891,900217.0,844560.0,0.0,0.0,0.0,0.0,900217.0,9396.0,48.0,65053.0,
118.73,1788980257.1016,900217.0,844560.0,0.0,0.0,0.0,0.0,900217.0,9396.0,48.0,65053.0,
120.74,1788980259.1126,923771.0,857072.0,0.0,0.0164,2.0,0.0,907029.0,9397.0,48.0,67898.0,0.5312
122.75,1788980261.118,948735.0,880624.0,0.0,0.0177,2.0,0.0,948735.0,9750.0,50.0,77861.0,0.9434
124.75,1788980263.1238,955950.0,887632.0,0.0,0.018,2.0,0.0,955950.0,10186.0,51.0,78504.0,0.9713
126.76,1788980265.1293,955950.0,887632.0,0.0,0.0184,2.0,0.0,955950.0,10634.0,51.0,78952.0,
128.77,1788980267.1352,955950.0,887632.0,0.0,0.0187,2.0,0.0,955950.0,11080.0,51.0,79398.0,
130.77,1788980269.1403,974871.0,905600.0,0.0,0.016,1.0,0.0,974871.0,11352.0,53.0,80623.0,0.9496
132.78,1788980271.1468,974871.0,905600.0,0.0,0.0,0.0,0.0,974871.0,11560.0,54.0,80831.0,
134.79,1788980273.1554,974871.0,905600.0,0.0,0.0,0.0,0.0,974871.0,11560.0,54.0,80831.0,
136.79,1788980275.1629,974871.0,905600.0,0.0,0.0,0.0,0.0,974871.0,11560.0,54.0,80831.0,
138.8,1788980277.171,974871.0,905600.0,0.0,0.0,0.0,0.0,974871.0,11560.0,54.0,80831.0,
140.81,1788980279.1755,974871.0,905600.0,0.0,0.0,0.0,0.0,974871.0,11560.0,54.0,80831.0,
142.82,1788980281.1864,1001809.0,925072.0,0.0,0.0114,1.0,0.0,1001809.0,11788.0,55.0,88525.0,0.7228
144.83,1788980283.1986,1015604.0,938720.0,0.0,0.0116,1.0,0.0,1015604.0,12081.0,56.0,88965.0,0.9893
146.84,1788980285.2109,1029609.0,952592.0,0.0,0.0119,1.0,0.0,1029609.0,12372.0,57.0,89389.0,0.9905
148.85,1788980287.2217,1058434.0,980944.0,0.0,0.0123,1.0,0.0,1058434.0,12645.0,59.0,90135.0,0.9836
150.86,1788980289.2341,1073223.0,995584.0,0.0,0.0125,1.0,0.0,1073223.0,12933.0,60.0,90572.0,0.9899
152.88,1788980291.2499,1088226.0,1010448.0,0.0,0.0128,1.0,0.0,1088226.0,13227.0,61.0,91005.0,0.9907
154.89,1788980293.2567,1088226.0,1010448.0,0.0,0.013,1.0,0.0,1088226.0,13531.0,61.0,91309.0,
156.9,1788980295.2696,1088226.0,1010448.0,0.0,0.0,0.0,0.0,1088226.0,13616.0,62.0,91394.0,
158.91,1788980297.277,1088226.0,1010448.0,0.0,0.0,0.0,0.0,1088226.0,13616.0,62.0,91394.0,
160.92,1788980299.2863,1088226.0,1010448.0,0.0,0.0,0.0,0.0,1088226.0,13616.0,62.0,91394.0,
162.92,1788980301.2951,1088226.0,1010448.0,0.0,0.0,0.0,0.0,1088226.0,13616.0,62.0,91394.0,
164.94,1788980303.3126,1088226.0,1010448.0,0.0,0.0,0.0,0.0,1088226.0,13616.0,62.0,91394.0,
166.95,1788980305.3198,1088226.0,1010448.0,0.0,0.0,0.0,0.0,1088226.0,13616.0,62.0,91394.0,
168.96,1788980307.3263,1088226.0,1010448.0,0.0,0.0,0.0,0.0,1088226.0,13616.0,62.0,91394.0,
170.97,1788980309.3375,1108449.0,1020800.0,0.0,0.017,1.0,0.0,1108449.0,13667.0,62.0,101316.0,0.5119
172.98,1788980311.3494,1128881.0,1041088.0,0.0,0.0172,1.0,0.0,1128881.0,13928.0,63.0,101721.0,0.993
174.99,1788980313.3617,1170425.0,1082240.0,0.0,0.0175,1.0,0.0,1170425.0,14152.0,65.0,102337.0,0.9906
