run_id,student,persona,burst,step,start_s,end_s,ttft_s,total_s,connect_s,prompt_tokens,reported_prompt_tokens,cached_prompt_tokens,output_tokens,decode_tps,itl_p50_s,ok,error,phase
act_rustig_s10,3,worstelaar,1,0,4.426,7.857,0.2449,3.4312,0.0004,8713,9323,,377,118.0028,0.0064,1,,warmup
act_rustig_s10,4,worstelaar,1,0,4.392,7.989,0.0617,3.5966,0.0342,6483,6937,,424,119.6621,0.0064,1,,warmup
act_rustig_s10,3,worstelaar,1,1,7.859,9.392,0.1267,1.5323,0.0005,8989,9612,,161,113.8294,0.0066,1,,warmup
act_rustig_s10,3,worstelaar,1,2,9.393,10.811,0.1038,1.4183,0.0004,9177,9808,,181,136.9326,0.0066,1,,warmup
act_rustig_s10,3,worstelaar,1,3,10.813,11.727,0.1076,0.9134,0.0005,9484,10129,,104,127.8213,0.0066,1,,warmup
act_rustig_s10,4,worstelaar,1,1,8.003,17.763,0.3376,9.7595,0.0008,10861,11333,,1057,112.0794,0.0066,1,,warmup
act_rustig_s10,5,doorpakker,1,0,14.032,24.418,0.9825,10.386,0.0005,21447,22317,,1037,110.1718,0.0075,1,,warmup
act_rustig_s10,0,gemiddelde,1,0,22.091,25.223,0.4571,3.1314,0.001,11489,12190,,202,75.1593,0.0091,1,,warmup
act_rustig_s10,7,afhaker,1,0,22.755,25.975,0.2227,3.2201,0.0012,6490,7061,,211,70.0624,0.0091,1,,warmup
act_rustig_s10,0,gemiddelde,1,1,25.224,26.279,0.1309,1.054,0.0005,11741,12456,,76,81.2536,0.009,1,,warmup
act_rustig_s10,5,doorpakker,1,1,24.424,27.223,0.2762,2.7988,0.0008,22930,23817,,191,75.3186,0.009,1,,warmup
act_rustig_s10,1,afhaker,1,0,24.726,29.316,0.1946,4.5894,0.0009,3870,4363,,318,72.1308,0.0091,1,,warmup
act_rustig_s10,5,doorpakker,1,2,27.224,29.426,0.1812,2.2018,0.0005,23111,24006,,149,73.248,0.0092,1,,warmup
act_rustig_s10,5,doorpakker,1,3,29.428,31.376,0.1759,1.9476,0.0005,23408,24316,,146,81.845,0.0092,1,,warmup
act_rustig_s10,0,gemiddelde,1,2,26.28,32.29,0.1355,6.0095,0.0005,11958,12689,,490,83.2488,0.0092,1,,warmup
act_rustig_s10,5,doorpakker,1,4,31.377,33.393,0.1784,2.0161,0.0005,23626,24550,,187,101.2161,0.009,1,,warmup
act_rustig_s10,1,afhaker,1,1,29.318,33.957,0.0985,4.6392,0.0005,4250,4755,,369,81.0447,0.0091,1,,warmup
act_rustig_s10,5,doorpakker,1,5,33.396,35.723,0.1867,2.327,0.0005,24286,25227,,182,84.5674,0.0086,1,,warmup
act_rustig_s10,8,gemiddelde,1,0,34.683,37.411,0.5726,2.7281,0.0006,14187,14966,,203,93.7125,0.009,1,,warmup
act_rustig_s10,8,gemiddelde,1,1,37.412,38.128,0.1314,0.7161,0.0005,14405,15198,,48,80.3898,0.009,1,,warmup
act_rustig_s10,5,doorpakker,1,6,35.724,39.24,0.1779,3.5159,0.0005,24507,25462,,307,91.6708,0.009,1,,warmup
act_rustig_s10,8,gemiddelde,1,2,38.13,39.511,0.1399,1.3808,0.0005,14802,15609,,99,78.9748,0.0091,1,,warmup
act_rustig_s10,6,afhaker,1,0,39.003,40.791,0.2107,1.7884,0.0009,4866,5385,,113,70.988,0.0094,1,,warmup
act_rustig_s10,8,gemiddelde,1,3,39.514,40.979,0.1603,1.4646,0.0005,15620,16441,,123,93.5334,0.0094,1,,warmup
act_rustig_s10,5,doorpakker,1,7,39.241,41.354,0.1804,2.1124,0.0005,24711,25680,,171,87.9903,0.0093,1,,warmup
act_rustig_s10,2,worstelaar,1,0,21.816,43.75,0.275,21.9343,0.0006,9428,9921,,1522,70.2239,0.0091,1,,warmup
act_rustig_s10,9,gemiddelde,1,0,41.505,44.209,0.6445,2.7031,0.0005,15791,16544,,41,19.4308,0.0096,1,,warmup
act_rustig_s10,8,gemiddelde,1,4,40.981,46.305,0.1484,5.324,0.0005,15836,16661,,418,80.5693,0.0095,1,,warmup
act_rustig_s10,5,doorpakker,1,8,41.358,46.565,0.2457,5.2068,0.0008,25692,26678,,403,81.0312,0.0096,1,,warmup
act_rustig_s10,9,gemiddelde,1,1,44.21,49.767,0.1544,5.5561,0.0005,16040,16806,,403,74.4209,0.0096,1,,warmup
act_rustig_s10,9,gemiddelde,1,2,49.768,50.702,0.152,0.9331,0.0005,16316,17097,,63,79.3728,0.0098,1,,warmup
act_rustig_s10,5,doorpakker,1,9,46.567,51.4,0.1881,4.8324,0.0005,26046,27045,,427,91.7251,0.0097,1,,warmup
act_rustig_s10,8,gemiddelde,1,5,46.306,52.75,0.1545,6.444,0.0005,16039,16878,,544,86.3353,0.0097,1,,warmup
act_rustig_s10,9,gemiddelde,1,3,50.703,53.589,0.1583,2.8862,0.0005,16511,17310,,221,80.6484,0.0099,1,,warmup
act_rustig_s10,8,gemiddelde,1,6,52.752,53.816,0.1612,1.0634,0.0005,16284,17125,,78,85.3462,0.0099,1,,warmup
act_rustig_s10,9,gemiddelde,1,4,53.591,54.368,0.1646,0.7763,0.0005,16877,17690,,47,75.1916,0.0096,1,,warmup
act_rustig_s10,5,doorpakker,1,10,51.405,54.943,0.3081,3.5377,0.0007,27496,28513,,272,83.91,0.0099,1,,warmup
act_rustig_s10,9,gemiddelde,1,5,54.369,56.185,0.1546,1.8155,0.0005,17070,17886,,127,75.8623,0.0099,1,,warmup
act_rustig_s10,8,gemiddelde,1,7,53.817,56.911,0.1563,3.0939,0.0005,16477,17331,,200,67.7429,0.01,1,,warmup
act_rustig_s10,9,gemiddelde,1,6,56.188,57.379,0.1606,1.1907,0.0005,17306,18121,,98,94.1708,0.0099,1,,warmup
act_rustig_s10,5,doorpakker,1,11,54.948,58.578,0.2854,3.6296,0.0008,28588,29616,,299,89.11,0.0097,1,,warmup
act_rustig_s10,9,gemiddelde,1,7,57.38,59.545,0.1575,2.1647,0.0005,17539,18366,,208,103.1273,0.0076,1,,warmup
act_rustig_s10,2,worstelaar,1,1,43.752,61.446,0.12,17.694,0.0003,9875,10380,,1505,85.581,0.0096,1,,warmup
act_rustig_s10,5,doorpakker,2,0,109.928,111.859,0.2297,1.9314,0.0006,29032,30074,,238,139.2727,0.0072,1,,measure
act_rustig_s10,5,doorpakker,2,1,111.861,113.724,0.1842,1.8627,0.0005,29359,30414,,179,106.0484,0.0072,1,,measure
act_rustig_s10,5,doorpakker,2,2,113.726,115.366,0.2006,1.6404,0.0005,29776,30845,,182,125.7034,0.0073,1,,measure
act_rustig_s10,5,doorpakker,2,3,115.369,118.416,0.1608,3.0469,0.0005,30252,31337,,376,129.9294,0.0073,1,,measure
act_rustig_s10,5,doorpakker,2,4,118.417,120.066,0.1842,1.6492,0.0005,30479,31574,,202,137.2067,0.0073,1,,measure
act_rustig_s10,5,doorpakker,2,5,120.068,123.791,0.1595,3.7235,0.0005,30663,31766,,398,111.3889,0.0084,1,,measure
act_rustig_s10,4,worstelaar,2,0,121.241,124.581,0.3107,3.3404,0.0005,13992,14479,,263,86.4764,0.0084,1,,measure
act_rustig_s10,4,worstelaar,2,1,124.583,127.007,0.141,2.4237,0.0005,14486,14986,,200,87.1795,0.0084,1,,measure
act_rustig_s10,5,doorpakker,2,6,123.793,127.029,0.2036,3.2366,0.0005,30883,31990,,322,105.8334,0.0084,1,,measure
act_rustig_s10,5,doorpakker,2,7,127.034,134.524,0.4104,7.4901,0.0004,32137,33257,,793,111.8677,0.0086,1,,measure
act_rustig_s10,5,doorpakker,2,8,134.526,136.874,0.2016,2.3486,0.0005,32392,33525,,245,113.6484,0.0086,1,,measure
act_rustig_s10,4,worstelaar,2,2,127.015,137.159,0.2436,10.1437,0.0006,16453,16971,,1139,114.9486,0.0086,1,,measure
act_rustig_s10,4,worstelaar,2,3,137.169,142.776,0.3157,5.6069,0.0005,19406,19941,,829,156.4871,0.0064,1,,measure
act_rustig_s10,5,doorpakker,3,0,156.762,159.529,1.0348,2.7674,0.0005,21559,22817,,225,129.285,0.0066,1,,measure
act_rustig_s10,5,doorpakker,3,1,159.534,162.064,0.3851,2.53,0.0003,23941,25217,,285,132.4066,0.0068,1,,measure
act_rustig_s10,5,doorpakker,3,2,162.069,164.356,0.2578,2.287,0.0005,25263,26556,,256,125.6677,0.0069,1,,measure
act_rustig_s10,5,doorpakker,3,3,164.357,166.539,0.1723,2.1812,0.0005,25474,26771,,292,144.8584,0.0069,1,,measure
act_rustig_s10,5,doorpakker,3,4,166.54,168.684,0.1721,2.1438,0.0005,25679,26992,,268,135.4119,0.0069,1,,measure
act_rustig_s10,5,doorpakker,3,5,168.686,172.286,0.2035,3.6001,0.0003,26613,27943,,485,142.496,0.007,1,,measure
act_rustig_s10,5,doorpakker,3,6,172.288,174.328,0.1747,2.0403,0.0006,26895,28238,,217,115.782,0.0072,1,,measure
act_rustig_s10,0,gemiddelde,2,0,173.576,176.7,0.1139,3.1246,0.0003,12204,12950,,314,103.9629,0.008,1,,measure
act_rustig_s10,5,doorpakker,3,7,174.329,177.758,0.186,3.4289,0.0005,27109,28466,,359,110.3967,0.0081,1,,measure
act_rustig_s10,0,gemiddelde,2,1,176.702,178.704,0.1167,2.002,0.0005,12472,13231,,163,85.9264,0.0082,1,,measure
act_rustig_s10,0,gemiddelde,2,2,178.706,180.573,0.1253,1.8677,0.0003,12986,13759,,157,89.5292,0.0082,1,,measure
act_rustig_s10,5,doorpakker,3,8,177.763,180.602,0.2224,2.8389,0.0005,28220,29595,,282,107.3955,0.0082,1,,measure
act_rustig_s10,5,doorpakker,3,9,180.602,183.993,0.162,3.3906,0.0002,28475,29863,,375,115.8371,0.0073,1,,measure
act_rustig_s10,8,gemiddelde,2,0,182.334,185.265,0.155,2.9307,0.0005,16722,17591,,275,98.7163,0.0083,1,,measure
act_rustig_s10,8,gemiddelde,2,1,185.267,185.903,0.145,0.6358,0.0005,17140,18022,,61,122.2382,0.0084,1,,measure
act_rustig_s10,8,gemiddelde,2,2,185.904,189.027,0.1217,3.1226,0.0003,17307,18197,,317,105.3021,0.0085,1,,measure
act_rustig_s10,8,gemiddelde,2,3,189.03,192.056,0.1741,3.0252,0.0005,18047,18951,,301,105.2209,0.0085,1,,measure
act_rustig_s10,5,doorpakker,3,10,184.001,193.582,0.3912,9.5813,0.0007,30415,31820,,1031,112.0772,0.0084,1,,measure
act_rustig_s10,8,gemiddelde,2,4,192.057,196.445,0.1554,4.3882,0.0005,18314,19230,,481,113.4011,0.0084,1,,measure
act_rustig_s10,5,doorpakker,3,11,193.584,198.478,0.1917,4.8942,0.0005,30638,32053,,517,109.7273,0.0083,1,,measure
act_rustig_s10,5,doorpakker,3,12,198.48,200.728,0.1686,2.2485,0.0005,30812,32235,,283,135.5813,0.0074,1,,measure
act_rustig_s10,5,doorpakker,3,13,200.733,203.565,0.3002,2.832,0.0005,32188,33629,,296,116.5169,0.0075,1,,measure
act_rustig_s10,5,doorpakker,3,14,203.568,208.732,0.2216,5.1636,0.0005,32850,34304,,591,119.3847,0.0076,1,,measure
act_rustig_s10,9,gemiddelde,2,0,215.652,217.193,0.1314,1.5405,0.0006,17985,18827,,174,122.7686,0.0062,1,,measure
act_rustig_s10,9,gemiddelde,2,1,217.194,220.836,0.142,3.642,0.0005,18216,19070,,480,136.8561,0.0063,1,,measure
act_rustig_s10,9,gemiddelde,2,2,220.838,222.429,0.1497,1.5909,0.0006,18410,19277,,194,133.9187,0.0063,1,,measure
act_rustig_s10,9,gemiddelde,2,3,222.43,223.534,0.1445,1.1045,0.0003,18664,19533,,135,139.5853,0.0063,1,,measure
act_rustig_s10,9,gemiddelde,2,4,223.536,225.365,0.1432,1.8292,0.0003,19101,19983,,229,135.2287,0.0064,1,,measure
act_rustig_s10,9,gemiddelde,2,5,225.367,227.926,0.1455,2.5595,0.0005,19348,20243,,298,123.0341,0.0064,1,,measure
act_rustig_s10,9,gemiddelde,2,6,227.927,228.75,0.1599,0.823,0.0003,19557,20464,,87,129.6934,0.0064,1,,measure
act_rustig_s10,8,gemiddelde,3,0,245.43,246.417,0.1535,0.9869,0.0006,18524,19454,,134,159.5757,0.0063,1,,measure
act_rustig_s10,8,gemiddelde,3,1,246.419,247.606,0.1444,1.1865,0.0005,18823,19767,,128,121.8793,0.0063,1,,measure
