t_s,t_wall,prefix_cache_queries,prefix_cache_hits,preemptions,kv_cache_usage,requests_running,requests_waiting,prompt_tokens,generation_tokens,request_success,iteration_tokens,prefix_cache_hit_rate_window
0.01,1788990343.8008,155232437.0,145773520.0,0.0,0.0,0.0,0.0,155232437.0,2318272.0,6274.0,11777189.0,
2.02,1788990345.8118,155232437.0,145773520.0,0.0,0.0,0.0,0.0,155232437.0,2318272.0,6274.0,11777189.0,
4.03,1788990347.8194,155232437.0,145773520.0,0.0,0.0,0.0,0.0,155232437.0,2318272.0,6274.0,11777189.0,
6.04,1788990349.8248,155254726.0,145780480.0,0.0,0.0187,1.0,0.0,155254726.0,2318284.0,6274.0,11792530.0,0.3123
8.04,1788990351.8303,155254726.0,145780480.0,0.0,0.0189,1.0,0.0,155254726.0,2318556.0,6274.0,11792802.0,
10.05,1788990353.8362,155277309.0,145802800.0,0.0,0.0189,1.0,0.0,155277309.0,2318811.0,6275.0,11793320.0,0.9884
12.05,1788990355.8425,155300166.0,145825424.0,0.0,0.0192,1.0,0.0,155300166.0,2319066.0,6276.0,11793808.0,0.9898
14.12,1788990357.9102,155323554.0,145848288.0,0.0,0.0,0.0,0.0,155323554.0,2319275.0,6278.0,11794541.0,0.9776
16.13,1788990359.9158,155399972.0,145860272.0,0.0,0.0237,1.0,0.0,155323554.0,2319275.0,6278.0,11794541.0,0.1568
18.13,1788990361.9224,155399972.0,145860272.0,0.0,0.0374,1.0,0.0,155323554.0,2319275.0,6278.0,11794541.0,
20.14,1788990363.9285,155399972.0,145860272.0,0.0,0.0374,1.0,0.0,155323554.0,2319275.0,6278.0,11794541.0,
22.17,1788990365.9578,155399972.0,145860272.0,0.0,0.0443,1.0,0.0,155323554.0,2319275.0,6278.0,11794541.0,
24.18,1788990367.9659,155399972.0,145860272.0,0.0,0.0511,1.0,0.0,155323554.0,2319275.0,6278.0,11794541.0,
26.18,1788990369.9721,155399972.0,145860272.0,0.0,0.058,1.0,2.0,155323554.0,2319275.0,6278.0,11794541.0,
28.19,1788990371.9778,155399972.0,145860272.0,0.0,0.058,1.0,2.0,155323554.0,2319275.0,6278.0,11794541.0,
30.19,1788990373.9822,155444160.0,145873952.0,0.0,0.0648,2.0,1.0,155323554.0,2319275.0,6278.0,11794541.0,0.3096
32.2,1788990375.9891,155444160.0,145873952.0,0.0,0.0717,2.0,1.0,155399972.0,2319276.0,6278.0,11858976.0,
