run_id,student,persona,burst,start_s,duration_s,steps,failed_steps,context_tokens,compacted,restarted,phase
engine_kv_fp8,14,worstelaar,1,2.047,6.036,2,0,10634,0,0,warmup
engine_kv_fp8,9,gemiddelde,1,27.705,17.426,3,0,26017,0,0,warmup
engine_kv_fp8,5,afhaker,1,20.878,25.731,2,0,12151,0,0,warmup
engine_kv_fp8,7,worstelaar,1,26.514,20.11,2,0,17719,0,0,warmup
engine_kv_fp8,19,gemiddelde,1,22.845,27.517,4,0,32330,0,0,warmup
engine_kv_fp8,8,gemiddelde,1,24.809,25.948,5,0,22798,0,0,warmup
engine_kv_fp8,12,gemiddelde,1,4.451,54.937,3,0,37020,0,0,warmup
engine_kv_fp8,1,gemiddelde,1,4.51,57.88,8,0,24023,0,0,warmup
engine_kv_fp8,13,worstelaar,1,0.403,63.05,4,0,21947,0,0,warmup
engine_kv_fp8,11,afhaker,1,36.311,28.298,2,0,13191,0,0,warmup
engine_kv_fp8,10,worstelaar,1,47.0,18.295,4,0,17329,0,0,warmup
engine_kv_fp8,18,gemiddelde,1,39.06,35.971,3,0,33496,0,0,warmup
engine_kv_fp8,16,doorpakker,1,22.206,58.271,9,0,49173,0,0,warmup
engine_kv_fp8,4,doorpakker,1,41.57,42.52,11,0,48486,0,0,warmup
engine_kv_fp8,6,gemiddelde,1,16.303,68.849,7,0,36349,0,0,warmup
engine_kv_fp8,15,gemiddelde,1,34.696,64.533,8,0,26560,0,0,warmup
engine_kv_fp8,2,doorpakker,1,14.085,96.611,12,0,51186,0,0,warmup
engine_kv_fp8,17,gemiddelde,1,21.881,102.648,3,0,36295,0,0,warmup
engine_kv_fp8,4,doorpakker,2,102.345,24.297,8,0,51240,0,0,measure
engine_kv_fp8,9,gemiddelde,2,129.32,9.055,3,0,27503,0,0,measure
engine_kv_fp8,8,gemiddelde,2,128.731,23.336,8,0,25377,0,0,measure
engine_kv_fp8,16,doorpakker,2,127.573,34.581,8,0,52253,0,0,measure
engine_kv_fp8,4,doorpakker,3,158.562,34.175,9,0,53961,0,0,measure
engine_kv_fp8,2,doorpakker,2,162.047,36.419,9,0,58433,0,0,measure
engine_kv_fp8,12,gemiddelde,2,112.81,88.861,7,0,52854,1,0,measure
engine_kv_fp8,18,gemiddelde,2,129.428,72.695,4,0,39774,1,0,measure
engine_kv_fp8,6,gemiddelde,2,196.012,17.37,3,0,39047,0,0,measure
engine_kv_fp8,13,worstelaar,2,192.103,24.452,4,0,19926,0,1,measure
engine_kv_fp8,9,gemiddelde,3,223.858,8.715,4,0,28694,0,0,measure
engine_kv_fp8,16,doorpakker,3,208.935,26.94,9,0,56480,0,0,measure
engine_kv_fp8,15,gemiddelde,2,224.651,42.243,5,0,29084,0,0,measure
engine_kv_fp8,7,worstelaar,2,284.942,5.733,2,0,18963,0,0,measure
engine_kv_fp8,4,doorpakker,4,252.649,38.696,9,0,57173,0,0,measure
engine_kv_fp8,18,gemiddelde,3,245.06,51.044,3,0,41183,1,0,measure
engine_kv_fp8,0,worstelaar,1,233.784,62.627,4,0,27479,0,0,measure
engine_kv_fp8,19,gemiddelde,2,291.987,11.237,3,0,33111,0,0,measure
engine_kv_fp8,14,worstelaar,2,299.603,6.142,2,0,10347,0,1,measure
engine_kv_fp8,9,gemiddelde,4,292.42,15.776,4,0,30323,0,0,measure
engine_kv_fp8,2,doorpakker,3,218.381,112.782,15,0,56657,1,0,measure
engine_kv_fp8,8,gemiddelde,3,299.331,41.064,7,0,27774,0,0,measure
engine_kv_fp8,16,doorpakker,4,307.379,36.698,11,0,60094,0,0,measure
engine_kv_fp8,6,gemiddelde,3,310.012,36.275,5,0,40663,0,0,measure
engine_kv_fp8,12,gemiddelde,3,270.066,77.175,8,0,53750,1,0,measure
engine_kv_fp8,15,gemiddelde,3,315.877,33.359,6,0,37130,0,0,measure
engine_kv_fp8,11,afhaker,2,333.558,22.068,3,0,14005,0,0,measure
engine_kv_fp8,1,gemiddelde,2,342.008,23.347,8,0,27827,0,0,measure
engine_kv_fp8,4,doorpakker,5,350.637,42.134,15,0,61730,0,0,measure
engine_kv_fp8,19,gemiddelde,3,388.762,6.603,2,0,31125,0,1,measure
engine_kv_fp8,16,doorpakker,5,384.296,12.186,4,0,60982,0,0,measure
engine_kv_fp8,9,gemiddelde,5,389.246,7.286,3,0,32280,0,0,measure
engine_kv_fp8,13,worstelaar,3,371.754,25.211,3,0,22208,0,0,measure
engine_kv_fp8,2,doorpakker,4,369.966,30.434,3,0,58053,0,0,measure
