run_id,student,persona,burst,start_s,duration_s,steps,failed_steps,context_tokens,phase
sweep_s10_c8k,9,gemiddelde,1,4.36,8.752,3,0,5717,warmup
sweep_s10_c8k,1,gemiddelde,1,4.366,15.563,8,0,7048,warmup
sweep_s10_c8k,6,worstelaar,1,22.724,3.183,2,0,2231,warmup
sweep_s10_c8k,2,worstelaar,1,24.71,6.028,3,0,2212,warmup
sweep_s10_c8k,7,gemiddelde,1,21.772,10.032,3,0,4271,warmup
sweep_s10_c8k,0,doorpakker,1,22.032,17.403,9,0,9973,warmup
sweep_s10_c8k,4,afhaker,1,38.979,1.785,1,0,1656,warmup
sweep_s10_c8k,5,doorpakker,1,13.946,31.981,12,0,9486,warmup
sweep_s10_c8k,3,gemiddelde,1,34.615,18.229,8,0,6046,warmup
sweep_s10_c8k,8,gemiddelde,1,41.437,11.904,8,0,5897,warmup
sweep_s10_c8k,9,gemiddelde,2,66.463,10.631,7,0,7239,warmup
sweep_s10_c8k,0,doorpakker,2,86.533,15.156,8,0,8458,measure
sweep_s10_c8k,5,doorpakker,2,97.273,10.53,9,0,9833,measure
sweep_s10_c8k,5,doorpakker,3,127.631,29.624,15,0,12035,measure
sweep_s10_c8k,9,gemiddelde,3,145.405,14.932,8,0,6963,measure
sweep_s10_c8k,0,doorpakker,3,148.468,16.121,9,0,7330,measure
sweep_s10_c8k,3,gemiddelde,2,178.267,7.821,5,0,7975,measure
sweep_s10_c8k,2,worstelaar,2,197.764,5.592,4,0,3016,measure
sweep_s10_c8k,5,doorpakker,4,196.057,19.267,8,0,9497,measure
sweep_s10_c8k,8,gemiddelde,2,209.447,10.445,7,0,6840,measure
sweep_s10_c8k,3,gemiddelde,3,235.072,11.524,6,0,10635,measure
sweep_s10_c8k,0,doorpakker,4,236.093,26.386,11,0,8188,measure
sweep_s10_c8k,5,doorpakker,5,244.707,22.854,13,0,10334,measure
sweep_s10_c8k,1,gemiddelde,2,299.549,15.302,8,0,7639,measure
sweep_s10_c8k,0,doorpakker,5,302.698,18.93,12,0,9107,measure
sweep_s10_c8k,9,gemiddelde,4,325.987,18.879,7,0,6225,measure
sweep_s10_c8k,8,gemiddelde,3,331.819,16.451,6,0,7121,measure
sweep_s10_c8k,5,doorpakker,6,314.939,35.237,14,0,11419,measure
sweep_s10_c8k,3,gemiddelde,4,329.542,22.636,7,0,8570,measure
sweep_s10_c8k,7,gemiddelde,2,337.043,15.694,6,0,5495,measure
sweep_s10_c8k,0,doorpakker,6,357.275,23.51,15,0,12718,measure
sweep_s10_c8k,5,doorpakker,7,368.922,26.936,15,0,11707,measure
