run_id,student,persona,burst,start_s,duration_s,steps,failed_steps,context_tokens,phase
sweep_s30_c8k,14,gemiddelde,1,1.996,3.577,3,0,5214,warmup
sweep_s30_c8k,12,gemiddelde,1,4.357,13.702,3,0,5082,warmup
sweep_s30_c8k,3,worstelaar,1,15.697,3.912,2,0,1922,warmup
sweep_s30_c8k,22,gemiddelde,1,0.325,19.412,7,0,5648,warmup
sweep_s30_c8k,15,afhaker,1,10.399,9.818,3,0,2004,warmup
sweep_s30_c8k,16,afhaker,1,21.406,6.061,2,0,1767,warmup
sweep_s30_c8k,23,worstelaar,1,22.586,8.393,3,0,2803,warmup
sweep_s30_c8k,21,gemiddelde,1,5.106,27.163,8,0,6865,warmup
sweep_s30_c8k,1,gemiddelde,1,4.364,29.7,8,0,7048,warmup
sweep_s30_c8k,7,gemiddelde,1,26.444,8.755,3,0,4744,warmup
sweep_s30_c8k,5,gemiddelde,1,20.821,15.223,5,0,5152,warmup
sweep_s30_c8k,6,gemiddelde,1,16.196,23.008,7,0,5736,warmup
sweep_s30_c8k,9,gemiddelde,1,27.616,11.849,3,0,4133,warmup
sweep_s30_c8k,19,gemiddelde,1,22.722,18.186,4,0,4969,warmup
sweep_s30_c8k,29,gemiddelde,1,24.708,19.133,5,0,4505,warmup
sweep_s30_c8k,24,worstelaar,1,40.608,3.793,2,0,1938,warmup
sweep_s30_c8k,17,worstelaar,1,31.126,13.968,3,0,4865,warmup
sweep_s30_c8k,13,worstelaar,1,33.668,16.182,3,0,3219,warmup
sweep_s30_c8k,11,gemiddelde,1,36.259,16.228,6,0,6816,warmup
sweep_s30_c8k,26,doorpakker,1,22.03,31.116,9,0,8662,warmup
sweep_s30_c8k,18,gemiddelde,1,38.977,15.617,3,0,4353,warmup
sweep_s30_c8k,4,afhaker,1,46.789,9.156,3,0,3019,warmup
sweep_s30_c8k,8,worstelaar,1,53.405,4.937,2,0,2889,warmup
sweep_s30_c8k,0,worstelaar,1,55.938,5.013,2,0,4819,warmup
sweep_s30_c8k,20,doorpakker,1,21.77,42.898,9,0,7789,warmup
sweep_s30_c8k,2,doorpakker,1,13.944,54.41,12,0,9977,warmup
sweep_s30_c8k,28,doorpakker,1,41.436,35.824,11,0,9471,warmup
sweep_s30_c8k,10,gemiddelde,1,46.933,30.399,7,0,8737,warmup
sweep_s30_c8k,27,doorpakker,1,34.614,45.105,13,0,8776,warmup
sweep_s30_c8k,12,gemiddelde,2,71.409,15.007,7,0,7706,warmup
sweep_s30_c8k,22,gemiddelde,2,83.111,9.547,7,0,5838,warmup
sweep_s30_c8k,28,doorpakker,2,95.516,17.514,8,0,8904,measure
sweep_s30_c8k,26,doorpakker,2,100.241,26.236,8,0,9097,measure
sweep_s30_c8k,9,gemiddelde,2,123.653,6.961,3,0,4787,measure
sweep_s30_c8k,11,gemiddelde,2,107.511,23.564,8,0,6844,measure
sweep_s30_c8k,21,gemiddelde,2,119.788,14.038,4,0,6634,measure
sweep_s30_c8k,18,gemiddelde,2,108.94,25.591,4,0,5973,measure
sweep_s30_c8k,27,doorpakker,2,105.882,28.833,9,0,8360,measure
sweep_s30_c8k,14,gemiddelde,2,126.798,8.364,3,0,5278,measure
sweep_s30_c8k,5,gemiddelde,2,126.074,13.348,6,0,5672,measure
sweep_s30_c8k,2,doorpakker,2,119.702,21.078,9,0,11090,measure
sweep_s30_c8k,7,gemiddelde,2,138.544,5.022,3,0,5725,measure
sweep_s30_c8k,29,gemiddelde,2,121.817,22.363,8,0,6070,measure
sweep_s30_c8k,6,gemiddelde,2,150.064,5.45,3,0,4826,measure
sweep_s30_c8k,12,gemiddelde,3,154.727,15.733,8,0,8040,measure
sweep_s30_c8k,28,doorpakker,3,144.951,25.51,9,0,9426,measure
sweep_s30_c8k,18,gemiddelde,3,177.389,7.863,3,0,6704,measure
sweep_s30_c8k,20,doorpakker,2,166.416,32.659,14,0,9271,measure
sweep_s30_c8k,22,gemiddelde,3,166.226,33.288,6,0,5559,measure
sweep_s30_c8k,26,doorpakker,3,173.259,26.392,9,0,8028,measure
sweep_s30_c8k,2,doorpakker,3,160.606,47.954,15,0,12449,measure
sweep_s30_c8k,27,doorpakker,3,180.497,29.494,14,0,11139,measure
sweep_s30_c8k,9,gemiddelde,3,216.099,11.69,4,0,3895,measure
sweep_s30_c8k,21,gemiddelde,3,223.293,15.905,7,0,6439,measure
sweep_s30_c8k,20,doorpakker,3,219.144,25.701,14,0,11228,measure
sweep_s30_c8k,28,doorpakker,4,230.374,23.658,9,0,8910,measure
sweep_s30_c8k,6,gemiddelde,3,252.144,7.142,5,0,4296,measure
sweep_s30_c8k,27,doorpakker,4,234.405,33.388,14,0,13234,measure
sweep_s30_c8k,7,gemiddelde,3,253.725,19.621,5,0,4876,measure
sweep_s30_c8k,2,doorpakker,4,247.362,28.499,8,0,9131,measure
sweep_s30_c8k,13,worstelaar,2,283.228,2.424,2,0,3617,measure
sweep_s30_c8k,19,gemiddelde,2,282.533,8.129,3,0,5321,measure
sweep_s30_c8k,14,gemiddelde,3,278.07,15.554,5,0,5329,measure
sweep_s30_c8k,20,doorpakker,4,272.471,26.448,8,0,10203,measure
sweep_s30_c8k,3,worstelaar,2,288.713,10.425,3,0,2841,measure
sweep_s30_c8k,9,gemiddelde,4,287.635,20.448,4,0,4911,measure
sweep_s30_c8k,26,doorpakker,4,271.155,39.694,11,0,9952,measure
sweep_s30_c8k,29,gemiddelde,3,291.444,23.566,7,0,7638,measure
