run_id,student,persona,burst,start_s,duration_s,steps,failed_steps,context_tokens,phase
sweep_s20_c100k,10,worstelaar,1,1.997,68.257,2,0,20984,warmup
sweep_s20_c100k,14,afhaker,1,36.26,45.809,2,0,18755,warmup
sweep_s20_c100k,15,afhaker,1,20.822,64.91,2,0,14955,warmup
sweep_s20_c100k,0,worstelaar,1,26.444,59.824,2,0,28512,warmup
sweep_s20_c100k,18,gemiddelde,1,27.617,69.501,3,0,39082,warmup
sweep_s20_c100k,8,worstelaar,1,0.325,104.41,4,0,20184,warmup
sweep_s20_c100k,16,gemiddelde,1,38.978,68.55,3,0,40397,warmup
sweep_s20_c100k,2,gemiddelde,1,21.77,86.423,3,0,41510,warmup
sweep_s20_c100k,3,gemiddelde,1,22.723,86.135,4,0,40564,warmup
sweep_s20_c100k,9,worstelaar,1,46.935,61.949,4,0,27545,warmup
sweep_s20_c100k,4,gemiddelde,1,24.708,84.958,5,0,38767,warmup
sweep_s20_c100k,19,gemiddelde,1,4.358,109.347,3,0,49796,warmup
sweep_s20_c100k,1,gemiddelde,1,16.197,101.673,7,0,37118,warmup
sweep_s20_c100k,7,doorpakker,1,22.033,105.113,9,0,67182,warmup
sweep_s20_c100k,13,gemiddelde,1,34.614,98.509,8,0,36689,warmup
sweep_s20_c100k,12,gemiddelde,1,4.365,129.765,8,0,47150,warmup
sweep_s20_c100k,17,doorpakker,1,41.44,103.967,11,0,68189,measure
sweep_s20_c100k,6,doorpakker,1,13.946,139.737,12,0,65518,warmup
sweep_s20_c100k,18,gemiddelde,2,181.306,10.456,3,0,39722,measure
sweep_s20_c100k,16,gemiddelde,2,161.875,36.518,4,0,41725,measure
sweep_s20_c100k,19,gemiddelde,2,167.055,39.338,7,0,52479,measure
sweep_s20_c100k,17,doorpakker,2,163.662,42.87,8,0,70700,measure
sweep_s20_c100k,7,doorpakker,2,174.241,49.688,8,0,69264,measure
sweep_s20_c100k,4,gemiddelde,2,187.642,37.899,8,0,41521,measure
sweep_s20_c100k,6,doorpakker,2,205.03,27.415,9,0,68440,measure
sweep_s20_c100k,1,gemiddelde,2,228.73,10.767,3,0,37765,measure
sweep_s20_c100k,16,gemiddelde,3,241.251,10.328,3,0,42752,measure
sweep_s20_c100k,8,worstelaar,2,233.311,19.83,4,0,20409,measure
sweep_s20_c100k,11,worstelaar,1,233.709,24.852,4,0,27663,measure
sweep_s20_c100k,13,gemiddelde,2,258.546,28.792,5,0,38623,measure
sweep_s20_c100k,17,doorpakker,3,238.452,64.093,9,0,73872,measure
sweep_s20_c100k,19,gemiddelde,3,274.704,37.451,8,0,54508,measure
sweep_s20_c100k,18,gemiddelde,3,277.247,35.775,4,0,42571,measure
sweep_s20_c100k,7,doorpakker,3,270.71,44.922,9,0,71608,measure
sweep_s20_c100k,6,doorpakker,3,252.272,79.624,15,0,74385,measure
sweep_s20_c100k,0,worstelaar,2,324.587,7.997,2,0,30493,measure
sweep_s20_c100k,1,gemiddelde,3,336.127,8.031,5,0,38707,measure
sweep_s20_c100k,13,gemiddelde,3,336.322,15.727,6,0,41915,measure
sweep_s20_c100k,14,afhaker,2,351.018,6.15,3,0,19844,measure
sweep_s20_c100k,3,gemiddelde,2,350.483,7.733,3,0,41399,measure
sweep_s20_c100k,10,worstelaar,2,361.734,9.613,2,0,19865,measure
sweep_s20_c100k,16,gemiddelde,4,380.762,7.994,3,0,43953,measure
sweep_s20_c100k,11,worstelaar,2,379.815,13.837,3,0,28379,measure
sweep_s20_c100k,4,gemiddelde,3,372.805,24.049,4,0,42563,measure
sweep_s20_c100k,18,gemiddelde,4,372.867,24.135,3,0,43901,measure
sweep_s20_c100k,17,doorpakker,4,362.458,35.817,6,0,75382,measure
sweep_s20_c100k,6,doorpakker,4,370.698,28.909,4,0,75817,measure
sweep_s20_c100k,7,doorpakker,4,387.137,13.454,1,0,71803,measure
