run_id,student,persona,burst,start_s,duration_s,steps,failed_steps,context_tokens,phase
sweep_s30_c64k,14,gemiddelde,1,2.004,56.03,3,0,25454,warmup
sweep_s30_c64k,3,worstelaar,1,15.705,48.234,2,0,11117,warmup
sweep_s30_c64k,24,worstelaar,1,40.614,23.463,2,0,11403,warmup
sweep_s30_c64k,16,afhaker,1,21.414,48.033,2,0,8833,warmup
sweep_s30_c64k,8,worstelaar,1,53.412,18.08,2,0,18091,warmup
sweep_s30_c64k,0,worstelaar,1,55.945,16.118,2,0,19329,warmup
sweep_s30_c64k,23,worstelaar,1,22.593,50.819,3,0,12824,warmup
sweep_s30_c64k,7,gemiddelde,1,26.452,48.111,3,0,32327,warmup
sweep_s30_c64k,15,afhaker,1,10.407,65.667,3,0,10881,warmup
sweep_s30_c64k,4,afhaker,1,46.796,31.634,3,0,9443,warmup
sweep_s30_c64k,9,gemiddelde,1,27.623,52.972,3,0,26140,warmup
sweep_s30_c64k,17,worstelaar,1,31.134,53.793,3,0,18440,warmup
sweep_s30_c64k,5,gemiddelde,1,20.829,66.335,5,0,26940,warmup
sweep_s30_c64k,13,worstelaar,1,33.676,55.638,3,0,16998,warmup
sweep_s30_c64k,11,gemiddelde,1,36.267,53.953,6,0,31898,warmup
sweep_s30_c64k,18,gemiddelde,1,38.984,51.286,3,0,25301,warmup
sweep_s30_c64k,12,gemiddelde,1,4.366,86.527,3,0,32501,warmup
sweep_s30_c64k,19,gemiddelde,1,22.73,68.925,4,0,26808,warmup
sweep_s30_c64k,29,gemiddelde,1,24.716,67.948,5,0,25098,warmup
sweep_s30_c64k,6,gemiddelde,1,16.205,83.297,7,0,25481,warmup
sweep_s30_c64k,22,gemiddelde,1,0.333,106.392,7,0,26329,warmup
sweep_s30_c64k,26,doorpakker,1,22.039,88.115,9,0,43874,warmup
sweep_s30_c64k,21,gemiddelde,1,5.114,105.394,8,0,31207,warmup
sweep_s30_c64k,1,gemiddelde,1,4.372,109.491,8,0,32279,warmup
sweep_s30_c64k,10,gemiddelde,1,46.94,78.474,7,0,33108,warmup
sweep_s30_c64k,20,doorpakker,1,21.778,104.625,9,0,43559,warmup
sweep_s30_c64k,28,doorpakker,1,41.444,88.931,11,0,44186,warmup
sweep_s30_c64k,2,doorpakker,1,13.952,123.827,12,0,43105,warmup
sweep_s30_c64k,27,doorpakker,1,34.621,103.579,13,0,41290,warmup
sweep_s30_c64k,9,gemiddelde,2,164.784,9.398,3,0,26784,measure
sweep_s30_c64k,12,gemiddelde,2,144.243,34.118,7,0,35105,measure
sweep_s30_c64k,11,gemiddelde,2,145.245,33.357,8,0,33913,measure
sweep_s30_c64k,18,gemiddelde,2,144.617,35.212,4,0,26921,measure
sweep_s30_c64k,7,gemiddelde,2,177.909,13.067,3,0,33305,measure
sweep_s30_c64k,28,doorpakker,2,148.629,42.507,8,0,47603,measure
sweep_s30_c64k,14,gemiddelde,2,179.26,12.563,3,0,26111,measure
sweep_s30_c64k,5,gemiddelde,2,177.193,22.205,6,0,28989,measure
sweep_s30_c64k,22,gemiddelde,2,170.099,33.616,7,0,28439,measure
sweep_s30_c64k,26,doorpakker,2,157.249,51.741,8,0,46227,measure
sweep_s30_c64k,29,gemiddelde,2,170.639,40.655,8,0,28051,measure
sweep_s30_c64k,27,doorpakker,2,164.364,47.61,9,0,43768,measure
sweep_s30_c64k,21,gemiddelde,2,198.028,17.315,4,0,32923,measure
sweep_s30_c64k,2,doorpakker,2,189.126,29.359,9,0,46447,measure
sweep_s30_c64k,6,gemiddelde,2,210.362,8.8,3,0,26104,measure
sweep_s30_c64k,18,gemiddelde,3,222.687,7.299,3,0,29924,measure
sweep_s30_c64k,20,doorpakker,2,228.149,42.387,14,0,48054,measure
sweep_s30_c64k,28,doorpakker,3,223.055,50.332,9,0,50514,measure
sweep_s30_c64k,12,gemiddelde,3,246.671,31.527,8,0,37957,measure
sweep_s30_c64k,9,gemiddelde,3,259.666,31.675,4,0,27737,measure
sweep_s30_c64k,26,doorpakker,3,255.771,41.973,9,0,48145,measure
sweep_s30_c64k,27,doorpakker,3,257.755,56.748,14,0,49423,measure
sweep_s30_c64k,2,doorpakker,3,238.31,82.73,15,0,51504,measure
sweep_s30_c64k,13,worstelaar,2,322.692,3.683,2,0,18208,measure
sweep_s30_c64k,6,gemiddelde,3,315.791,13.414,5,0,27081,measure
sweep_s30_c64k,22,gemiddelde,3,277.282,52.693,6,0,30296,measure
sweep_s30_c64k,21,gemiddelde,3,304.811,31.539,7,0,35346,measure
sweep_s30_c64k,7,gemiddelde,3,301.134,39.314,5,0,34809,measure
sweep_s30_c64k,20,doorpakker,3,290.605,53.435,14,0,52585,measure
sweep_s30_c64k,19,gemiddelde,2,333.28,14.482,3,0,28289,measure
sweep_s30_c64k,3,worstelaar,2,333.042,16.709,3,0,12036,measure
sweep_s30_c64k,0,worstelaar,2,340.563,15.136,4,0,18972,measure
sweep_s30_c64k,14,gemiddelde,3,334.73,26.171,5,0,27459,measure
sweep_s30_c64k,18,gemiddelde,4,359.168,6.933,3,0,30769,measure
sweep_s30_c64k,28,doorpakker,4,333.3,49.12,9,0,53145,measure
