run_id,student,persona,burst,step,start_s,end_s,ttft_s,total_s,connect_s,prompt_tokens,reported_prompt_tokens,cached_prompt_tokens,output_tokens,decode_tps,itl_p50_s,ok,error,phase
sweep_s30_c64k,14,gemiddelde,1,0,2.004,4.457,1.5741,2.4523,0.0007,23279,24223,,75,84.2643,0.0094,1,,warmup
sweep_s30_c64k,14,gemiddelde,1,1,4.457,12.916,6.0458,8.4585,0.0005,24929,25997,,50,20.3085,0.0156,1,,warmup
sweep_s30_c64k,12,gemiddelde,1,0,4.366,13.761,2.7524,9.394,0.0007,31711,32572,,100,14.906,0.0159,1,,warmup
sweep_s30_c64k,3,worstelaar,1,0,15.705,20.738,2.6608,5.0331,0.0006,10800,10940,,43,17.7048,0.0218,1,,warmup
sweep_s30_c64k,21,gemiddelde,1,0,5.114,31.535,6.402,26.4201,0.0007,28603,29396,,191,9.4914,0.0193,1,,warmup
sweep_s30_c64k,14,gemiddelde,1,2,12.916,58.034,0.2128,45.1169,0.0005,25121,26262,,157,3.4741,0.0223,1,,warmup
sweep_s30_c64k,16,afhaker,1,0,21.414,58.236,1.5146,36.821,0.0006,8301,8704,,57,1.5861,0.5427,1,,warmup
sweep_s30_c64k,6,gemiddelde,1,0,16.205,58.385,3.2013,42.1799,0.0009,22740,23305,,108,2.7451,0.0221,1,,warmup
sweep_s30_c64k,11,gemiddelde,1,0,36.267,59.244,10.5531,22.9758,0.0006,28820,29003,,56,4.4274,0.0345,1,,warmup
sweep_s30_c64k,24,worstelaar,1,0,40.614,59.58,8.2546,18.9653,0.0006,10914,11711,,52,4.7616,0.0344,1,,warmup
sweep_s30_c64k,0,worstelaar,1,0,55.945,59.73,1.0344,3.7834,0.0004,16880,17615,,55,19.6438,0.0341,1,,warmup
sweep_s30_c64k,7,gemiddelde,1,0,26.452,60.621,10.8036,34.168,0.0006,31692,32624,,100,4.2372,0.0352,1,,warmup
sweep_s30_c64k,8,worstelaar,1,0,53.412,60.841,2.7685,7.428,0.0006,17592,18121,,82,17.3839,0.0348,1,,warmup
sweep_s30_c64k,21,gemiddelde,1,1,31.535,61.132,8.5716,29.596,0.0005,29299,30102,,93,4.3759,0.0359,1,,warmup
sweep_s30_c64k,23,worstelaar,1,0,22.593,61.33,8.9412,38.736,0.0004,11998,12443,,113,3.759,0.0353,1,,warmup
sweep_s30_c64k,5,gemiddelde,1,0,20.829,61.743,1.8234,40.9136,0.0006,25869,26404,,110,2.7884,0.037,1,,warmup
sweep_s30_c64k,9,gemiddelde,1,0,27.623,61.959,11.6465,34.3348,0.0006,25309,26448,,105,4.5838,0.0355,1,,warmup
sweep_s30_c64k,19,gemiddelde,1,0,22.73,62.174,10.8322,39.4427,0.0006,25719,26510,,129,4.4739,0.0354,1,,warmup
sweep_s30_c64k,18,gemiddelde,1,0,38.984,63.171,9.884,24.1858,0.0008,24688,25183,,148,10.2784,0.0351,1,,warmup
sweep_s30_c64k,22,gemiddelde,1,0,0.333,63.241,1.5264,62.9065,0.0006,23857,24184,,420,6.8263,0.0238,1,,warmup
sweep_s30_c64k,3,worstelaar,1,1,20.738,63.939,0.1467,43.1997,0.0005,10926,11122,,187,4.3203,0.0357,1,,warmup
sweep_s30_c64k,24,worstelaar,1,1,59.58,64.077,0.219,4.4961,0.0005,11215,12112,,72,16.6002,0.0353,1,,warmup
sweep_s30_c64k,11,gemiddelde,1,1,59.244,64.289,0.2473,5.0439,0.0005,29016,29224,,80,16.4699,0.0359,1,,warmup
sweep_s30_c64k,10,gemiddelde,1,0,46.94,64.805,8.4881,17.864,0.0007,29622,30118,,131,13.8652,0.0352,1,,warmup
