t_s,t_wall,prefix_cache_queries,prefix_cache_hits,preemptions,kv_cache_usage,requests_running,requests_waiting,prompt_tokens,generation_tokens,request_success,iteration_tokens,prefix_cache_hit_rate_window
0.01,1788998938.7007,10.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,1.0,18.0,
2.02,1788998940.7107,18859.0,0.0,0.0,0.0159,1.0,0.0,18859.0,38.0,1.0,18897.0,0.0
4.03,1788998942.7169,40411.0,16592.0,0.0,0.0204,2.0,0.0,40411.0,403.0,2.0,24222.0,0.7699
6.03,1788998944.7234,87894.0,28080.0,0.0,0.0413,4.0,0.0,40411.0,509.0,2.0,24328.0,0.2419
8.04,1788998946.7285,87894.0,28080.0,0.0,0.051,4.0,0.0,87894.0,559.0,2.0,60373.0,
10.05,1788998948.7368,87894.0,28080.0,0.0,0.047,3.0,0.0,87894.0,1187.0,3.0,61001.0,
12.05,1788998950.7456,87894.0,28080.0,0.0,0.0475,3.0,0.0,87894.0,1718.0,3.0,61532.0,
14.06,1788998952.7506,139950.0,75696.0,0.0,0.0509,3.0,0.0,110943.0,2180.0,5.0,62211.0,0.9147
16.07,1788998954.7572,182219.0,87056.0,0.0,0.0647,4.0,0.0,139950.0,2189.0,5.0,66443.0,0.2688
18.07,1788998956.7657,182219.0,87056.0,0.0,0.0717,4.0,0.0,139950.0,2192.0,5.0,66446.0,
20.08,1788998958.7705,211957.0,102704.0,0.0,0.0855,5.0,0.0,182219.0,2199.0,5.0,97362.0,0.5262
22.1,1788998960.7958,223762.0,108736.0,0.0,0.0938,6.0,0.0,211957.0,2208.0,5.0,111461.0,0.511
24.12,1788998962.8109,255620.0,121248.0,0.0,0.1077,7.0,1.0,223762.0,2226.0,5.0,117252.0,0.3927
26.13,1788998964.819,302048.0,142592.0,0.0,0.1215,8.0,1.0,255620.0,2239.0,5.0,136611.0,0.4597
28.13,1788998966.8251,302048.0,142592.0,0.0,0.1285,8.0,2.0,255620.0,2246.0,5.0,136618.0,
30.14,1788998968.8303,333920.0,158688.0,0.0,0.1354,9.0,2.0,255620.0,2253.0,5.0,136625.0,0.505
32.14,1788998970.8352,356386.0,170048.0,0.0,0.1492,10.0,2.0,302048.0,2269.0,5.0,161725.0,0.5057
34.15,1788998972.8403,399976.0,193440.0,0.0,0.1631,12.0,0.0,356386.0,2288.0,5.0,188626.0,0.5366
36.15,1788998974.8459,423508.0,205232.0,0.0,0.1769,13.0,0.0,374501.0,2310.0,5.0,196411.0,0.5011
38.16,1788998976.8507,435061.0,211264.0,0.0,0.1861,14.0,0.0,435061.0,2671.0,5.0,226468.0,0.5221
40.17,1788998978.8569,458966.0,223760.0,0.0,0.1963,15.0,0.0,435061.0,3287.0,5.0,227084.0,0.5227
42.17,1788998980.8629,505214.0,246544.0,0.0,0.1972,15.0,0.0,458966.0,4028.0,6.0,239234.0,0.4926
44.18,1788998982.8689,505214.0,246544.0,0.0,0.2041,15.0,1.0,458966.0,4042.0,6.0,239248.0,
46.19,1788998984.8768,523552.0,264688.0,0.0,0.2169,16.0,0.0,458966.0,4056.0,6.0,239262.0,0.9894
48.19,1788998986.8833,621953.0,353824.0,0.0,0.2201,16.0,0.0,621953.0,4483.0,10.0,272612.0,0.9058
50.2,1788998988.8898,634413.0,365408.0,0.0,0.2156,16.0,0.0,634413.0,5706.0,11.0,274711.0,0.9297
52.2,1788998990.8957,750397.0,479136.0,0.0,0.2157,16.0,0.0,750397.0,6609.0,15.0,277870.0,0.9805
54.22,1788998992.9097,810762.0,537824.0,0.0,0.2096,16.0,0.0,793233.0,7653.0,18.0,280118.0,0.9722
56.22,1788998994.9163,928458.0,654608.0,0.0,0.2311,17.0,0.0,928458.0,8749.0,20.0,282599.0,0.9923
58.23,1788998996.9223,951386.0,677328.0,0.0,0.2321,17.0,0.0,951386.0,9936.0,21.0,283994.0,0.9909
60.24,1788998998.9297,1022453.0,747680.0,0.0,0.2211,16.0,0.0,1022453.0,10990.0,25.0,285763.0,0.9899
62.24,1788999000.9351,1079154.0,803104.0,0.0,0.2156,15.0,0.0,1079154.0,11997.0,28.0,288047.0,0.9775
64.25,1788999002.9401,1127283.0,846288.0,0.0,0.2141,14.0,0.0,1127283.0,12740.0,31.0,293735.0,0.8973
66.25,1788999004.9447,1208893.0,927280.0,0.0,0.2045,13.0,0.0,1208893.0,13708.0,35.0,295321.0,0.9924
68.26,1788999006.9496,1235198.0,951216.0,0.0,0.1919,12.0,0.0,1235198.0,14554.0,37.0,298536.0,0.9099
70.27,1788999008.9647,1261276.0,977072.0,0.0,0.1927,12.0,0.0,1261276.0,15520.0,38.0,299724.0,0.9915
72.28,1788999010.9749,1326138.0,1041424.0,0.0,0.1933,12.0,0.0,1326138.0,16447.0,40.0,301161.0,0.9921
74.29,1788999012.9854,1422283.0,1135632.0,0.0,0.1949,12.0,0.0,1422283.0,17154.0,42.0,303805.0,0.9799
76.3,1788999014.9953,1446598.0,1159792.0,0.0,0.1955,12.0,0.0,1446598.0,18122.0,43.0,304928.0,0.9936
78.31,1788999017.0006,1472918.0,1185888.0,0.0,0.1881,11.0,0.0,1472918.0,19057.0,45.0,306087.0,0.9915
80.32,1788999019.0121,1516550.0,1228272.0,0.0,0.1889,11.0,0.0,1516550.0,19834.0,46.0,308112.0,0.9714
