run_id,student,persona,burst,start_s,duration_s,steps,failed_steps,context_tokens,compacted,restarted,phase
shared_00_c64k,14,worstelaar,1,2.047,6.166,2,0,10158,0,0,warmup
shared_00_c64k,9,gemiddelde,1,27.707,29.012,3,0,26073,0,0,warmup
shared_00_c64k,5,afhaker,1,20.877,37.307,2,0,11626,0,0,warmup
shared_00_c64k,7,worstelaar,1,26.52,31.916,2,0,18020,0,0,warmup
shared_00_c64k,19,gemiddelde,1,22.829,39.208,4,0,32375,0,0,warmup
shared_00_c64k,8,gemiddelde,1,24.792,37.433,5,0,22955,0,0,warmup
shared_00_c64k,10,worstelaar,1,47.003,22.139,4,0,17051,0,0,warmup
shared_00_c64k,11,afhaker,1,36.315,37.43,2,0,13445,0,0,warmup
shared_00_c64k,12,gemiddelde,1,4.451,70.55,3,0,36684,0,0,warmup
shared_00_c64k,1,gemiddelde,1,4.507,72.702,8,0,23617,0,0,warmup
shared_00_c64k,13,worstelaar,1,0.401,77.634,4,0,22179,0,0,warmup
shared_00_c64k,18,gemiddelde,1,39.072,43.516,3,0,36563,0,0,warmup
shared_00_c64k,4,doorpakker,1,41.571,49.347,11,0,47010,0,0,warmup
shared_00_c64k,16,doorpakker,1,22.168,70.51,9,0,49198,0,0,warmup
shared_00_c64k,6,gemiddelde,1,16.296,82.679,7,0,35849,0,0,warmup
shared_00_c64k,15,gemiddelde,1,34.699,74.203,8,0,26406,0,0,warmup
shared_00_c64k,2,doorpakker,1,14.075,111.613,12,0,52766,0,0,warmup
shared_00_c64k,4,doorpakker,2,109.174,25.246,8,0,49694,0,0,measure
shared_00_c64k,17,gemiddelde,1,21.875,114.87,3,0,36183,0,0,warmup
shared_00_c64k,9,gemiddelde,2,140.908,8.815,3,0,27560,0,0,measure
shared_00_c64k,8,gemiddelde,2,140.201,22.793,8,0,25479,0,0,measure
shared_00_c64k,16,doorpakker,2,139.773,35.206,8,0,52395,0,0,measure
shared_00_c64k,4,doorpakker,3,166.339,34.379,9,0,52321,0,0,measure
shared_00_c64k,18,gemiddelde,2,137.006,75.894,4,0,41754,1,0,measure
shared_00_c64k,2,doorpakker,2,177.034,37.058,9,0,60856,0,0,measure
shared_00_c64k,12,gemiddelde,2,128.413,90.919,7,0,44882,1,0,measure
shared_00_c64k,6,gemiddelde,2,209.834,18.342,3,0,38539,0,0,measure
shared_00_c64k,13,worstelaar,2,206.66,26.233,4,0,20106,0,1,measure
shared_00_c64k,9,gemiddelde,3,235.207,12.217,4,0,28781,0,0,measure
shared_00_c64k,16,doorpakker,3,221.759,29.103,9,0,56839,0,0,measure
shared_00_c64k,15,gemiddelde,2,234.325,46.495,5,0,29021,0,0,measure
shared_00_c64k,4,doorpakker,4,260.631,38.588,9,0,55383,0,0,measure
shared_00_c64k,0,worstelaar,1,233.788,65.861,4,0,27817,0,0,measure
shared_00_c64k,7,worstelaar,2,296.753,5.993,2,0,19264,0,0,measure
shared_00_c64k,14,worstelaar,2,299.741,8.824,2,0,9892,0,1,measure
shared_00_c64k,18,gemiddelde,3,255.827,53.085,3,0,33369,1,0,measure
shared_00_c64k,19,gemiddelde,2,303.663,14.139,3,0,33143,0,0,measure
shared_00_c64k,9,gemiddelde,4,307.271,15.84,4,0,30439,0,0,measure
shared_00_c64k,2,doorpakker,3,233.994,118.656,15,0,47640,1,0,measure
shared_00_c64k,8,gemiddelde,3,310.257,42.488,7,0,27874,0,0,measure
shared_00_c64k,16,doorpakker,4,322.365,38.926,11,0,60807,0,0,measure
shared_00_c64k,6,gemiddelde,3,324.806,38.517,5,0,40111,0,0,measure
shared_00_c64k,15,gemiddelde,3,329.802,36.403,6,0,37213,0,0,measure
shared_00_c64k,12,gemiddelde,3,287.715,81.852,8,0,48984,1,0,measure
shared_00_c64k,11,afhaker,2,342.695,27.322,3,0,14239,0,0,measure
shared_00_c64k,1,gemiddelde,2,356.828,25.939,8,0,27399,0,0,measure
shared_00_c64k,4,doorpakker,5,358.512,38.393,14,0,59467,0,0,measure
shared_00_c64k,2,doorpakker,4,391.452,6.215,1,0,48232,0,0,measure
shared_00_c64k,13,worstelaar,3,388.092,10.876,1,0,20516,0,0,measure
