run_id,student,persona,burst,step,start_s,end_s,ttft_s,total_s,connect_s,prompt_tokens,reported_prompt_tokens,cached_prompt_tokens,output_tokens,decode_tps,itl_p50_s,ok,error,phase
sweep_s30_c32k,29,gemiddelde,1,0,2.054,3.853,0.5156,1.7982,0.0009,10843,11440,,159,123.1849,0.0067,1,,warmup
sweep_s30_c32k,5,gemiddelde,1,0,4.417,6.859,0.4194,2.4424,0.0359,11305,11967,,107,52.3986,0.0084,1,,warmup
sweep_s30_c32k,5,gemiddelde,1,1,6.861,8.038,0.1249,1.1766,0.0003,12110,12785,,89,83.6674,0.0084,1,,warmup
sweep_s30_c32k,29,gemiddelde,1,1,3.854,8.33,0.1202,4.476,0.0005,11085,11696,,315,72.0869,0.0083,1,,warmup
sweep_s30_c32k,26,gemiddelde,1,0,5.177,9.837,0.7258,4.66,0.0004,14849,15641,,352,89.2186,0.0084,1,,warmup
sweep_s30_c32k,5,gemiddelde,1,2,8.042,10.153,0.166,2.1104,0.0005,13077,13765,,153,78.1749,0.0085,1,,warmup
sweep_s30_c32k,29,gemiddelde,1,2,8.332,12.075,0.1315,3.743,0.0004,11442,12066,,245,67.5618,0.0086,1,,warmup
sweep_s30_c32k,27,worstelaar,1,0,15.733,16.936,0.2505,1.2028,0.0012,6442,7039,,37,37.8032,0.0095,1,,warmup
sweep_s30_c32k,26,gemiddelde,1,1,9.842,19.391,0.1966,9.5483,0.001,16092,16902,,797,85.1182,0.009,1,,warmup
sweep_s30_c32k,27,worstelaar,1,1,16.937,20.303,0.107,3.3655,0.0005,6605,7214,,277,84.7016,0.0102,1,,warmup
sweep_s30_c32k,10,afhaker,1,0,10.431,20.323,0.2192,9.8924,0.0011,5616,6161,,385,39.6976,0.01,1,,warmup
sweep_s30_c32k,9,afhaker,1,0,21.443,25.612,0.2448,4.1684,0.0006,6330,6849,,106,26.7614,0.0121,1,,warmup
sweep_s30_c32k,22,gemiddelde,1,0,20.893,25.812,0.6169,4.9188,0.0015,15529,16347,,110,25.3377,0.012,1,,warmup
sweep_s30_c32k,16,gemiddelde,1,0,0.37,25.96,0.575,25.5891,0.0005,11412,11970,,1723,68.8411,0.0087,1,,warmup
sweep_s30_c32k,21,gemiddelde,1,0,16.261,26.298,0.4369,10.0369,0.0009,12391,12936,,522,54.271,0.0102,1,,warmup
sweep_s30_c32k,6,worstelaar,1,0,22.616,26.321,1.1512,3.7047,0.0009,5560,6092,,105,40.7281,0.012,1,,warmup
sweep_s30_c32k,20,doorpakker,1,0,22.117,28.494,1.5526,6.3764,0.0007,21942,22877,,89,18.2426,0.012,1,,warmup
sweep_s30_c32k,13,gemiddelde,1,0,22.782,29.173,1.3054,6.3898,0.0009,11566,12293,,278,54.4807,0.0124,1,,warmup
sweep_s30_c32k,11,gemiddelde,1,0,27.67,29.866,0.3868,2.1958,0.0015,10686,11387,,100,54.7271,0.0127,1,,warmup
sweep_s30_c32k,20,doorpakker,1,1,28.495,30.029,0.1759,1.534,0.0005,22169,23117,,81,58.9023,0.0126,1,,warmup
sweep_s30_c32k,6,worstelaar,1,1,26.322,30.289,0.2111,3.9671,0.0004,5770,6316,,176,46.5922,0.0126,1,,warmup
sweep_s30_c32k,22,gemiddelde,1,1,25.814,30.453,0.1435,4.6385,0.0005,15777,16608,,257,56.952,0.0126,1,,warmup
sweep_s30_c32k,17,gemiddelde,1,0,4.452,30.977,0.8504,26.5242,0.0007,13488,14110,,1689,65.7481,0.0092,1,,warmup
sweep_s30_c32k,11,gemiddelde,1,1,29.868,31.181,0.145,1.3124,0.0005,10920,11635,,49,41.1189,0.0128,1,,warmup
sweep_s30_c32k,6,worstelaar,1,2,30.29,32.381,0.1029,2.0904,0.0004,5966,6524,,112,55.8496,0.0129,1,,warmup
sweep_s30_c32k,9,afhaker,1,1,25.616,32.652,0.1553,7.0358,0.0005,7564,8099,,256,37.0613,0.0126,1,,warmup
sweep_s30_c32k,15,gemiddelde,1,0,24.776,32.769,0.58,7.9917,0.0012,14647,15400,,359,48.302,0.0127,1,,warmup
sweep_s30_c32k,21,gemiddelde,1,1,26.304,33.179,0.1975,6.8747,0.0005,13899,14464,,297,44.3302,0.0128,1,,warmup
sweep_s30_c32k,16,gemiddelde,1,1,25.968,33.548,0.2685,7.5792,0.0014,13603,14180,,361,49.243,0.0127,1,,warmup
sweep_s30_c32k,18,gemiddelde,1,0,26.502,33.999,0.4029,7.4963,0.001,11607,12217,,352,49.4829,0.0128,1,,warmup
sweep_s30_c32k,26,gemiddelde,1,2,19.395,34.487,0.1909,15.0916,0.0005,16976,17804,,773,51.8094,0.0125,1,,warmup
sweep_s30_c32k,22,gemiddelde,1,2,30.454,34.511,0.1622,4.0566,0.0006,15985,16830,,208,53.1532,0.0129,1,,warmup
sweep_s30_c32k,8,doorpakker,1,0,14.031,34.706,1.2481,20.6748,0.0008,21976,22911,,916,47.1001,0.0112,1,,warmup
sweep_s30_c32k,11,gemiddelde,1,2,31.181,36.876,0.3685,5.6945,0.0006,11169,11897,,155,28.9146,0.0131,1,,warmup
sweep_s30_c32k,17,gemiddelde,1,1,30.98,38.163,0.1995,7.1829,0.0005,13984,14619,,323,46.1093,0.0131,1,,warmup
sweep_s30_c32k,22,gemiddelde,1,3,34.513,38.751,0.2493,4.2376,0.0004,16223,17072,,127,31.5922,0.0135,1,,warmup
sweep_s30_c32k,0,worstelaar,1,0,33.707,39.034,0.27,5.3271,0.0017,6745,7355,,177,34.8024,0.0134,1,,warmup
sweep_s30_c32k,10,afhaker,1,1,20.327,39.677,0.1162,19.3494,0.0005,6499,7062,,823,42.7384,0.0129,1,,warmup
sweep_s30_c32k,25,doorpakker,1,0,34.703,40.033,1.1328,5.3293,0.0008,22387,23361,,187,44.3229,0.0135,1,,warmup
sweep_s30_c32k,26,gemiddelde,1,3,34.491,40.052,0.2111,5.561,0.0005,17826,18672,,166,30.8412,0.015,1,,warmup
sweep_s30_c32k,8,doorpakker,1,1,34.709,40.406,1.2273,5.6969,0.0003,23442,24394,,238,53.0251,0.0134,1,,warmup
sweep_s30_c32k,14,worstelaar,1,0,31.179,41.186,0.3162,10.0069,0.0027,9347,9931,,370,38.0778,0.0132,1,,warmup
sweep_s30_c32k,25,doorpakker,1,1,40.034,41.522,0.2073,1.4866,0.0007,22621,23609,,60,46.1183,0.0136,1,,warmup
sweep_s30_c32k,12,gemiddelde,1,0,36.315,42.64,0.3412,6.3244,0.0018,10662,11168,,262,43.6219,0.0136,1,,warmup
sweep_s30_c32k,20,doorpakker,1,2,30.031,42.875,0.1864,12.8438,0.0005,22363,23318,,463,36.5003,0.0133,1,,warmup
sweep_s30_c32k,23,worstelaar,1,0,40.654,43.11,0.2741,2.4553,0.0018,8472,9056,,59,26.5908,0.0138,1,,warmup
sweep_s30_c32k,1,gemiddelde,1,0,39.032,43.116,0.4331,4.0832,0.003,10687,11362,,113,30.6841,0.0137,1,,warmup
sweep_s30_c32k,22,gemiddelde,1,4,38.753,43.364,0.1667,4.6116,0.0007,16548,17410,,132,29.4723,0.0137,1,,warmup
sweep_s30_c32k,0,worstelaar,1,1,39.035,43.582,0.4323,4.5463,0.0007,6952,7575,,167,40.3498,0.0137,1,,warmup
sweep_s30_c32k,15,gemiddelde,1,1,32.77,43.696,0.1374,10.9252,0.0005,15032,15798,,447,41.343,0.0134,1,,warmup
sweep_s30_c32k,7,doorpakker,1,0,21.849,43.949,0.9322,22.0997,0.0011,19500,20383,,929,43.8406,0.013,1,,warmup
sweep_s30_c32k,26,gemiddelde,1,4,40.056,43.976,0.2802,3.9192,0.0014,18793,19652,,105,28.5791,0.0144,1,,warmup
sweep_s30_c32k,21,gemiddelde,1,2,33.19,44.605,0.3294,11.4147,0.0012,16672,17255,,371,33.3777,0.0136,1,,warmup
sweep_s30_c32k,25,doorpakker,1,2,41.523,44.685,1.1109,3.1619,0.0006,23382,24383,,117,56.5579,0.0138,1,,warmup
sweep_s30_c32k,8,doorpakker,1,2,40.408,45.258,0.1759,4.8504,0.0005,23674,24636,,198,42.1438,0.0138,1,,warmup
sweep_s30_c32k,1,gemiddelde,1,1,43.117,45.315,0.2371,2.1975,0.0016,10921,11610,,85,42.8497,0.0139,1,,warmup
sweep_s30_c32k,13,gemiddelde,1,1,29.174,45.342,0.143,16.1675,0.0007,11852,12592,,630,39.2523,0.0132,1,,warmup
sweep_s30_c32k,28,doorpakker,1,0,41.52,46.408,1.1105,4.8876,0.0031,21252,22148,,189,49.7736,0.014,1,,warmup
sweep_s30_c32k,23,worstelaar,1,1,43.114,47.645,0.172,4.53,0.0034,9576,10174,,166,37.8615,0.0141,1,,warmup
sweep_s30_c32k,25,doorpakker,1,3,44.687,47.674,0.2492,2.9861,0.0005,23949,24963,,130,47.132,0.0141,1,,warmup
sweep_s30_c32k,0,worstelaar,1,2,43.583,48.308,0.1113,4.7244,0.0005,7171,7810,,183,39.4525,0.0142,1,,warmup
sweep_s30_c32k,8,doorpakker,1,3,45.26,48.942,0.1658,3.6818,0.0005,23988,24962,,176,49.7715,0.0144,1,,warmup
sweep_s30_c32k,20,doorpakker,1,3,42.878,50.124,0.2263,7.245,0.0005,23151,24120,,331,47.0173,0.0143,1,,warmup
sweep_s30_c32k,13,gemiddelde,1,2,45.349,50.368,0.3003,5.0182,0.0009,13627,14385,,247,52.1426,0.0144,1,,warmup
