t_s,t_wall,prefix_cache_queries,prefix_cache_hits,preemptions,kv_cache_usage,requests_running,requests_waiting,prompt_tokens,generation_tokens,request_success,iteration_tokens,prefix_cache_hit_rate_window
0.01,1789040664.0175,78216147.0,67505088.0,7.0,0.0,0.0,0.0,78051243.0,1407249.0,3834.0,12022172.0,
2.02,1789040666.0297,78216147.0,67505088.0,7.0,0.0,0.0,0.0,78051243.0,1407249.0,3834.0,12022172.0,
4.03,1789040668.0382,78216147.0,67505088.0,7.0,0.0,0.0,0.0,78051243.0,1407249.0,3834.0,12022172.0,
6.04,1789040670.0498,78238436.0,67512048.0,7.0,0.0654,1.0,0.0,78051243.0,1407249.0,3834.0,12022172.0,0.3123
8.05,1789040672.0592,78238436.0,67512048.0,7.0,0.0849,1.0,0.0,78073532.0,1407278.0,3834.0,12037530.0,
10.06,1789040674.0713,78238436.0,67512048.0,7.0,0.0857,1.0,0.0,78073532.0,1407476.0,3834.0,12037728.0,
12.08,1789040676.0836,78238436.0,67512048.0,7.0,0.0864,1.0,0.0,78073532.0,1407674.0,3834.0,12037926.0,
14.15,1789040678.1541,78261013.0,67534368.0,7.0,0.0863,1.0,0.0,78096109.0,1407856.0,3835.0,12038365.0,0.9886
16.16,1789040680.166,78337431.0,67546352.0,7.0,0.1367,2.0,0.0,78096109.0,1407872.0,3835.0,12038381.0,0.1568
18.17,1789040682.1747,78337431.0,67546352.0,7.0,0.1679,2.0,0.0,78096109.0,1407876.0,3835.0,12038385.0,
20.18,1789040684.1872,78337431.0,67546352.0,7.0,0.1835,2.0,0.0,78096109.0,1407878.0,3835.0,12038387.0,
22.19,1789040686.1984,78337431.0,67546352.0,7.0,0.1991,2.0,0.0,78096109.0,1407880.0,3835.0,12038389.0,
24.2,1789040688.2054,78337431.0,67546352.0,7.0,0.2146,2.0,1.0,78096109.0,1407882.0,3835.0,12038391.0,
26.21,1789040690.2163,78337431.0,67546352.0,7.0,0.2302,2.0,2.0,78096109.0,1407884.0,3835.0,12038393.0,
28.22,1789040692.2282,78337431.0,67546352.0,7.0,0.2457,2.0,2.0,78096109.0,1407886.0,3835.0,12038395.0,
30.23,1789040694.2379,78337431.0,67546352.0,7.0,0.2613,2.0,2.0,78096109.0,1407888.0,3835.0,12038397.0,
32.24,1789040696.2505,78337431.0,67546352.0,7.0,0.2691,2.0,2.0,78096109.0,1407889.0,3835.0,12038398.0,
34.26,1789040698.2639,78337431.0,67546352.0,7.0,0.2848,2.0,2.0,78096109.0,1407891.0,3835.0,12038400.0,
36.27,1789040700.2746,78337431.0,67546352.0,7.0,0.2925,2.0,2.0,78096109.0,1407892.0,3835.0,12038401.0,
38.28,1789040702.2867,78337431.0,67546352.0,7.0,0.3003,2.0,3.0,78096109.0,1407893.0,3835.0,12038402.0,
40.29,1789040704.2957,78337431.0,67546352.0,7.0,0.3159,2.0,3.0,78096109.0,1407895.0,3835.0,12038404.0,
42.3,1789040706.3067,78337431.0,67546352.0,7.0,0.3237,2.0,3.0,78096109.0,1407896.0,3835.0,12038405.0,
44.31,1789040708.3184,78337431.0,67546352.0,7.0,0.3315,2.0,4.0,78096109.0,1407897.0,3835.0,12038406.0,
46.32,1789040710.3318,78337431.0,67546352.0,7.0,0.3393,2.0,4.0,78096109.0,1407898.0,3835.0,12038407.0,
48.34,1789040712.3452,78337431.0,67546352.0,7.0,0.3471,2.0,4.0,78096109.0,1407899.0,3835.0,12038408.0,
50.35,1789040714.3585,78381619.0,67560032.0,7.0,0.3627,3.0,3.0,78172527.0,1407902.0,3835.0,12102845.0,0.3096
52.36,1789040716.3644,78381619.0,67560032.0,7.0,0.3938,3.0,3.0,78172527.0,1407910.0,3835.0,12102853.0,
54.37,1789040718.3762,78381619.0,67560032.0,7.0,0.4172,3.0,3.0,78172527.0,1407916.0,3835.0,12102859.0,
56.38,1789040720.3885,78381619.0,67560032.0,7.0,0.4328,3.0,3.0,78172527.0,1407920.0,3835.0,12102863.0,
