run_id,student,persona,burst,step,start_s,end_s,ttft_s,total_s,connect_s,prompt_tokens,reported_prompt_tokens,cached_prompt_tokens,output_tokens,decode_tps,itl_p50_s,ok,error,phase
act_intensief_s20,14,gemiddelde,1,0,2.051,3.075,0.3536,1.0235,0.0012,10477,11100,,86,126.8736,0.0071,1,,warmup
act_intensief_s20,14,gemiddelde,1,1,3.077,7.082,0.1231,4.0048,0.0005,11035,11672,,255,65.4348,0.0072,1,,warmup
act_intensief_s20,14,gemiddelde,1,2,7.083,8.751,0.1113,1.6674,0.0005,11213,11862,,163,104.1059,0.0091,1,,warmup
act_intensief_s20,0,gemiddelde,1,0,5.178,10.404,1.5122,5.2259,0.0005,16107,16743,,369,99.0935,0.009,1,,warmup
act_intensief_s20,1,doorpakker,1,0,4.484,11.204,1.7221,6.7203,0.0009,18951,19782,,409,81.6305,0.009,1,,warmup
act_intensief_s20,12,doorpakker,1,0,4.437,11.369,0.9842,6.9316,0.0471,19553,20202,,453,75.9987,0.009,1,,warmup
act_intensief_s20,13,gemiddelde,1,0,0.397,12.305,0.6928,11.9083,0.0004,16035,16866,,910,81.0486,0.0087,1,,warmup
act_intensief_s20,1,doorpakker,1,1,11.206,13.491,0.161,2.2854,0.0005,19233,20076,,162,75.7844,0.0094,1,,warmup
act_intensief_s20,1,doorpakker,1,2,13.493,15.575,0.1638,2.0817,0.0005,19507,20352,,181,93.8488,0.0094,1,,warmup
act_intensief_s20,13,gemiddelde,1,1,12.308,16.266,0.1486,3.9579,0.0005,16542,17390,,355,92.9312,0.0094,1,,warmup
act_intensief_s20,1,doorpakker,1,3,15.577,17.544,0.1791,1.9662,0.0005,20038,20897,,123,68.2687,0.0097,1,,warmup
act_intensief_s20,0,gemiddelde,1,1,10.407,17.753,0.1724,7.3458,0.0005,16906,17555,,582,80.993,0.0094,1,,warmup
act_intensief_s20,6,gemiddelde,1,0,16.265,20.146,0.6672,3.8802,0.0061,14212,14952,,240,74.3853,0.0103,1,,warmup
act_intensief_s20,19,gemiddelde,1,0,22.794,27.604,1.8136,4.8088,0.0003,15863,16629,,120,39.7306,0.0126,1,,warmup
act_intensief_s20,1,doorpakker,1,4,17.545,27.703,0.1487,10.1577,0.0005,20233,21100,,543,54.1516,0.0105,1,,warmup
act_intensief_s20,5,worstelaar,1,0,20.863,28.778,0.3351,7.9139,0.001,7799,8383,,240,31.5356,0.0124,1,,warmup
act_intensief_s20,7,gemiddelde,1,0,26.515,29.044,0.6285,2.5286,0.0012,15535,16301,,44,22.6305,0.0126,1,,warmup
act_intensief_s20,6,gemiddelde,1,1,20.148,29.308,0.1554,9.1593,0.0005,14690,15446,,393,43.5369,0.0122,1,,warmup
act_intensief_s20,16,doorpakker,1,0,22.118,29.387,2.0153,7.2681,0.0003,22720,23707,,195,36.9325,0.0128,1,,warmup
act_intensief_s20,8,doorpakker,1,0,24.789,30.036,0.8739,5.2468,0.0012,19557,20427,,206,46.8796,0.0129,1,,warmup
act_intensief_s20,9,gemiddelde,1,0,27.676,30.213,0.4833,2.5366,0.001,12326,12988,,99,47.7288,0.0129,1,,warmup
act_intensief_s20,16,doorpakker,1,1,29.389,30.995,0.1976,1.6051,0.0006,23331,24331,,84,58.9673,0.0128,1,,warmup
act_intensief_s20,9,gemiddelde,1,1,30.215,31.399,0.1646,1.1834,0.0005,12709,13385,,58,55.9484,0.013,1,,warmup
act_intensief_s20,12,doorpakker,1,1,11.386,31.437,0.5426,20.0512,0.0011,23808,24475,,1266,64.8433,0.0103,1,,warmup
act_intensief_s20,1,doorpakker,1,5,27.703,31.999,0.5115,4.2955,0.0002,20463,21337,,215,56.5531,0.0129,1,,warmup
act_intensief_s20,8,doorpakker,1,1,30.037,33.232,0.1712,3.1948,0.0005,19784,20667,,162,53.247,0.0132,1,,warmup
act_intensief_s20,2,doorpakker,1,0,14.027,33.583,0.158,19.5559,0.0008,20337,21194,,1076,55.4185,0.0107,1,,warmup
act_intensief_s20,13,gemiddelde,1,2,16.271,34.32,0.7797,18.0491,0.0007,19412,20277,,862,49.8571,0.0125,1,,warmup
act_intensief_s20,8,doorpakker,1,2,33.234,34.36,0.1592,1.1259,0.0005,19996,20895,,39,39.3088,0.0132,1,,warmup
act_intensief_s20,5,worstelaar,1,1,28.781,34.692,0.123,5.9105,0.0005,8565,9163,,253,43.5418,0.0131,1,,warmup
act_intensief_s20,19,gemiddelde,1,1,27.605,35.392,0.1643,7.7865,0.0006,16154,16933,,340,44.4753,0.013,1,,warmup
act_intensief_s20,8,doorpakker,1,3,34.361,36.138,0.1825,1.7764,0.0005,20249,21162,,47,28.86,0.0135,1,,warmup
act_intensief_s20,9,gemiddelde,1,2,31.404,36.367,0.1982,4.9634,0.0005,13693,14383,,177,36.9347,0.0133,1,,warmup
act_intensief_s20,19,gemiddelde,1,2,35.394,36.898,0.2365,1.5035,0.0002,17119,17912,,54,41.8306,0.0135,1,,warmup
act_intensief_s20,7,gemiddelde,1,1,29.045,37.256,0.1649,8.2107,0.0005,15700,16478,,377,46.7326,0.0133,1,,warmup
act_intensief_s20,19,gemiddelde,1,3,36.899,38.084,0.1691,1.1847,0.0005,17286,18089,,56,54.1557,0.0133,1,,warmup
act_intensief_s20,2,doorpakker,1,1,33.586,38.419,0.213,4.8329,0.0002,21671,22545,,229,49.3525,0.0133,1,,warmup
act_intensief_s20,11,worstelaar,1,0,36.302,38.711,0.3716,2.4093,0.0006,8192,8828,,118,57.419,0.0132,1,,warmup
act_intensief_s20,8,doorpakker,1,4,36.14,38.726,0.1976,2.5862,0.0005,20569,21496,,134,55.6799,0.0133,1,,warmup
act_intensief_s20,1,doorpakker,1,6,32.0,38.766,0.1314,6.7656,0.0003,20673,21563,,373,56.073,0.0133,1,,warmup
act_intensief_s20,12,doorpakker,1,2,31.449,39.037,0.547,7.5864,0.0013,27192,27873,,411,58.2441,0.0133,1,,warmup
act_intensief_s20,7,gemiddelde,1,2,37.257,40.175,0.1559,2.9173,0.0005,15917,16708,,117,42.0078,0.0133,1,,warmup
act_intensief_s20,13,gemiddelde,1,3,34.322,40.894,0.1489,6.5717,0.0004,19678,20555,,241,37.367,0.0133,1,,warmup
act_intensief_s20,1,doorpakker,1,7,38.767,41.64,0.2675,2.8725,0.0004,20880,21784,,112,42.6102,0.0136,1,,warmup
