run_id,student,persona,burst,start_s,duration_s,steps,failed_steps,context_tokens,phase
act_intensief_s10,9,gemiddelde,1,4.357,12.034,3,0,16835,warmup
act_intensief_s10,1,gemiddelde,1,4.364,24.457,8,0,18250,warmup
act_intensief_s10,7,gemiddelde,1,21.769,16.746,3,0,13910,warmup
act_intensief_s10,6,gemiddelde,1,22.721,16.617,4,0,14867,warmup
act_intensief_s10,2,gemiddelde,1,24.707,18.275,5,0,13546,warmup
act_intensief_s10,4,worstelaar,1,38.976,11.404,2,0,7159,warmup
act_intensief_s10,0,doorpakker,1,22.031,29.511,9,0,23753,warmup
act_intensief_s10,5,doorpakker,1,13.944,49.793,12,0,24404,warmup
act_intensief_s10,8,doorpakker,1,41.434,35.269,11,0,24614,warmup
act_intensief_s10,3,doorpakker,1,34.612,44.987,13,0,24028,warmup
act_intensief_s10,9,gemiddelde,2,69.742,16.929,7,0,19715,warmup
act_intensief_s10,8,doorpakker,2,94.96,23.28,8,0,29161,measure
act_intensief_s10,0,doorpakker,2,98.638,29.668,8,0,26041,measure
act_intensief_s10,3,doorpakker,2,105.763,29.648,9,0,28567,measure
act_intensief_s10,5,doorpakker,2,115.084,20.717,9,0,28219,measure
act_intensief_s10,2,gemiddelde,2,120.957,19.968,8,0,15378,measure
act_intensief_s10,4,worstelaar,2,156.291,4.433,2,0,7720,measure
act_intensief_s10,9,gemiddelde,3,154.982,19.946,8,0,21826,measure
act_intensief_s10,8,doorpakker,3,150.16,37.835,9,0,24944,measure
act_intensief_s10,0,doorpakker,3,175.086,26.374,9,0,28387,measure
act_intensief_s10,5,doorpakker,3,155.628,51.651,15,0,24469,measure
act_intensief_s10,3,doorpakker,3,181.193,30.572,14,0,22840,measure
act_intensief_s10,4,worstelaar,3,239.208,5.633,2,0,8362,measure
act_intensief_s10,3,doorpakker,4,236.18,34.627,14,0,27138,measure
act_intensief_s10,8,doorpakker,4,247.907,28.282,9,0,27598,measure
act_intensief_s10,5,doorpakker,4,246.08,33.222,8,0,26510,measure
act_intensief_s10,6,gemiddelde,2,280.963,5.996,3,0,15842,measure
act_intensief_s10,0,doorpakker,4,272.964,31.145,11,0,20565,measure
act_intensief_s10,2,gemiddelde,3,288.188,16.599,7,0,17198,measure
act_intensief_s10,1,gemiddelde,2,308.439,26.433,8,0,21059,measure
act_intensief_s10,5,doorpakker,5,308.685,40.382,13,0,30140,measure
act_intensief_s10,3,doorpakker,5,305.576,51.546,15,0,20893,measure
act_intensief_s10,7,gemiddelde,2,343.755,21.86,6,0,15098,measure
act_intensief_s10,9,gemiddelde,4,340.579,25.665,7,0,17352,measure
act_intensief_s10,0,doorpakker,5,344.328,33.222,12,0,23980,measure
act_intensief_s10,8,doorpakker,5,335.482,46.18,15,0,32508,measure
act_intensief_s10,6,gemiddelde,3,372.392,9.788,6,0,14283,measure
act_intensief_s10,3,doorpakker,6,379.036,16.931,10,0,25482,measure
act_intensief_s10,2,gemiddelde,4,389.272,7.171,4,0,11322,measure
