t_s,t_wall,prefix_cache_queries,prefix_cache_hits,preemptions,kv_cache_usage,requests_running,requests_waiting,prompt_tokens,generation_tokens,request_success,iteration_tokens,prefix_cache_hit_rate_window
0.03,1788911446.2855,322852284.0,311065424.0,0.0,0.0,0.0,0.0,322852284.0,3114577.0,13244.0,14901437.0,
2.04,1788911448.3015,322852284.0,311065424.0,0.0,0.0,0.0,0.0,322852284.0,3114577.0,13244.0,14901437.0,
4.06,1788911450.3173,322852284.0,311065424.0,0.0,0.0,0.0,0.0,322852284.0,3114577.0,13244.0,14901437.0,
6.07,1788911452.3322,322884717.0,311082512.0,0.0,0.0201,2.0,0.0,322884717.0,3114658.0,13244.0,14916863.0,0.5269
8.13,1788911454.3908,322901786.0,311099248.0,0.0,0.0207,2.0,0.0,322901786.0,3115111.0,13245.0,14917649.0,0.9805
10.15,1788911456.4119,322901786.0,311099248.0,0.0,0.0146,1.0,0.0,322901786.0,3115573.0,13246.0,14918111.0,
12.17,1788911458.4286,322951786.0,311148176.0,0.0,0.0214,2.0,0.0,322951786.0,3115986.0,13248.0,14919596.0,0.9786
14.18,1788911460.4446,322989884.0,311184480.0,0.0,0.0327,3.0,0.0,322989884.0,3116392.0,13249.0,14921796.0,0.9529
16.2,1788911462.4594,322989884.0,311184480.0,0.0,0.0331,3.0,0.0,322989884.0,3116917.0,13249.0,14922321.0,
18.22,1788911464.4771,323008176.0,311202640.0,0.0,0.0254,2.0,0.0,323008176.0,3117353.0,13251.0,14922889.0,0.9928
20.24,1788911466.5023,323026709.0,311221024.0,0.0,0.0156,1.0,0.0,323026709.0,3117777.0,13253.0,14923462.0,0.992
22.26,1788911468.5177,323061060.0,311248048.0,0.0,0.0317,3.0,0.0,323047360.0,3118106.0,13253.0,14924378.0,0.7867
24.27,1788911470.5333,323114155.0,311293424.0,0.0,0.0457,5.0,0.0,323114155.0,3118522.0,13254.0,14939253.0,0.8546
26.3,1788911472.5554,323140431.0,311313328.0,0.0,0.0428,5.0,0.0,323140431.0,3119107.0,13256.0,14946210.0,0.7575
28.31,1788911474.5709,323216014.0,311387600.0,0.0,0.0528,6.0,0.0,323216014.0,3119789.0,13259.0,14948203.0,0.9827
30.32,1788911476.5846,323264076.0,311435104.0,0.0,0.0445,5.0,0.0,323264076.0,3120446.0,13263.0,14949418.0,0.9884
32.34,1788911478.6005,323285459.0,311456256.0,0.0,0.0451,5.0,0.0,323285459.0,3121102.0,13264.0,14950305.0,0.9892
34.36,1788911480.6148,323333307.0,311503296.0,0.0,0.0401,4.0,0.0,323333307.0,3121723.0,13268.0,14951734.0,0.9831
36.37,1788911482.6298,323389575.0,311549248.0,0.0,0.0542,6.0,0.0,323389575.0,3122058.0,13269.0,14962385.0,0.8167
38.39,1788911484.645,323440541.0,311599696.0,0.0,0.055,6.0,0.0,323440541.0,3122766.0,13272.0,14963611.0,0.9898
40.4,1788911486.6594,323467372.0,311622736.0,0.0,0.0463,5.0,0.0,323467372.0,3123366.0,13275.0,14968002.0,0.8587
42.42,1788911488.6759,323553840.0,311697472.0,0.0,0.0559,6.0,0.0,323532532.0,3123683.0,13278.0,14969287.0,0.8643
44.43,1788911490.6905,323605176.0,311746448.0,0.0,0.0517,5.0,0.0,323605176.0,3124154.0,13282.0,14982882.0,0.954
46.45,1788911492.7127,323629253.0,311770224.0,0.0,0.0429,4.0,0.0,323629253.0,3124767.0,13284.0,14983796.0,0.9875
48.47,1788911494.7272,323696141.0,311836368.0,0.0,0.0414,4.0,0.0,323696141.0,3125385.0,13287.0,14985158.0,0.9889
50.48,1788911496.7423,323811450.0,311950720.0,0.0,0.0503,4.0,0.0,323811450.0,3125956.0,13292.0,14986686.0,0.9917
52.5,1788911498.7565,323856238.0,311995088.0,0.0,0.0389,3.0,0.0,323856238.0,3126522.0,13295.0,14987672.0,0.9906
54.53,1788911500.7865,323903121.0,312041184.0,0.0,0.0397,3.0,0.0,323878926.0,3126983.0,13297.0,14988693.0,0.9832
56.54,1788911502.8024,323951077.0,312088176.0,0.0,0.0407,3.0,0.0,323951077.0,3127439.0,13299.0,14990340.0,0.9799
58.56,1788911504.8183,323974784.0,312111664.0,0.0,0.0411,3.0,0.0,323974784.0,3127923.0,13300.0,14991043.0,0.9908
60.57,1788911506.8336,324019890.0,312156320.0,0.0,0.0412,3.0,0.0,324019890.0,3128384.0,13302.0,14991954.0,0.99
62.59,1788911508.8492,324065411.0,312201520.0,0.0,0.0418,3.0,0.0,324065411.0,3128847.0,13304.0,14992738.0,0.9929
64.6,1788911510.8645,324065411.0,312201520.0,0.0,0.0204,1.0,0.0,324065411.0,3129308.0,13306.0,14993199.0,
66.62,1788911512.8815,324087160.0,312222896.0,0.0,0.0303,2.0,0.0,324087160.0,3129733.0,13306.0,14993997.0,0.9828
68.64,1788911514.896,324109196.0,312244720.0,0.0,0.0307,2.0,0.0,324109196.0,3130143.0,13307.0,14994619.0,0.9904
70.66,1788911516.9148,324175557.0,312308752.0,0.0,0.0399,3.0,0.0,324175557.0,3130496.0,13309.0,14997301.0,0.9649
72.67,1788911518.9309,324199168.0,312332000.0,0.0,0.0406,3.0,0.0,324199168.0,3130974.0,13310.0,14998142.0,0.9846
74.69,1788911520.9454,324241612.0,312373840.0,0.0,0.0413,3.0,0.0,324241612.0,3131433.0,13312.0,14999205.0,0.9858
76.7,1788911522.9613,324267231.0,312399040.0,0.0,0.0416,3.0,0.0,324267231.0,3131910.0,13313.0,15000101.0,0.9836
78.72,1788911524.9767,324267231.0,312399040.0,0.0,0.0291,2.0,0.0,324267231.0,3132349.0,13314.0,15000540.0,
80.73,1788911526.9915,324304493.0,312435920.0,0.0,0.0157,1.0,0.0,324304493.0,3132665.0,13317.0,15001238.0,0.9897
82.76,1788911529.015,324323602.0,312454672.0,0.0,0.0161,1.0,0.0,324323602.0,3132942.0,13318.0,15001872.0,0.9813
84.77,1788911531.0303,324362891.0,312493232.0,0.0,0.0168,1.0,0.0,324362891.0,3133192.0,13320.0,15002851.0,0.9814
86.78,1788911533.0445,324362891.0,312493232.0,0.0,0.0,0.0,0.0,324362891.0,3133471.0,13321.0,15003130.0,
