run_id,student,persona,burst,step,start_s,end_s,ttft_s,total_s,connect_s,prompt_tokens,reported_prompt_tokens,cached_prompt_tokens,output_tokens,decode_tps,itl_p50_s,ok,error,phase
les_90min,8,worstelaar,1,0,0.63,3.947,0.3048,3.3165,0.0006,6276,6985,,403,133.4785,0.0055,1,,measure
les_90min,10,worstelaar,1,0,3.973,4.99,0.3084,1.0164,0.0006,6602,7501,,85,118.6314,0.0075,1,,measure
les_90min,10,worstelaar,1,1,4.99,5.719,0.1712,0.7287,0.0005,8078,8976,,31,53.8154,0.0077,1,,measure
les_90min,8,worstelaar,1,1,3.948,6.37,0.1981,2.4218,0.0005,7091,7841,,192,85.8931,0.0076,1,,measure
les_90min,8,worstelaar,1,2,6.37,7.291,0.1184,0.9208,0.0005,7266,8048,,104,128.3652,0.0077,1,,measure
les_90min,10,worstelaar,1,2,5.719,7.421,0.1298,1.7014,0.0005,8258,9211,,149,94.1707,0.0077,1,,measure
les_90min,8,worstelaar,1,3,7.291,8.237,0.1793,0.9461,0.0005,7617,8430,,103,133.018,0.0057,1,,measure
les_90min,19,gemiddelde,1,0,8.695,11.649,1.3126,2.9543,0.0005,16012,16228,,95,57.2579,0.011,1,,measure
les_90min,8,worstelaar,1,4,8.237,15.229,0.1273,6.991,0.0004,7826,8658,,357,51.867,0.0113,1,,measure
les_90min,12,gemiddelde,1,0,8.709,15.875,1.5987,7.165,0.0005,15493,15920,,271,48.5063,0.0112,1,,measure
les_90min,8,worstelaar,1,5,15.229,16.045,0.1314,0.8161,0.0005,8072,8990,,60,86.1774,0.0109,1,,measure
les_90min,19,gemiddelde,1,1,11.65,16.753,0.191,5.1028,0.0005,16515,16808,,265,53.7478,0.0111,1,,measure
les_90min,12,gemiddelde,1,1,15.875,17.622,0.1677,1.7474,0.0005,15757,16218,,181,113.946,0.0085,1,,measure
les_90min,12,gemiddelde,1,2,17.623,19.501,0.1674,1.8781,0.0005,15953,16423,,202,117.4939,0.0086,1,,measure
les_90min,12,gemiddelde,1,3,19.501,21.392,0.17,1.8908,0.0005,16301,16858,,202,116.8032,0.0086,1,,measure
les_90min,19,gemiddelde,1,2,16.753,21.453,0.1709,4.7001,0.0005,16876,17189,,445,98.0313,0.0086,1,,measure
les_90min,19,gemiddelde,1,3,21.453,22.654,0.1844,1.2003,0.0005,17076,17417,,72,69.8874,0.0086,1,,measure
les_90min,12,gemiddelde,1,4,21.392,23.403,0.2337,2.01,0.0005,16476,17093,,237,132.8601,0.0073,1,,measure
les_90min,12,gemiddelde,1,5,23.403,26.132,0.1523,2.7293,0.0005,16683,17354,,395,152.8895,0.0066,1,,measure
