t_s,t_wall,prefix_cache_queries,prefix_cache_hits,preemptions,kv_cache_usage,requests_running,requests_waiting,prompt_tokens,generation_tokens,request_success,iteration_tokens,prefix_cache_hit_rate_window
0.02,1789120831.0978,136610075.0,128438672.0,0.0,0.0,0.0,0.0,136610075.0,1940420.0,5314.0,10111823.0,
2.1,1789120833.1766,136633996.0,128445600.0,0.0,0.0427,1.0,0.0,136633996.0,1940467.0,5314.0,10128863.0,0.2896
4.12,1789120835.1914,136656741.0,128457408.0,0.0,0.0818,2.0,0.0,136656741.0,1940755.0,5314.0,10140088.0,0.5191
6.13,1789120837.2054,136708335.0,128480912.0,0.0,0.0986,3.0,2.0,136680400.0,1940895.0,5315.0,10152095.0,0.4556
8.14,1789120839.2177,136762205.0,128515696.0,0.0,0.1584,5.0,0.0,136731334.0,1940931.0,5315.0,10168553.0,0.6457
10.17,1789120841.2467,136786691.0,128539424.0,0.0,0.1683,5.0,0.0,136786691.0,1941542.0,5316.0,10188809.0,0.969
12.19,1789120843.2611,136822965.0,128569952.0,0.0,0.1799,6.0,0.0,136822965.0,1942441.0,5317.0,10195454.0,0.8416
14.2,1789120845.2747,136846345.0,128592960.0,0.0,0.1475,5.0,0.0,136846345.0,1943545.0,5319.0,10196930.0,0.9841
16.31,1789120847.3814,136890966.0,128608608.0,0.0,0.1661,5.0,2.0,136846345.0,1943612.0,5320.0,10196997.0,0.3507
18.32,1789120849.3941,136936734.0,128646512.0,0.0,0.2226,7.0,1.0,136923101.0,1943650.0,5320.0,10227199.0,0.8282
20.33,1789120851.4067,136974736.0,128672704.0,0.0,0.2448,8.0,0.0,136974736.0,1944244.0,5321.0,10246276.0,0.6892
22.35,1789120853.4209,137007322.0,128689632.0,0.0,0.2712,9.0,2.0,136974736.0,1944764.0,5321.0,10246796.0,0.5195
24.36,1789120855.4354,137060775.0,128717088.0,0.0,0.3077,11.0,3.0,137020128.0,1944859.0,5321.0,10268395.0,0.5136
