run_id,student,persona,burst,start_s,duration_s,steps,failed_steps,context_tokens,phase
shared_50_c32k,10,worstelaar,1,1.996,1.672,2,0,8258,warmup
shared_50_c32k,8,worstelaar,1,0.324,11.423,4,0,7826,warmup
shared_50_c32k,19,gemiddelde,1,4.357,15.436,3,0,17076,warmup
shared_50_c32k,15,afhaker,1,20.821,7.487,2,0,5243,warmup
shared_50_c32k,0,worstelaar,1,26.442,6.788,2,0,9528,warmup
shared_50_c32k,12,gemiddelde,1,4.363,35.973,8,0,17508,warmup
shared_50_c32k,18,gemiddelde,1,27.615,15.078,3,0,13102,warmup
shared_50_c32k,14,afhaker,1,36.258,6.493,2,0,7023,warmup
shared_50_c32k,1,gemiddelde,1,16.196,27.755,7,0,14018,warmup
shared_50_c32k,2,gemiddelde,1,21.768,22.767,3,0,13803,warmup
shared_50_c32k,3,gemiddelde,1,22.721,22.234,4,0,13592,warmup
shared_50_c32k,4,gemiddelde,1,24.706,22.009,5,0,15296,warmup
shared_50_c32k,16,gemiddelde,1,38.976,16.744,3,0,13416,warmup
shared_50_c32k,7,doorpakker,1,22.03,34.709,9,0,24840,warmup
shared_50_c32k,9,worstelaar,1,46.932,13.72,4,0,9508,warmup
shared_50_c32k,13,gemiddelde,1,34.612,33.008,8,0,13644,warmup
shared_50_c32k,6,doorpakker,1,13.944,57.1,12,0,24797,warmup
shared_50_c32k,17,doorpakker,1,41.435,35.343,11,0,25028,warmup
shared_50_c32k,19,gemiddelde,2,73.142,14.161,7,0,19809,warmup
shared_50_c32k,17,doorpakker,2,95.033,19.507,8,0,27539,measure
shared_50_c32k,7,doorpakker,2,103.835,27.579,8,0,26922,measure
shared_50_c32k,16,gemiddelde,2,110.067,22.9,4,0,14744,measure
shared_50_c32k,18,gemiddelde,2,126.883,6.349,3,0,13733,measure
shared_50_c32k,6,doorpakker,2,122.391,19.217,9,0,27724,measure
shared_50_c32k,4,gemiddelde,2,124.69,21.517,8,0,18052,measure
shared_50_c32k,8,worstelaar,2,140.322,9.755,4,0,8033,measure
shared_50_c32k,1,gemiddelde,2,154.81,9.14,3,0,14665,measure
shared_50_c32k,19,gemiddelde,3,155.613,21.033,8,0,21946,measure
shared_50_c32k,17,doorpakker,3,146.459,35.941,9,0,30711,measure
shared_50_c32k,16,gemiddelde,3,175.825,7.231,3,0,15790,measure
shared_50_c32k,7,doorpakker,3,178.195,23.329,9,0,29261,measure
shared_50_c32k,13,gemiddelde,2,193.043,15.112,5,0,15583,measure
shared_50_c32k,6,doorpakker,3,161.435,47.99,15,0,24458,measure
shared_50_c32k,18,gemiddelde,3,218.716,9.858,4,0,16582,measure
shared_50_c32k,11,worstelaar,1,233.708,8.101,4,0,10847,measure
shared_50_c32k,17,doorpakker,4,242.314,22.856,9,0,22077,measure
shared_50_c32k,1,gemiddelde,3,260.579,8.066,5,0,15631,measure
shared_50_c32k,13,gemiddelde,3,257.137,17.948,6,0,18931,measure
shared_50_c32k,0,worstelaar,2,271.548,8.128,2,0,11509,measure
shared_50_c32k,6,doorpakker,4,248.227,31.645,8,0,26712,measure
shared_50_c32k,3,gemiddelde,2,286.581,7.636,3,0,14447,measure
shared_50_c32k,10,worstelaar,2,295.146,8.176,2,0,7159,measure
shared_50_c32k,18,gemiddelde,4,288.42,19.246,4,0,18109,measure
shared_50_c32k,7,doorpakker,4,273.028,36.64,11,0,23377,measure
shared_50_c32k,8,worstelaar,3,305.277,5.516,3,0,9609,measure
shared_50_c32k,16,gemiddelde,4,312.238,3.692,3,0,17034,measure
shared_50_c32k,4,gemiddelde,3,293.47,22.843,7,0,14072,measure
shared_50_c32k,14,afhaker,2,311.7,6.049,3,0,8112,measure
shared_50_c32k,6,doorpakker,5,309.254,36.079,13,0,31332,measure
shared_50_c32k,12,gemiddelde,2,319.954,25.882,8,0,20772,measure
shared_50_c32k,19,gemiddelde,4,342.297,23.291,7,0,17831,measure
shared_50_c32k,17,doorpakker,5,324.461,46.539,15,0,26075,measure
shared_50_c32k,11,worstelaar,2,363.063,8.621,3,0,11565,measure
shared_50_c32k,2,gemiddelde,2,349.775,22.046,6,0,15164,measure
shared_50_c32k,7,doorpakker,5,349.886,34.524,12,0,26321,measure
shared_50_c32k,13,gemiddelde,4,358.032,28.739,7,0,14809,measure
shared_50_c32k,1,gemiddelde,4,361.066,25.873,5,0,11418,measure
shared_50_c32k,3,gemiddelde,3,379.649,8.428,6,0,14871,measure
shared_50_c32k,18,gemiddelde,5,388.715,5.948,3,0,13292,measure
shared_50_c32k,6,doorpakker,6,392.712,2.967,1,0,21318,measure
