run_id,student,persona,burst,start_s,duration_s,steps,failed_steps,context_tokens,phase
sweep_s10_c32k,9,gemiddelde,1,4.358,12.158,3,0,16861,warmup
sweep_s10_c32k,6,worstelaar,1,22.721,4.71,2,0,7458,warmup
sweep_s10_c32k,1,gemiddelde,1,4.363,23.112,8,0,18250,warmup
sweep_s10_c32k,2,worstelaar,1,24.707,7.376,3,0,7459,warmup
sweep_s10_c32k,7,gemiddelde,1,21.768,12.793,3,0,13886,warmup
sweep_s10_c32k,4,afhaker,1,38.976,2.207,1,0,4929,warmup
sweep_s10_c32k,0,doorpakker,1,22.029,23.29,9,0,23719,warmup
sweep_s10_c32k,5,doorpakker,1,13.944,44.001,12,0,24411,warmup
sweep_s10_c32k,8,gemiddelde,1,41.434,17.561,8,0,15704,warmup
sweep_s10_c32k,3,gemiddelde,1,34.611,24.674,8,0,13876,warmup
sweep_s10_c32k,9,gemiddelde,2,69.866,13.106,7,0,19753,warmup
sweep_s10_c32k,0,doorpakker,2,92.416,18.813,8,0,25997,measure
sweep_s10_c32k,5,doorpakker,2,109.291,12.955,9,0,28285,measure
sweep_s10_c32k,9,gemiddelde,3,151.282,17.633,8,0,21886,measure
sweep_s10_c32k,0,doorpakker,3,158.009,22.59,9,0,28343,measure
sweep_s10_c32k,5,doorpakker,3,142.074,40.434,15,0,24535,measure
sweep_s10_c32k,3,gemiddelde,2,184.71,9.385,5,0,18167,measure
sweep_s10_c32k,2,worstelaar,2,199.11,4.217,4,0,8888,measure
sweep_s10_c32k,8,gemiddelde,2,215.1,12.505,7,0,18413,measure
sweep_s10_c32k,5,doorpakker,4,221.309,22.925,8,0,26589,measure
sweep_s10_c32k,3,gemiddelde,3,243.077,10.717,6,0,16322,measure
sweep_s10_c32k,0,doorpakker,4,252.103,25.169,11,0,20521,measure
sweep_s10_c32k,5,doorpakker,5,273.616,25.136,13,0,30219,measure
sweep_s10_c32k,1,gemiddelde,2,307.094,16.466,8,0,21059,measure
sweep_s10_c32k,0,doorpakker,5,317.492,21.113,12,0,23917,measure
sweep_s10_c32k,9,gemiddelde,4,334.567,23.636,7,0,17261,measure
sweep_s10_c32k,8,gemiddelde,3,339.534,19.774,6,0,15071,measure
sweep_s10_c32k,7,gemiddelde,2,339.801,20.215,6,0,15100,measure
sweep_s10_c32k,3,gemiddelde,4,336.741,26.502,7,0,16130,measure
sweep_s10_c32k,5,doorpakker,6,346.132,39.029,14,0,24710,measure
sweep_s10_c32k,0,doorpakker,6,374.251,22.44,11,0,29136,measure
