run_id,student,persona,burst,step,start_s,end_s,ttft_s,total_s,connect_s,prompt_tokens,reported_prompt_tokens,cached_prompt_tokens,output_tokens,decode_tps,itl_p50_s,ok,error,phase
shared_90_c32k,14,worstelaar,1,0,2.021,3.185,0.0887,1.1632,0.0007,5514,6046,,71,65.1487,0.0112,1,,warmup
shared_90_c32k,14,worstelaar,1,1,3.187,8.462,0.1409,5.2751,0.0005,6056,6601,,179,34.6694,0.0157,1,,warmup
shared_90_c32k,1,gemiddelde,1,0,4.451,13.644,1.7175,9.1933,0.0008,10661,11336,,383,51.0981,0.015,1,,warmup
shared_90_c32k,12,gemiddelde,1,0,4.427,14.025,1.718,9.5976,0.0239,14651,15235,,391,49.4949,0.015,1,,warmup
shared_90_c32k,13,worstelaar,1,0,0.369,20.375,0.2824,20.006,0.0003,9384,10007,,804,40.7127,0.0145,1,,warmup
shared_90_c32k,1,gemiddelde,1,1,13.646,20.64,0.1617,6.994,0.0005,10942,11630,,150,21.808,0.0186,1,,warmup
shared_90_c32k,6,gemiddelde,1,0,16.234,26.827,1.5284,10.5924,0.0004,14417,15196,,229,25.1546,0.0196,1,,warmup
shared_90_c32k,1,gemiddelde,1,2,20.641,29.239,0.1948,8.5983,0.0003,11221,11911,,140,16.5408,0.0275,1,,warmup
shared_90_c32k,19,gemiddelde,1,0,22.788,29.371,1.7262,6.5826,0.0004,15823,16667,,118,24.0923,0.0278,1,,warmup
shared_90_c32k,7,worstelaar,1,0,26.487,30.61,0.2912,4.1229,0.0006,9018,9628,,93,24.0106,0.0288,1,,warmup
shared_90_c32k,9,gemiddelde,1,0,27.675,32.389,0.4532,4.7141,0.0009,12848,13523,,100,23.2345,0.0292,1,,warmup
shared_90_c32k,5,afhaker,1,0,20.836,32.391,0.3168,11.553,0.0005,5515,6047,,168,14.8627,0.0288,1,,warmup
shared_90_c32k,16,doorpakker,1,0,22.106,32.71,2.3496,10.6037,0.0003,22703,23703,,46,5.4519,0.0261,1,,warmup
shared_90_c32k,1,gemiddelde,1,3,29.242,33.468,0.2628,4.226,0.0005,11750,12454,,102,25.4846,0.0287,1,,warmup
shared_90_c32k,8,gemiddelde,1,0,24.729,33.521,0.2708,8.7914,0.0004,10686,11322,,182,21.2426,0.0285,1,,warmup
shared_90_c32k,13,worstelaar,1,1,20.377,35.284,0.1974,14.907,0.0003,9891,10531,,336,22.7742,0.0285,1,,warmup
shared_90_c32k,9,gemiddelde,1,1,32.39,35.757,0.3164,3.3663,0.0026,13226,13914,,57,18.3612,0.0283,1,,warmup
shared_90_c32k,16,doorpakker,1,1,32.712,37.166,0.3664,4.4537,0.0004,23248,24261,,78,18.839,0.0292,1,,warmup
shared_90_c32k,8,gemiddelde,1,1,33.522,40.654,0.2198,7.1318,0.0004,10908,11558,,134,19.2421,0.0306,1,,warmup
shared_90_c32k,6,gemiddelde,1,1,26.829,40.904,0.2576,14.0738,0.0005,14907,15704,,313,22.5822,0.0295,1,,warmup
shared_90_c32k,11,afhaker,1,0,36.275,41.199,0.143,4.9241,0.0003,5519,6051,,106,21.9617,0.0309,1,,warmup
shared_90_c32k,8,gemiddelde,1,2,40.655,44.303,0.1878,3.6479,0.0005,11106,11772,,48,13.5837,0.0341,1,,warmup
shared_90_c32k,9,gemiddelde,1,2,35.761,45.938,0.443,10.1764,0.0005,14209,14911,,195,19.9315,0.0324,1,,warmup
shared_90_c32k,19,gemiddelde,1,1,29.372,46.07,0.2774,16.6973,0.0004,16098,16955,,359,21.8028,0.0307,1,,warmup
shared_90_c32k,8,gemiddelde,1,3,44.304,46.924,0.2116,2.6198,0.0003,11365,12045,,47,19.1011,0.0337,1,,warmup
shared_90_c32k,5,afhaker,1,1,32.393,47.389,0.3165,14.9966,0.0008,6273,6819,,254,17.2341,0.0323,1,,warmup
