t_s,t_wall,prefix_cache_queries,prefix_cache_hits,preemptions,kv_cache_usage,requests_running,requests_waiting,prompt_tokens,generation_tokens,request_success,iteration_tokens,prefix_cache_hit_rate_window
0.03,1788908059.7381,251836097.0,242667280.0,0.0,0.0,0.0,0.0,251836097.0,2548202.0,10843.0,11717019.0,
2.04,1788908061.7505,251873633.0,242668416.0,0.0,0.0215,1.0,1.0,251836097.0,2548202.0,10843.0,11717019.0,0.0303
4.06,1788908063.7761,251910752.0,242669552.0,0.0,0.0352,2.0,3.0,251836097.0,2548202.0,10843.0,11717019.0,0.0306
6.08,1788908065.791,251910752.0,242669552.0,0.0,0.0489,2.0,5.0,251873633.0,2548204.0,10843.0,11753421.0,
8.1,1788908067.8145,251982450.0,242670688.0,0.0,0.0626,3.0,9.0,251873633.0,2548206.0,10843.0,11753423.0,0.0158
10.12,1788908069.8286,251982450.0,242670688.0,0.0,0.0764,3.0,13.0,251910752.0,2548210.0,10843.0,11789410.0,
12.13,1788908071.8432,251982450.0,242670688.0,0.0,0.0901,3.0,15.0,251910752.0,2548214.0,10843.0,11789414.0,
14.14,1788908073.8574,251982450.0,242670688.0,0.0,0.0969,3.0,15.0,251910752.0,2548216.0,10843.0,11789416.0,
16.16,1788908075.8735,251982450.0,242670688.0,0.0,0.1038,3.0,16.0,251910752.0,2548218.0,10843.0,11789418.0,
18.18,1788908077.8885,251982450.0,242670688.0,0.0,0.1106,3.0,16.0,251910752.0,2548220.0,10843.0,11789420.0,
20.2,1788908079.9132,251982450.0,242670688.0,0.0,0.1106,3.0,16.0,251910752.0,2548220.0,10843.0,11789420.0,
22.22,1788908081.9306,251982450.0,242670688.0,0.0,0.1175,3.0,16.0,251910752.0,2548222.0,10843.0,11789422.0,
24.23,1788908083.9464,252050890.0,242671824.0,0.0,0.1243,4.0,15.0,251910752.0,2548224.0,10843.0,11789424.0,0.0166
26.25,1788908085.9615,252050890.0,242671824.0,0.0,0.138,4.0,15.0,251982450.0,2548230.0,10843.0,11859992.0,
28.27,1788908087.9863,252050890.0,242671824.0,0.0,0.1517,4.0,15.0,251982450.0,2548236.0,10843.0,11859998.0,
30.29,1788908090.0006,252050890.0,242671824.0,0.0,0.1586,4.0,15.0,251982450.0,2548239.0,10843.0,11860001.0,
32.3,1788908092.0157,252050890.0,242671824.0,0.0,0.1654,4.0,15.0,251982450.0,2548242.0,10843.0,11860004.0,
34.32,1788908094.0301,252050890.0,242671824.0,0.0,0.1654,4.0,15.0,251982450.0,2548242.0,10843.0,11860004.0,
36.33,1788908096.0471,252050890.0,242671824.0,0.0,0.1723,4.0,15.0,251982450.0,2548245.0,10843.0,11860007.0,
38.35,1788908098.0616,252095782.0,242672960.0,0.0,0.1791,5.0,14.0,251982450.0,2548248.0,10843.0,11860010.0,0.0253
40.37,1788908100.0782,252095782.0,242672960.0,0.0,0.186,5.0,14.0,252050890.0,2548252.0,10843.0,11927318.0,
42.38,1788908102.0923,252095782.0,242672960.0,0.0,0.1997,5.0,14.0,252050890.0,2548260.0,10843.0,11927326.0,
44.4,1788908104.113,252095782.0,242672960.0,0.0,0.2065,5.0,14.0,252050890.0,2548264.0,10843.0,11927330.0,
46.41,1788908106.1272,252095782.0,242672960.0,0.0,0.2134,5.0,14.0,252050890.0,2548268.0,10843.0,11927334.0,
48.43,1788908108.1409,252157586.0,242674096.0,0.0,0.234,6.0,13.0,252095782.0,2548282.0,10843.0,11971104.0,0.0184
50.44,1788908110.1553,252157586.0,242674096.0,0.0,0.2408,6.0,13.0,252095782.0,2548287.0,10843.0,11971109.0,
52.46,1788908112.1699,252157586.0,242674096.0,0.0,0.2477,6.0,13.0,252095782.0,2548292.0,10843.0,11971114.0,
54.47,1788908114.1851,252157586.0,242674096.0,0.0,0.2545,6.0,13.0,252095782.0,2548297.0,10843.0,11971119.0,
56.49,1788908116.2005,252157586.0,242674096.0,0.0,0.2614,6.0,13.0,252095782.0,2548302.0,10843.0,11971124.0,
58.5,1788908118.2151,252194088.0,242675232.0,0.0,0.2682,7.0,12.0,252095782.0,2548307.0,10843.0,11971129.0,0.0311
60.52,1788908120.2296,252194088.0,242675232.0,0.0,0.2751,7.0,12.0,252157586.0,2548313.0,10843.0,12031803.0,
62.53,1788908122.2446,252194088.0,242675232.0,0.0,0.2888,7.0,12.0,252157586.0,2548325.0,10843.0,12031815.0,
64.55,1788908124.2599,252215768.0,242676368.0,0.0,0.2957,8.0,11.0,252157586.0,2548331.0,10843.0,12031821.0,0.0524
66.56,1788908126.2747,252280690.0,242677808.0,0.0,0.3162,9.0,10.0,252194088.0,2548352.0,10843.0,12067208.0,0.0222
68.58,1788908128.2901,252280690.0,242677808.0,0.0,0.3299,9.0,10.0,252215768.0,2548368.0,10843.0,12087768.0,
70.6,1788908130.3147,252280690.0,242677808.0,0.0,0.3436,9.0,10.0,252215768.0,2548384.0,10843.0,12087784.0,
72.62,1788908132.3292,252280690.0,242677808.0,0.0,0.3505,9.0,10.0,252215768.0,2548392.0,10843.0,12087792.0,
74.63,1788908134.3445,252280690.0,242677808.0,0.0,0.3505,9.0,10.0,252215768.0,2548392.0,10843.0,12087792.0,
