run_id,student,persona,burst,start_s,duration_s,steps,failed_steps,context_tokens,compacted,restarted,phase
act_intensief_s20,14,gemiddelde,1,2.051,6.704,3,0,12004,0,0,warmup
act_intensief_s20,9,gemiddelde,1,27.676,8.692,3,0,13883,0,0,warmup
act_intensief_s20,19,gemiddelde,1,22.794,15.291,4,0,17506,0,0,warmup
act_intensief_s20,7,gemiddelde,1,26.515,13.661,3,0,16161,0,0,warmup
act_intensief_s20,5,worstelaar,1,20.863,21.949,3,0,9635,0,0,warmup
act_intensief_s20,13,gemiddelde,1,0.397,60.178,7,0,20998,0,0,warmup
act_intensief_s20,11,worstelaar,1,36.302,30.284,3,0,10712,0,0,warmup
act_intensief_s20,8,doorpakker,1,24.789,42.602,13,0,23067,0,0,warmup
act_intensief_s20,1,doorpakker,1,4.484,63.61,13,0,23876,0,0,warmup
act_intensief_s20,16,doorpakker,1,22.118,48.961,9,0,27221,0,0,warmup
act_intensief_s20,18,gemiddelde,1,39.035,33.533,3,0,21651,0,0,warmup
act_intensief_s20,6,gemiddelde,1,16.265,57.73,7,0,21939,0,0,warmup
act_intensief_s20,10,gemiddelde,1,47.003,29.651,7,0,17532,0,0,warmup
act_intensief_s20,4,doorpakker,1,41.519,39.372,11,0,25212,0,0,warmup
act_intensief_s20,2,doorpakker,1,14.027,84.195,12,0,30760,0,0,warmup
act_intensief_s20,0,gemiddelde,1,5.178,96.735,8,0,29153,0,0,warmup
act_intensief_s20,12,doorpakker,1,4.437,106.086,9,0,43369,0,0,warmup
act_intensief_s20,4,doorpakker,2,99.146,22.669,8,0,27854,0,0,measure
act_intensief_s20,15,doorpakker,1,34.691,91.186,13,0,25605,0,0,warmup
act_intensief_s20,9,gemiddelde,2,120.557,7.751,3,0,15309,0,0,measure
act_intensief_s20,8,doorpakker,2,93.383,41.217,10,0,26236,0,0,measure
act_intensief_s20,1,doorpakker,2,111.854,25.556,12,0,27843,0,0,measure
act_intensief_s20,14,gemiddelde,2,129.98,8.486,3,0,14477,0,0,measure
act_intensief_s20,7,gemiddelde,2,143.522,10.188,3,0,17291,0,0,measure
act_intensief_s20,16,doorpakker,2,118.174,36.631,8,0,30311,0,0,measure
act_intensief_s20,13,gemiddelde,2,123.948,41.446,7,0,25407,0,0,measure
act_intensief_s20,17,doorpakker,1,21.863,158.866,9,0,36233,0,0,measure
act_intensief_s20,2,doorpakker,2,149.629,37.784,9,0,28885,1,0,measure
act_intensief_s20,4,doorpakker,3,153.735,35.021,9,0,30363,0,0,measure
act_intensief_s20,11,worstelaar,2,174.194,31.137,4,0,11999,1,0,measure
act_intensief_s20,18,gemiddelde,2,126.97,80.063,4,0,31130,1,0,measure
act_intensief_s20,6,gemiddelde,2,184.909,25.378,3,0,20708,1,0,measure
act_intensief_s20,8,doorpakker,3,183.735,30.796,9,0,20235,1,0,measure
act_intensief_s20,15,doorpakker,2,152.041,68.853,9,0,31971,0,0,measure
act_intensief_s20,9,gemiddelde,3,213.793,8.941,4,0,16460,0,0,measure
act_intensief_s20,0,gemiddelde,2,189.504,33.694,4,0,32946,1,0,measure
act_intensief_s20,12,doorpakker,2,128.389,99.335,9,0,53982,1,0,measure
act_intensief_s20,16,doorpakker,3,201.587,27.658,9,0,34610,0,0,measure
act_intensief_s20,1,doorpakker,3,210.261,51.535,12,0,21980,1,0,measure
act_intensief_s20,7,gemiddelde,3,263.869,14.714,5,0,18593,0,0,measure
act_intensief_s20,5,worstelaar,2,243.098,42.445,3,0,11270,0,1,measure
act_intensief_s20,13,gemiddelde,3,239.016,51.992,6,0,21396,1,0,measure
act_intensief_s20,4,doorpakker,4,248.669,43.203,9,0,33317,0,0,measure
act_intensief_s20,19,gemiddelde,2,279.71,15.252,3,0,18235,0,0,measure
act_intensief_s20,14,gemiddelde,3,281.375,19.196,5,0,17148,0,0,measure
act_intensief_s20,9,gemiddelde,4,282.58,20.723,4,0,18048,0,0,measure
act_intensief_s20,18,gemiddelde,3,249.962,55.848,3,0,32418,1,0,measure
act_intensief_s20,2,doorpakker,3,207.239,109.421,15,0,42176,0,0,measure
act_intensief_s20,8,doorpakker,4,247.744,69.757,14,0,24416,0,0,measure
act_intensief_s20,10,gemiddelde,2,327.461,8.519,3,0,18410,0,0,measure
act_intensief_s20,16,doorpakker,4,300.811,39.041,11,0,26575,1,0,measure
act_intensief_s20,6,gemiddelde,3,306.969,38.293,5,0,18959,1,0,measure
act_intensief_s20,12,doorpakker,3,250.572,108.561,8,0,61015,1,0,measure
act_intensief_s20,15,doorpakker,3,266.731,106.997,14,0,34003,1,0,measure
act_intensief_s20,1,doorpakker,4,343.619,47.304,9,0,24445,0,0,measure
act_intensief_s20,9,gemiddelde,5,384.386,10.367,3,0,12353,1,0,measure
act_intensief_s20,19,gemiddelde,3,380.465,15.022,4,0,17183,0,1,measure
act_intensief_s20,8,doorpakker,5,357.338,38.304,6,0,26813,0,0,measure
act_intensief_s20,16,doorpakker,5,380.072,15.743,4,0,27482,0,0,measure
act_intensief_s20,0,gemiddelde,3,312.727,83.331,6,0,32254,1,0,measure
act_intensief_s20,7,gemiddelde,4,372.732,23.371,6,0,21920,0,0,measure
act_intensief_s20,14,gemiddelde,4,386.136,10.215,3,0,12874,1,0,measure
act_intensief_s20,4,doorpakker,5,351.222,46.14,11,0,23846,1,0,measure
act_intensief_s20,2,doorpakker,4,355.533,44.229,3,0,31321,1,0,measure
act_intensief_s20,17,doorpakker,2,282.551,131.422,10,0,55479,1,0,measure
act_intensief_s20,12,doorpakker,4,373.712,41.368,2,0,46586,1,0,measure
