t_s,t_wall,prefix_cache_queries,prefix_cache_hits,preemptions,kv_cache_usage,requests_running,requests_waiting,prompt_tokens,generation_tokens,request_success,iteration_tokens,prefix_cache_hit_rate_window
0.03,1788910610.0759,308326176.0,296829408.0,0.0,0.0,0.0,0.0,308326176.0,3001713.0,12773.0,14498481.0,
2.04,1788910612.0909,308338541.0,296840768.0,0.0,0.0106,1.0,0.0,308338541.0,3001967.0,12773.0,14499740.0,0.9187
4.06,1788910614.112,308364434.0,296863712.0,0.0,0.0107,1.0,0.0,308364434.0,3002366.0,12775.0,14503088.0,0.8861
6.08,1788910616.1275,308441401.0,296924784.0,0.0,0.032,3.0,0.0,308364434.0,3002430.0,12776.0,14503152.0,0.7935
8.1,1788910618.1446,308441401.0,296924784.0,0.0,0.0322,3.0,0.0,308441401.0,3002661.0,12776.0,14519278.0,
10.11,1788910620.1606,308475125.0,296958000.0,0.0,0.033,3.0,0.0,308475125.0,3003094.0,12777.0,14520219.0,0.9849
12.13,1788910622.1757,308488564.0,296971216.0,0.0,0.0315,2.0,0.0,308488564.0,3003542.0,12779.0,14520890.0,0.9834
14.14,1788910624.1909,308533280.0,297015328.0,0.0,0.0315,2.0,0.0,308533280.0,3003967.0,12781.0,14521919.0,0.9865
16.16,1788910626.2125,308574523.0,297044976.0,0.0,0.0413,3.0,0.0,308533280.0,3003971.0,12781.0,14521923.0,0.7189
18.18,1788910628.2278,308631532.0,297099232.0,0.0,0.0435,4.0,0.0,308631532.0,3004300.0,12782.0,14536600.0,0.9517
20.19,1788910630.2428,308686391.0,297153184.0,0.0,0.0445,4.0,0.0,308686391.0,3004820.0,12784.0,14538027.0,0.9835
22.21,1788910632.2578,308723880.0,297186464.0,0.0,0.0485,6.0,0.0,308696199.0,3005301.0,12784.0,14539532.0,0.8877
24.22,1788910634.2731,308793354.0,297247472.0,0.0,0.0556,8.0,0.0,308766393.0,3005327.0,12784.0,14548136.0,0.8781
26.24,1788910636.2901,308873040.0,297323712.0,0.0,0.0587,9.0,0.0,308873040.0,3005908.0,12786.0,14555236.0,0.9568
28.26,1788910638.313,308927803.0,297373456.0,0.0,0.0632,11.0,0.0,308927803.0,3006452.0,12787.0,14560799.0,0.9084
30.29,1788910640.3423,308998611.0,297443568.0,0.0,0.0642,11.0,0.0,308998611.0,3007309.0,12790.0,14562352.0,0.9902
32.31,1788910642.3567,309099934.0,297543776.0,0.0,0.0571,8.0,0.0,309099934.0,3008050.0,12796.0,14564208.0,0.989
34.32,1788910644.3719,309244376.0,297687136.0,0.0,0.0607,9.0,0.0,309244376.0,3008722.0,12800.0,14565962.0,0.9925
36.34,1788910646.3862,309294837.0,297735488.0,0.0,0.0611,9.0,0.0,309294837.0,3009380.0,12802.0,14568729.0,0.9582
38.37,1788910648.4148,309387891.0,297826848.0,0.0,0.0618,9.0,0.0,309387891.0,3010100.0,12806.0,14571143.0,0.9818
40.38,1788910650.429,309451799.0,297885984.0,0.0,0.0671,11.0,0.0,309425823.0,3010710.0,12807.0,14574805.0,0.9253
42.4,1788910652.4442,309495025.0,297924400.0,0.0,0.0717,12.0,0.0,309451799.0,3011260.0,12807.0,14577075.0,0.8887
44.41,1788910654.4581,309604872.0,298032032.0,0.0,0.0716,11.0,0.0,309604872.0,3011724.0,12811.0,14584564.0,0.9798
46.42,1788910656.4718,309753688.0,298179632.0,0.0,0.0691,10.0,0.0,309753688.0,3012449.0,12817.0,14586505.0,0.9918
48.44,1788910658.486,309894156.0,298317280.0,0.0,0.0717,11.0,0.0,309894156.0,3013086.0,12821.0,14589962.0,0.9799
50.46,1788910660.5111,309980141.0,298402320.0,0.0,0.0729,11.0,0.0,309980141.0,3013877.0,12823.0,14591698.0,0.989
52.48,1788910662.528,310056173.0,298477952.0,0.0,0.0668,9.0,0.0,310056173.0,3014674.0,12827.0,14592895.0,0.9947
54.5,1788910664.5454,310206998.0,298627264.0,0.0,0.0598,7.0,0.0,310206998.0,3015267.0,12833.0,14595001.0,0.99
56.51,1788910666.5596,310239560.0,298659616.0,0.0,0.0574,6.0,0.0,310239560.0,3015984.0,12835.0,14595928.0,0.9936
58.53,1788910668.5743,310308197.0,298727312.0,0.0,0.0565,6.0,0.0,310308197.0,3016613.0,12838.0,14597498.0,0.9863
60.54,1788910670.5895,310399070.0,298817424.0,0.0,0.0542,5.0,0.0,310399070.0,3017161.0,12841.0,14598807.0,0.9916
62.59,1788910672.6369,310515458.0,298932944.0,0.0,0.0557,5.0,0.0,310468934.0,3017719.0,12844.0,14600077.0,0.9925
64.6,1788910674.6518,310577300.0,298994320.0,0.0,0.0489,4.0,0.0,310577300.0,3018212.0,12847.0,14601192.0,0.9925
66.62,1788910676.6668,310667797.0,299084496.0,0.0,0.0564,5.0,0.0,310667797.0,3018694.0,12848.0,14601995.0,0.9965
68.63,1788910678.6834,310713158.0,299129664.0,0.0,0.0473,3.0,0.0,310713158.0,3019118.0,12851.0,14602612.0,0.9957
70.65,1788910680.6995,310757152.0,299173456.0,0.0,0.0406,2.0,0.0,310757152.0,3019501.0,12853.0,14603197.0,0.9954
72.67,1788910682.7144,310873344.0,299287600.0,0.0,0.0489,3.0,0.0,310873344.0,3019790.0,12855.0,14605534.0,0.9824
74.68,1788910684.7297,310945069.0,299359008.0,0.0,0.0427,2.0,0.0,310945069.0,3020172.0,12858.0,14606233.0,0.9956
76.7,1788910686.7441,310990201.0,299403936.0,0.0,0.0497,3.0,0.0,310990201.0,3020570.0,12858.0,14606835.0,0.9955
78.71,1788910688.7591,311035963.0,299449072.0,0.0,0.0466,2.0,0.0,311035963.0,3020905.0,12860.0,14607796.0,0.9863
80.72,1788910690.7735,311081992.0,299494896.0,0.0,0.047,2.0,0.0,311081992.0,3021216.0,12861.0,14608312.0,0.9955
82.74,1788910692.7893,311129162.0,299541504.0,0.0,0.0472,2.0,0.0,311129162.0,3021517.0,12862.0,14609175.0,0.9881
84.76,1788910694.8121,311129162.0,299541504.0,0.0,0.0475,2.0,0.0,311129162.0,3021867.0,12862.0,14609525.0,
86.78,1788910696.8285,311163491.0,299575616.0,0.0,0.0517,3.0,0.0,311163491.0,3022244.0,12862.0,14610119.0,0.9937
88.79,1788910698.8423,311163491.0,299575616.0,0.0,0.044,2.0,0.0,311163491.0,3022605.0,12863.0,14610480.0,
90.81,1788910700.8592,311246073.0,299657216.0,0.0,0.0292,1.0,0.0,311246073.0,3022847.0,12866.0,14611704.0,0.9881
92.83,1788910702.8746,311246073.0,299657216.0,0.0,0.0294,1.0,0.0,311246073.0,3023089.0,12866.0,14611946.0,
94.84,1788910704.8898,311281078.0,299692032.0,0.0,0.0293,1.0,0.0,311281078.0,3023306.0,12867.0,14612352.0,0.9946
96.86,1788910706.9117,311316335.0,299727136.0,0.0,0.0296,1.0,0.0,311316335.0,3023523.0,12868.0,14612722.0,0.9957
98.88,1788910708.9266,311352416.0,299762496.0,0.0,0.0303,1.0,0.0,311352416.0,3023729.0,12869.0,14613649.0,0.98
100.89,1788910710.9418,311425497.0,299835120.0,0.0,0.0308,1.0,0.0,311425497.0,3023917.0,12871.0,14614294.0,0.9937
102.91,1788910712.9568,311425497.0,299835120.0,0.0,0.031,1.0,0.0,311425497.0,3024154.0,12871.0,14614531.0,
104.93,1788910714.9755,311425497.0,299835120.0,0.0,0.0,0.0,0.0,311425497.0,3024239.0,12872.0,14614616.0,
106.94,1788910716.9922,311425497.0,299835120.0,0.0,0.0,0.0,0.0,311425497.0,3024239.0,12872.0,14614616.0,
108.97,1788910719.015,311473511.0,299882928.0,0.0,0.0402,1.0,0.0,311473511.0,3024255.0,12872.0,14614838.0,0.9957
110.98,1788910721.0289,311473511.0,299882928.0,0.0,0.0404,1.0,0.0,311473511.0,3024464.0,12872.0,14615047.0,
113.0,1788910723.0437,311521781.0,299930976.0,0.0,0.0404,1.0,0.0,311521781.0,3024645.0,12873.0,14615450.0,0.9954
115.01,1788910725.0587,311569011.0,299977808.0,0.0,0.048,2.0,0.0,311569011.0,3024881.0,12873.0,14616084.0,0.9916
117.02,1788910727.0736,311643899.0,300052272.0,0.0,0.0509,3.0,0.0,311643899.0,3025200.0,12874.0,14616827.0,0.9943
119.04,1788910729.0889,311740568.0,300148176.0,0.0,0.0516,3.0,0.0,311740568.0,3025528.0,12876.0,14617920.0,0.9921
121.06,1788910731.1129,311788339.0,300195808.0,0.0,0.052,3.0,0.0,311788339.0,3025913.0,12877.0,14618444.0,0.9971
