run_id,student,persona,burst,start_s,duration_s,steps,failed_steps,context_tokens,phase
sweep_s10_c100k,4,afhaker,1,38.976,11.711,1,0,13709,warmup
sweep_s10_c100k,6,worstelaar,1,22.721,31.272,2,0,21172,warmup
sweep_s10_c100k,2,worstelaar,1,24.707,35.429,3,0,17606,warmup
sweep_s10_c100k,7,gemiddelde,1,21.771,48.902,3,0,41396,warmup
sweep_s10_c100k,9,gemiddelde,1,4.358,71.317,3,0,51539,warmup
sweep_s10_c100k,8,gemiddelde,1,41.435,40.8,8,0,42646,warmup
sweep_s10_c100k,0,doorpakker,1,22.031,64.684,9,0,65701,warmup
sweep_s10_c100k,3,gemiddelde,1,34.613,57.903,8,0,36893,warmup
sweep_s10_c100k,1,gemiddelde,1,4.364,89.302,8,0,48663,warmup
sweep_s10_c100k,5,doorpakker,1,13.945,96.607,12,0,64682,warmup
sweep_s10_c100k,9,gemiddelde,2,129.025,26.147,7,0,54431,measure
sweep_s10_c100k,0,doorpakker,2,133.811,35.01,8,0,67989,measure
sweep_s10_c100k,5,doorpakker,2,161.899,21.566,9,0,68546,measure
sweep_s10_c100k,2,worstelaar,2,227.162,16.868,4,0,19032,measure
sweep_s10_c100k,3,gemiddelde,2,217.938,31.625,5,0,41168,measure
sweep_s10_c100k,9,gemiddelde,3,223.482,35.951,8,0,56549,measure
sweep_s10_c100k,0,doorpakker,3,215.601,43.924,9,0,70322,measure
sweep_s10_c100k,8,gemiddelde,2,238.339,30.159,7,0,45356,measure
sweep_s10_c100k,5,doorpakker,3,203.293,73.47,15,0,73910,measure
sweep_s10_c100k,3,gemiddelde,3,298.547,13.628,6,0,45565,measure
sweep_s10_c100k,5,doorpakker,4,315.566,40.754,8,0,75946,measure
sweep_s10_c100k,0,doorpakker,4,331.029,49.195,11,0,73386,measure
sweep_s10_c100k,7,gemiddelde,2,375.913,19.187,4,0,42166,measure
sweep_s10_c100k,5,doorpakker,5,385.702,10.628,3,0,76906,measure
sweep_s10_c100k,8,gemiddelde,3,380.426,17.058,3,0,46860,measure
sweep_s10_c100k,1,gemiddelde,2,373.284,27.324,6,0,50542,measure
