t_s,t_wall,prefix_cache_queries,prefix_cache_hits,preemptions,kv_cache_usage,requests_running,requests_waiting,prompt_tokens,generation_tokens,request_success,iteration_tokens,prefix_cache_hit_rate_window
0.03,1789042252.8235,88664701.0,77161984.0,7.0,0.0,0.0,0.0,88499797.0,1556974.0,4202.0,12963555.0,
2.04,1789042254.8341,88715539.0,77163120.0,7.0,0.0589,1.0,3.0,88499797.0,1556974.0,4202.0,12963555.0,0.0223
4.05,1789042256.8429,88715539.0,77163120.0,7.0,0.09,1.0,4.0,88499797.0,1556974.0,4202.0,12963555.0,
6.06,1789042258.8533,88715539.0,77163120.0,7.0,0.1134,1.0,6.0,88499797.0,1556974.0,4202.0,12963555.0,
8.07,1789042260.862,88715539.0,77163120.0,7.0,0.129,1.0,11.0,88499797.0,1556974.0,4202.0,12963555.0,
10.08,1789042262.8734,88715539.0,77163120.0,7.0,0.1446,1.0,13.0,88499797.0,1556974.0,4202.0,12963555.0,
12.09,1789042264.8834,88715539.0,77163120.0,7.0,0.1602,1.0,16.0,88499797.0,1556974.0,4202.0,12963555.0,
14.1,1789042266.8925,88715539.0,77163120.0,7.0,0.1757,1.0,18.0,88499797.0,1556974.0,4202.0,12963555.0,
16.11,1789042268.9034,88715539.0,77163120.0,7.0,0.1913,1.0,18.0,88499797.0,1556974.0,4202.0,12963555.0,
18.12,1789042270.912,88749689.0,77164256.0,7.0,0.2225,2.0,17.0,88550635.0,1556977.0,4202.0,13013260.0,0.0333
20.12,1789042272.9193,88749689.0,77164256.0,7.0,0.2615,2.0,17.0,88550635.0,1556982.0,4202.0,13013265.0,
22.13,1789042274.9284,88749689.0,77164256.0,7.0,0.2849,2.0,17.0,88550635.0,1556985.0,4202.0,13013268.0,
24.14,1789042276.9363,88749689.0,77164256.0,7.0,0.3083,2.0,17.0,88550635.0,1556988.0,4202.0,13013271.0,
26.15,1789042278.9484,88815489.0,77165408.0,7.0,0.3395,3.0,16.0,88584785.0,1556994.0,4202.0,13046291.0,0.0175
28.16,1789042280.9594,88815489.0,77165408.0,7.0,0.3862,3.0,16.0,88584785.0,1557006.0,4202.0,13046303.0,
30.17,1789042282.9681,88815489.0,77165408.0,7.0,0.4097,3.0,16.0,88584785.0,1557012.0,4202.0,13046309.0,
32.18,1789042284.9788,88815489.0,77165408.0,7.0,0.433,3.0,16.0,88584785.0,1557018.0,4202.0,13046315.0,
34.19,1789042286.9872,88815489.0,77165408.0,7.0,0.4486,3.0,16.0,88584785.0,1557022.0,4202.0,13046319.0,
36.2,1789042288.9942,88815489.0,77165408.0,7.0,0.4641,3.0,16.0,88584785.0,1557026.0,4202.0,13046323.0,
38.21,1789042291.0034,88815489.0,77165408.0,7.0,0.4797,3.0,16.0,88584785.0,1557030.0,4202.0,13046327.0,
40.22,1789042293.0115,88815489.0,77165408.0,7.0,0.4953,3.0,16.0,88584785.0,1557034.0,4202.0,13046331.0,
42.22,1789042295.0199,88815489.0,77165408.0,7.0,0.5109,3.0,16.0,88584785.0,1557038.0,4202.0,13046335.0,
44.24,1789042297.0324,88815489.0,77165408.0,7.0,0.5187,3.0,16.0,88584785.0,1557040.0,4202.0,13046337.0,
46.24,1789042299.0388,88815489.0,77165408.0,7.0,0.5343,3.0,16.0,88584785.0,1557044.0,4202.0,13046341.0,
48.26,1789042301.0528,88815489.0,77165408.0,7.0,0.5421,3.0,16.0,88584785.0,1557046.0,4202.0,13046343.0,
50.27,1789042303.0624,88815489.0,77165408.0,7.0,0.5499,3.0,16.0,88584785.0,1557048.0,4202.0,13046345.0,
52.28,1789042305.0756,88875667.0,77166544.0,7.0,0.5655,4.0,15.0,88584785.0,1557052.0,4202.0,13046349.0,0.0189
54.29,1789042307.0872,88875667.0,77166544.0,7.0,0.5967,4.0,15.0,88650585.0,1557064.0,4202.0,13111009.0,
56.3,1789042309.0973,88875667.0,77166544.0,7.0,0.6278,4.0,15.0,88650585.0,1557076.0,4202.0,13111021.0,
58.31,1789042311.1096,88875667.0,77166544.0,7.0,0.6591,4.0,15.0,88650585.0,1557088.0,4202.0,13111033.0,
60.33,1789042313.1228,88875667.0,77166544.0,7.0,0.6824,4.0,15.0,88650585.0,1557097.0,4202.0,13111042.0,
62.34,1789042315.1359,88875667.0,77166544.0,7.0,0.698,4.0,15.0,88650585.0,1557103.0,4202.0,13111048.0,
64.35,1789042317.1488,88875667.0,77166544.0,7.0,0.7135,4.0,15.0,88650585.0,1557109.0,4202.0,13111054.0,
66.37,1789042319.1616,88875667.0,77166544.0,7.0,0.7291,4.0,15.0,88650585.0,1557115.0,4202.0,13111060.0,
68.38,1789042321.1733,88875667.0,77166544.0,7.0,0.7446,4.0,15.0,88650585.0,1557121.0,4202.0,13111066.0,
70.39,1789042323.1868,88875667.0,77166544.0,7.0,0.7524,4.0,15.0,88650585.0,1557124.0,4202.0,13111069.0,
72.4,1789042325.1996,88875667.0,77166544.0,7.0,0.768,4.0,15.0,88650585.0,1557130.0,4202.0,13111075.0,
74.42,1789042327.2138,88875667.0,77166544.0,7.0,0.7758,4.0,15.0,88650585.0,1557133.0,4202.0,13111078.0,
76.43,1789042329.2268,88926343.0,77167696.0,7.0,0.7916,5.0,14.0,88650585.0,1557139.0,4202.0,13111084.0,0.0227
78.44,1789042331.2409,88926343.0,77167696.0,7.0,0.8305,5.0,14.0,88710763.0,1557159.0,4202.0,13170146.0,
80.46,1789042333.2522,88926343.0,77167696.0,7.0,0.8616,5.0,14.0,88710763.0,1557175.0,4202.0,13170162.0,
82.47,1789042335.2643,88926343.0,77167696.0,7.0,0.885,5.0,14.0,88710763.0,1557187.0,4202.0,13170174.0,
84.48,1789042337.2763,88926343.0,77167696.0,7.0,0.9084,5.0,14.0,88710763.0,1557199.0,4202.0,13170186.0,
86.49,1789042339.2883,88926343.0,77167696.0,7.0,0.924,5.0,14.0,88710763.0,1557207.0,4202.0,13170194.0,
88.5,1789042341.2963,88926343.0,77167696.0,7.0,0.9396,5.0,14.0,88710763.0,1557215.0,4202.0,13170202.0,
90.51,1789042343.3035,88926343.0,77167696.0,7.0,0.9551,5.0,14.0,88710763.0,1557223.0,4202.0,13170210.0,
92.52,1789042345.3162,88926343.0,77167696.0,7.0,0.9707,5.0,14.0,88710763.0,1557231.0,4202.0,13170218.0,
94.56,1789042347.357,88926343.0,77167696.0,7.0,0.9792,5.0,14.0,88761439.0,1557249.0,4202.0,13219760.0,
96.57,1789042349.3638,88926343.0,77167696.0,7.0,0.8543,4.0,15.0,88761439.0,1557526.0,4203.0,13220037.0,
98.57,1789042351.3701,88926343.0,77167696.0,7.0,0.8554,4.0,15.0,88761439.0,1557802.0,4203.0,13220313.0,
100.58,1789042353.3807,88926343.0,77167696.0,7.0,0.8564,4.0,15.0,88761439.0,1558074.0,4203.0,13220585.0,
102.6,1789042355.3923,88926343.0,77167696.0,7.0,0.8574,4.0,15.0,88761439.0,1558346.0,4203.0,13220857.0,
104.61,1789042357.4051,88926343.0,77167696.0,7.0,0.8584,4.0,15.0,88761439.0,1558614.0,4203.0,13221125.0,
