run_id,student,persona,burst,start_s,duration_s,steps,failed_steps,context_tokens,compacted,restarted,phase
engine_seqs_64,14,worstelaar,1,2.043,6.013,2,0,10629,0,0,warmup
engine_seqs_64,9,gemiddelde,1,27.703,17.587,3,0,26020,0,0,warmup
engine_seqs_64,5,afhaker,1,20.874,26.028,2,0,12130,0,0,warmup
engine_seqs_64,7,worstelaar,1,26.516,20.388,2,0,17738,0,0,warmup
engine_seqs_64,19,gemiddelde,1,22.824,27.944,4,0,32309,0,0,warmup
engine_seqs_64,8,gemiddelde,1,24.789,26.042,5,0,22782,0,0,warmup
engine_seqs_64,12,gemiddelde,1,4.446,55.44,3,0,36963,0,0,warmup
engine_seqs_64,1,gemiddelde,1,4.5,58.245,8,0,23966,0,0,warmup
engine_seqs_64,13,worstelaar,1,0.399,63.39,4,0,22052,0,0,warmup
engine_seqs_64,11,afhaker,1,36.309,28.513,2,0,13190,0,0,warmup
engine_seqs_64,10,worstelaar,1,46.999,18.72,4,0,17338,0,0,warmup
engine_seqs_64,18,gemiddelde,1,39.057,36.237,3,0,33526,0,0,warmup
engine_seqs_64,16,doorpakker,1,22.166,59.009,9,0,49165,0,0,warmup
engine_seqs_64,4,doorpakker,1,41.569,42.864,11,0,48506,0,0,warmup
engine_seqs_64,6,gemiddelde,1,16.293,69.358,7,0,36314,0,0,warmup
engine_seqs_64,15,gemiddelde,1,34.696,64.968,8,0,26537,0,0,warmup
engine_seqs_64,2,doorpakker,1,14.074,97.15,12,0,51100,0,0,warmup
engine_seqs_64,17,gemiddelde,1,21.875,103.195,3,0,36295,0,0,warmup
engine_seqs_64,4,doorpakker,2,102.689,24.577,8,0,51196,0,0,measure
engine_seqs_64,9,gemiddelde,2,129.478,9.125,3,0,27513,0,0,measure
engine_seqs_64,8,gemiddelde,2,128.807,23.533,8,0,25297,0,0,measure
engine_seqs_64,16,doorpakker,2,128.27,36.042,8,0,52269,0,0,measure
engine_seqs_64,4,doorpakker,3,159.186,34.446,9,0,53844,0,0,measure
engine_seqs_64,2,doorpakker,2,162.571,36.49,9,0,58330,0,0,measure
engine_seqs_64,12,gemiddelde,2,113.31,89.162,7,0,52722,1,0,measure
engine_seqs_64,18,gemiddelde,2,129.713,73.136,4,0,39788,1,0,measure
engine_seqs_64,6,gemiddelde,2,196.512,16.945,3,0,38968,0,0,measure
engine_seqs_64,13,worstelaar,2,192.439,24.266,4,0,19916,0,1,measure
engine_seqs_64,9,gemiddelde,3,224.087,8.26,4,0,28745,0,0,measure
engine_seqs_64,16,doorpakker,3,211.093,27.135,9,0,56560,0,0,measure
engine_seqs_64,15,gemiddelde,2,225.086,42.621,5,0,29085,0,0,measure
engine_seqs_64,7,worstelaar,2,285.221,6.133,2,0,18984,0,0,measure
engine_seqs_64,4,doorpakker,4,253.545,40.702,9,0,56923,0,0,measure
engine_seqs_64,0,worstelaar,1,233.781,64.21,4,0,27459,0,0,measure
engine_seqs_64,18,gemiddelde,3,245.794,52.283,3,0,41205,1,0,measure
engine_seqs_64,19,gemiddelde,2,292.394,11.53,3,0,33073,0,0,measure
engine_seqs_64,14,worstelaar,2,299.586,6.259,2,0,10358,0,1,measure
engine_seqs_64,9,gemiddelde,4,292.193,16.697,4,0,30401,0,0,measure
engine_seqs_64,2,doorpakker,3,218.974,114.234,15,0,56576,1,0,measure
engine_seqs_64,8,gemiddelde,3,299.603,40.798,7,0,27711,0,0,measure
engine_seqs_64,16,doorpakker,4,309.733,37.035,11,0,60273,0,0,measure
engine_seqs_64,6,gemiddelde,3,310.086,36.693,5,0,40485,0,0,measure
engine_seqs_64,12,gemiddelde,3,270.869,78.485,8,0,53686,1,0,measure
engine_seqs_64,15,gemiddelde,3,316.69,33.792,6,0,37116,0,0,measure
engine_seqs_64,11,afhaker,2,333.771,21.974,3,0,14016,0,0,measure
engine_seqs_64,1,gemiddelde,2,342.363,23.298,8,0,27730,0,0,measure
engine_seqs_64,9,gemiddelde,5,389.939,5.738,2,0,31162,0,0,measure
engine_seqs_64,4,doorpakker,5,353.539,42.432,15,0,61221,0,0,measure
engine_seqs_64,19,gemiddelde,3,389.464,6.797,2,0,31130,0,1,measure
engine_seqs_64,13,worstelaar,3,371.905,25.387,3,0,22201,0,0,measure
engine_seqs_64,16,doorpakker,5,386.986,11.68,4,0,61207,0,0,measure
engine_seqs_64,2,doorpakker,4,372.01,30.302,3,0,57947,0,0,measure
