run_id,student,persona,burst,start_s,duration_s,steps,failed_steps,context_tokens,phase
sweep_s30_c32k,14,gemiddelde,1,2.007,6.772,3,0,13804,warmup
sweep_s30_c32k,3,worstelaar,1,15.708,4.763,2,0,6351,warmup
sweep_s30_c32k,15,afhaker,1,10.409,17.92,3,0,6168,warmup
sweep_s30_c32k,12,gemiddelde,1,4.368,26.114,3,0,16553,warmup
sweep_s30_c32k,16,afhaker,1,21.417,11.723,2,0,5075,warmup
sweep_s30_c32k,23,worstelaar,1,22.596,14.942,3,0,7186,warmup
sweep_s30_c32k,22,gemiddelde,1,0.336,39.245,7,0,14738,warmup
sweep_s30_c32k,7,gemiddelde,1,26.454,13.518,3,0,16755,warmup
sweep_s30_c32k,9,gemiddelde,1,27.626,17.945,3,0,13088,warmup
sweep_s30_c32k,24,worstelaar,1,40.617,5.991,2,0,5981,warmup
sweep_s30_c32k,5,gemiddelde,1,20.831,27.478,5,0,13820,warmup
sweep_s30_c32k,19,gemiddelde,1,22.732,29.434,4,0,15523,warmup
sweep_s30_c32k,17,worstelaar,1,31.135,21.329,3,0,10306,warmup
sweep_s30_c32k,21,gemiddelde,1,5.117,47.97,8,0,17999,warmup
sweep_s30_c32k,29,gemiddelde,1,24.718,28.39,5,0,12605,warmup
sweep_s30_c32k,6,gemiddelde,1,16.206,37.879,7,0,13687,warmup
sweep_s30_c32k,1,gemiddelde,1,4.374,52.619,8,0,18250,warmup
sweep_s30_c32k,13,worstelaar,1,33.678,24.458,3,0,9505,warmup
sweep_s30_c32k,11,gemiddelde,1,36.269,23.895,6,0,17670,warmup
sweep_s30_c32k,4,afhaker,1,46.799,13.706,3,0,6102,warmup
sweep_s30_c32k,8,worstelaar,1,53.414,8.109,2,0,9336,warmup
sweep_s30_c32k,18,gemiddelde,1,38.987,23.015,3,0,13459,warmup
sweep_s30_c32k,0,worstelaar,1,55.948,7.778,2,0,11541,warmup
sweep_s30_c32k,26,doorpakker,1,22.041,44.914,9,0,23691,warmup
sweep_s30_c32k,20,doorpakker,1,21.78,58.41,9,0,23218,warmup
sweep_s30_c32k,2,doorpakker,1,13.954,74.423,12,0,24129,warmup
sweep_s30_c32k,10,gemiddelde,1,46.943,42.894,7,0,18771,warmup
sweep_s30_c32k,28,doorpakker,1,41.446,50.048,11,0,24049,warmup
sweep_s30_c32k,27,doorpakker,1,34.625,61.199,13,0,23458,warmup
sweep_s30_c32k,12,gemiddelde,2,83.831,18.269,7,0,19177,measure
sweep_s30_c32k,22,gemiddelde,2,102.955,12.26,7,0,16866,measure
sweep_s30_c32k,9,gemiddelde,2,129.759,7.264,3,0,13744,measure
sweep_s30_c32k,14,gemiddelde,2,130.005,9.21,3,0,14454,measure
sweep_s30_c32k,28,doorpakker,2,109.748,30.071,8,0,27466,measure
sweep_s30_c32k,11,gemiddelde,2,115.188,28.466,8,0,19701,measure
sweep_s30_c32k,18,gemiddelde,2,116.348,30.922,4,0,15079,measure
sweep_s30_c32k,26,doorpakker,2,114.051,38.126,8,0,26044,measure
sweep_s30_c32k,7,gemiddelde,2,143.317,9.709,3,0,17732,measure
sweep_s30_c32k,5,gemiddelde,2,138.338,16.887,6,0,15890,measure
sweep_s30_c32k,21,gemiddelde,2,140.607,15.326,4,0,19715,measure
sweep_s30_c32k,27,doorpakker,2,121.989,36.824,9,0,25943,measure
sweep_s30_c32k,29,gemiddelde,2,131.082,29.835,8,0,15558,measure
