run_id,student,persona,burst,start_s,duration_s,steps,failed_steps,context_tokens,compacted,restarted,phase
sweep_s10_c32k,3,gemiddelde,1,4.398,32.783,8,0,16672,0,0,warmup
sweep_s10_c32k,4,gemiddelde,1,4.374,33.09,3,0,25765,0,0,warmup
sweep_s10_c32k,6,afhaker,1,38.99,3.359,1,0,5167,0,0,warmup
sweep_s10_c32k,7,worstelaar,1,22.747,20.248,2,0,9129,0,0,warmup
sweep_s10_c32k,1,worstelaar,1,24.721,23.859,3,0,6179,0,0,warmup
sweep_s10_c32k,0,doorpakker,1,22.078,41.395,9,0,21379,0,0,warmup
sweep_s10_c32k,8,gemiddelde,1,34.648,31.183,8,0,16759,0,0,warmup
sweep_s10_c32k,9,gemiddelde,1,41.454,24.985,8,0,18058,0,0,warmup
sweep_s10_c32k,5,doorpakker,1,14.012,63.597,12,0,29098,0,0,warmup
sweep_s10_c32k,2,gemiddelde,1,21.829,61.075,3,0,20818,0,0,warmup
sweep_s10_c32k,0,doorpakker,2,110.568,30.727,8,0,24358,0,0,measure
sweep_s10_c32k,4,gemiddelde,2,90.836,68.807,7,0,49632,1,0,measure
sweep_s10_c32k,5,doorpakker,2,128.956,38.359,9,0,32704,0,0,measure
sweep_s10_c32k,8,gemiddelde,2,191.254,19.506,5,0,18576,0,0,measure
sweep_s10_c32k,0,doorpakker,3,188.078,24.309,9,0,26572,0,0,measure
sweep_s10_c32k,1,worstelaar,2,215.607,30.703,4,0,8967,0,0,measure
sweep_s10_c32k,9,gemiddelde,2,222.545,33.037,7,0,20060,0,0,measure
sweep_s10_c32k,5,doorpakker,3,187.195,88.031,15,0,33851,1,0,measure
sweep_s10_c32k,8,gemiddelde,3,259.741,15.726,6,0,20595,0,0,measure
sweep_s10_c32k,0,doorpakker,4,283.91,27.47,11,0,21385,1,0,measure
sweep_s10_c32k,4,gemiddelde,3,228.028,106.6,8,0,57853,1,0,measure
sweep_s10_c32k,3,gemiddelde,2,316.798,25.068,8,0,19716,0,0,measure
sweep_s10_c32k,5,doorpakker,4,314.088,56.353,8,0,27961,1,0,measure
sweep_s10_c32k,8,gemiddelde,4,358.427,14.87,7,0,17611,1,0,measure
sweep_s10_c32k,9,gemiddelde,3,367.509,13.195,6,0,21934,0,0,measure
sweep_s10_c32k,0,doorpakker,5,351.598,29.629,12,0,27934,0,0,measure
sweep_s10_c32k,2,gemiddelde,2,388.145,9.606,2,0,25007,0,0,measure
