run_id,student,persona,burst,step,start_s,end_s,ttft_s,total_s,connect_s,prompt_tokens,reported_prompt_tokens,cached_prompt_tokens,output_tokens,decode_tps,itl_p50_s,ok,error,phase
rampup,1,gemiddelde,1,0,0.016,3.68,1.908,3.6632,0.0046,15963,16941,,54,30.1968,0.01,1,,measure
rampup,0,gemiddelde,1,0,0.015,3.722,1.1907,3.7059,0.0048,11657,12346,,51,19.8794,0.01,1,,measure
rampup,4,worstelaar,1,0,0.019,4.106,2.9518,4.0873,0.0048,5721,6391,,61,52.838,0.0101,1,,measure
rampup,2,doorpakker,1,0,0.017,4.521,2.9522,4.5034,0.0047,19898,20078,,103,65.7564,0.0103,1,,measure
rampup,0,gemiddelde,1,1,3.722,5.243,0.3191,1.5211,0.0005,11974,12697,,76,62.3933,0.0108,1,,measure
rampup,2,doorpakker,1,1,4.521,5.692,0.192,1.1708,0.0005,20271,20524,,67,67.4329,0.011,1,,measure
rampup,4,worstelaar,1,1,4.106,6.913,0.1279,2.8064,0.0005,5861,6592,,169,62.7228,0.0109,1,,measure
rampup,1,gemiddelde,1,1,3.68,7.366,0.3073,3.6855,0.0005,17413,18382,,201,59.202,0.011,1,,measure
rampup,2,doorpakker,1,2,5.693,7.834,0.2017,2.1412,0.0006,20681,20937,,129,65.9977,0.011,1,,measure
rampup,4,worstelaar,1,2,6.913,8.652,0.1326,1.7382,0.0005,6036,6823,,105,64.7756,0.011,1,,measure
rampup,0,gemiddelde,1,2,5.244,8.709,0.1437,3.4646,0.0006,12147,12935,,206,61.7313,0.0109,1,,measure
rampup,2,doorpakker,1,3,7.834,9.253,0.2066,1.4189,0.0005,21141,21394,,89,72.5914,0.011,1,,measure
rampup,0,gemiddelde,1,3,8.709,9.672,0.1389,0.963,0.0005,12322,13143,,52,61.887,0.0112,1,,measure
rampup,2,doorpakker,1,4,9.253,10.631,0.188,1.3776,0.0005,21316,21596,,71,58.8424,0.0091,1,,measure
rampup,2,doorpakker,1,5,10.631,11.483,0.1896,0.8513,0.0003,21507,21830,,76,113.3389,0.009,1,,measure
rampup,2,doorpakker,1,6,11.483,13.729,0.1876,2.2455,0.0005,21739,22072,,208,100.5884,0.0091,1,,measure
