run_id,student,persona,burst,start_s,duration_s,steps,failed_steps,context_tokens,phase
sweep_s20_c8k,10,worstelaar,1,2.0,1.406,2,0,3360,warmup
sweep_s20_c8k,8,worstelaar,1,0.327,8.157,4,0,3236,warmup
sweep_s20_c8k,19,gemiddelde,1,4.359,9.754,3,0,5242,warmup
sweep_s20_c8k,12,gemiddelde,1,4.366,18.858,8,0,5836,warmup
sweep_s20_c8k,15,afhaker,1,20.824,3.958,2,0,1868,warmup
sweep_s20_c8k,0,worstelaar,1,26.446,4.235,2,0,2914,warmup
sweep_s20_c8k,1,gemiddelde,1,16.199,16.337,7,0,6002,warmup
sweep_s20_c8k,2,gemiddelde,1,21.771,12.859,3,0,3906,warmup
sweep_s20_c8k,3,gemiddelde,1,22.724,13.243,4,0,4701,warmup
sweep_s20_c8k,18,gemiddelde,1,27.618,8.586,3,0,4582,warmup
sweep_s20_c8k,4,gemiddelde,1,24.71,13.673,5,0,6345,warmup
sweep_s20_c8k,14,afhaker,1,36.261,2.582,2,0,2736,warmup
sweep_s20_c8k,7,doorpakker,1,22.032,22.383,9,0,10057,warmup
sweep_s20_c8k,16,gemiddelde,1,38.98,10.674,3,0,4036,warmup
sweep_s20_c8k,6,doorpakker,1,13.946,40.598,12,0,9890,warmup
sweep_s20_c8k,9,worstelaar,1,46.935,10.102,4,0,3428,warmup
sweep_s20_c8k,13,gemiddelde,1,34.615,23.01,8,0,5411,warmup
sweep_s20_c8k,17,doorpakker,1,41.437,23.639,11,0,10114,warmup
sweep_s20_c8k,19,gemiddelde,2,67.463,10.708,7,0,7976,warmup
sweep_s20_c8k,17,doorpakker,2,83.332,14.084,8,0,9122,measure
sweep_s20_c8k,7,doorpakker,2,91.512,17.325,8,0,9044,measure
sweep_s20_c8k,6,doorpakker,2,105.891,13.832,9,0,9546,measure
sweep_s20_c8k,16,gemiddelde,2,103.999,16.675,4,0,5364,measure
sweep_s20_c8k,18,gemiddelde,2,120.393,3.38,3,0,4271,measure
sweep_s20_c8k,4,gemiddelde,2,116.358,13.808,8,0,7153,measure
sweep_s20_c8k,8,worstelaar,2,137.06,9.998,4,0,3460,measure
sweep_s20_c8k,1,gemiddelde,2,143.396,6.746,3,0,3901,measure
sweep_s20_c8k,17,doorpakker,3,129.335,24.585,9,0,9227,measure
sweep_s20_c8k,19,gemiddelde,3,146.481,15.585,8,0,7687,measure
sweep_s20_c8k,16,gemiddelde,3,163.532,5.75,3,0,4196,measure
sweep_s20_c8k,7,doorpakker,3,155.618,18.347,9,0,7230,measure
sweep_s20_c8k,6,doorpakker,3,139.55,37.688,15,0,11407,measure
sweep_s20_c8k,13,gemiddelde,2,183.049,7.568,5,0,5503,measure
sweep_s20_c8k,18,gemiddelde,3,209.259,11.243,4,0,7120,measure
sweep_s20_c8k,17,doorpakker,4,213.832,18.67,9,0,8811,measure
sweep_s20_c8k,6,doorpakker,4,216.039,22.418,8,0,10293,measure
sweep_s20_c8k,11,worstelaar,1,233.71,9.639,4,0,4983,measure
sweep_s20_c8k,13,gemiddelde,3,239.6,10.927,6,0,7111,measure
sweep_s20_c8k,1,gemiddelde,3,246.77,5.766,5,0,3776,measure
sweep_s20_c8k,7,doorpakker,4,245.469,21.546,11,0,8709,measure
sweep_s20_c8k,0,worstelaar,2,268.998,4.391,2,0,4895,measure
sweep_s20_c8k,3,gemiddelde,2,277.591,6.73,3,0,4205,measure
sweep_s20_c8k,6,doorpakker,5,267.842,25.981,13,0,10489,measure
sweep_s20_c8k,4,gemiddelde,3,277.429,19.311,7,0,6880,measure
sweep_s20_c8k,18,gemiddelde,4,280.35,16.399,4,0,6708,measure
sweep_s20_c8k,10,worstelaar,2,294.883,6.253,2,0,2236,measure
sweep_s20_c8k,16,gemiddelde,4,298.464,2.943,3,0,5440,measure
sweep_s20_c8k,8,worstelaar,3,302.258,4.43,3,0,4340,measure
sweep_s20_c8k,14,afhaker,2,307.793,5.471,3,0,3825,measure
sweep_s20_c8k,12,gemiddelde,2,302.843,21.891,8,0,7308,measure
sweep_s20_c8k,17,doorpakker,5,291.795,33.595,15,0,9827,measure
sweep_s20_c8k,7,doorpakker,5,307.233,22.69,12,0,9312,measure
sweep_s20_c8k,19,gemiddelde,4,327.717,11.81,7,0,6000,measure
sweep_s20_c8k,13,gemiddelde,4,333.474,17.806,7,0,8003,measure
sweep_s20_c8k,2,gemiddelde,2,339.87,13.98,6,0,5233,measure
sweep_s20_c8k,1,gemiddelde,4,344.957,16.509,5,0,4807,measure
sweep_s20_c8k,11,worstelaar,2,364.604,5.418,3,0,5699,measure
sweep_s20_c8k,6,doorpakker,6,341.201,34.524,14,0,11408,measure
sweep_s20_c8k,3,gemiddelde,3,369.754,7.522,6,0,5971,measure
sweep_s20_c8k,18,gemiddelde,5,377.797,6.197,3,0,6669,measure
sweep_s20_c8k,4,gemiddelde,4,381.225,12.619,5,0,7136,measure
sweep_s20_c8k,7,doorpakker,6,365.569,29.608,12,0,9609,measure
sweep_s20_c8k,6,doorpakker,7,394.471,0.936,1,0,7738,measure
sweep_s20_c8k,17,doorpakker,6,380.444,15.145,4,0,8171,measure
