t_s,t_wall,prefix_cache_queries,prefix_cache_hits,preemptions,kv_cache_usage,requests_running,requests_waiting,prompt_tokens,generation_tokens,request_success,iteration_tokens,prefix_cache_hit_rate_window
0.02,1789036405.7805,46928726.0,42130864.0,2.0,0.0,0.0,0.0,46928726.0,711191.0,2100.0,5509053.0,
2.03,1789036407.7898,46938525.0,42134816.0,2.0,0.0377,1.0,0.0,46938525.0,711294.0,2100.0,5515003.0,0.4033
4.05,1789036409.8038,46949486.0,42143056.0,2.0,0.0491,2.0,0.0,46949486.0,711591.0,2101.0,5518021.0,0.7518
6.06,1789036411.8165,46964442.0,42145136.0,2.0,0.0998,3.0,1.0,46949486.0,711689.0,2101.0,5518119.0,0.1391
8.07,1789036413.8253,46975805.0,42151168.0,2.0,0.1232,4.0,0.0,46975805.0,711929.0,2101.0,5536566.0,0.5308
10.07,1789036415.8328,46975805.0,42151168.0,2.0,0.1135,3.0,0.0,46975805.0,712404.0,2102.0,5537041.0,
12.08,1789036417.8404,46975805.0,42151168.0,2.0,0.115,3.0,0.0,46975805.0,712812.0,2102.0,5537449.0,
14.09,1789036419.8511,46975805.0,42151168.0,2.0,0.1166,3.0,0.0,46975805.0,713214.0,2102.0,5537851.0,
16.1,1789036421.8587,46996999.0,42157200.0,2.0,0.1633,4.0,0.0,46975805.0,713232.0,2102.0,5537869.0,0.2846
18.11,1789036423.8711,47011951.0,42165744.0,2.0,0.1988,5.0,0.0,46996999.0,713250.0,2102.0,5553049.0,0.5714
20.13,1789036425.8837,47042841.0,42192192.0,2.0,0.2129,5.0,0.0,47023619.0,713512.0,2104.0,5559947.0,0.8562
22.13,1789036427.8921,47066189.0,42202240.0,2.0,0.2333,7.0,0.0,47048819.0,713845.0,2104.0,5567352.0,0.4304
24.14,1789036429.9029,47089896.0,42213600.0,2.0,0.2724,8.0,1.0,47048819.0,713875.0,2104.0,5567382.0,0.4792
26.15,1789036431.9097,47089896.0,42213600.0,2.0,0.3035,8.0,2.0,47066189.0,713903.0,2104.0,5577852.0,
28.16,1789036433.9207,47106525.0,42222144.0,2.0,0.3424,9.0,2.0,47089896.0,713941.0,2104.0,5590237.0,0.5138
30.17,1789036435.9268,47140661.0,42241168.0,2.0,0.3971,12.0,0.0,47127673.0,714009.0,2104.0,5607474.0,0.5573
32.18,1789036437.9387,47140661.0,42241168.0,2.0,0.4036,12.0,0.0,47140661.0,714620.0,2104.0,5614113.0,
34.19,1789036439.9517,47152583.0,42252848.0,2.0,0.3932,11.0,0.0,47152583.0,715359.0,2106.0,5615094.0,0.9797
36.2,1789036441.9597,47214766.0,42308064.0,2.0,0.4298,13.0,0.0,47187511.0,715744.0,2109.0,5621687.0,0.888
