run_id,student,persona,burst,start_s,duration_s,steps,failed_steps,context_tokens,compacted,restarted,phase
shared_90_c64k,14,worstelaar,1,2.042,7.938,2,0,10485,0,0,warmup
shared_90_c64k,9,gemiddelde,1,27.685,33.595,3,0,26364,0,0,warmup
shared_90_c64k,7,worstelaar,1,26.502,38.907,2,0,17713,0,0,warmup
shared_90_c64k,5,afhaker,1,20.873,48.873,2,0,13069,0,0,warmup
shared_90_c64k,19,gemiddelde,1,22.779,52.186,4,0,32712,0,0,warmup
shared_90_c64k,8,gemiddelde,1,24.768,50.576,5,0,22603,0,0,warmup
shared_90_c64k,10,worstelaar,1,46.998,45.888,4,0,17328,0,0,warmup
shared_90_c64k,11,afhaker,1,36.282,64.369,2,0,13394,0,0,warmup
shared_90_c64k,12,gemiddelde,1,4.446,117.0,3,0,37586,0,0,warmup
shared_90_c64k,1,gemiddelde,1,4.486,121.613,8,0,24016,0,0,warmup
shared_90_c64k,18,gemiddelde,1,39.027,87.65,3,0,35070,0,0,warmup
shared_90_c64k,13,worstelaar,1,0.385,129.802,4,0,22106,0,0,warmup
shared_90_c64k,4,doorpakker,1,41.544,101.966,11,0,46773,0,0,measure
shared_90_c64k,16,doorpakker,1,22.118,125.5,9,0,49086,0,0,warmup
shared_90_c64k,9,gemiddelde,2,145.469,16.042,3,0,27821,0,0,measure
shared_90_c64k,6,gemiddelde,1,16.265,149.472,7,0,35953,0,0,measure
shared_90_c64k,15,gemiddelde,1,34.689,158.557,8,0,26710,0,0,measure
shared_90_c64k,8,gemiddelde,2,153.32,58.171,8,0,25113,0,0,measure
shared_90_c64k,4,doorpakker,2,161.765,67.619,8,0,49427,0,0,measure
shared_90_c64k,2,doorpakker,1,14.051,227.134,12,0,51147,0,0,measure
shared_90_c64k,9,gemiddelde,3,246.995,19.082,4,0,28971,0,0,measure
shared_90_c64k,17,gemiddelde,1,21.853,247.292,3,0,35967,0,0,measure
shared_90_c64k,16,doorpakker,2,194.713,86.065,8,0,52328,0,0,measure
shared_90_c64k,7,worstelaar,2,303.726,16.111,2,0,18942,0,0,measure
shared_90_c64k,14,worstelaar,2,301.506,19.079,2,0,10188,0,1,measure
shared_90_c64k,6,gemiddelde,2,276.597,63.226,3,0,38611,0,0,measure
shared_90_c64k,19,gemiddelde,2,316.589,30.043,3,0,33502,0,0,measure
shared_90_c64k,13,worstelaar,2,258.833,88.266,4,0,19958,0,1,measure
shared_90_c64k,4,doorpakker,3,261.305,100.282,9,0,51959,0,0,measure
shared_90_c64k,9,gemiddelde,4,325.923,43.207,4,0,30545,0,0,measure
shared_90_c64k,18,gemiddelde,2,181.024,203.456,4,0,46282,0,0,measure
shared_90_c64k,0,worstelaar,1,233.78,156.913,4,0,28266,0,0,measure
shared_90_c64k,11,afhaker,2,369.6,28.173,2,0,13963,0,0,measure
shared_90_c64k,16,doorpakker,3,327.559,72.177,8,0,56058,0,0,measure
shared_90_c64k,2,doorpakker,2,292.531,109.105,9,0,58380,0,0,measure
shared_90_c64k,8,gemiddelde,3,358.754,46.319,4,0,26518,0,0,measure
shared_90_c64k,15,gemiddelde,2,318.669,91.913,3,0,28578,0,0,measure
shared_90_c64k,12,gemiddelde,2,174.795,237.849,7,0,58355,0,0,measure
