run_id,student,persona,burst,step,start_s,end_s,ttft_s,total_s,connect_s,prompt_tokens,reported_prompt_tokens,cached_prompt_tokens,output_tokens,decode_tps,itl_p50_s,ok,error,phase
shared_90_c64k,14,worstelaar,1,0,2.042,3.344,0.1266,1.3018,0.0009,9769,10379,,75,62.9687,0.0126,1,,warmup
shared_90_c64k,14,worstelaar,1,1,3.346,9.978,0.1998,6.632,0.0005,10309,10933,,198,30.6269,0.0174,1,,warmup
shared_90_c64k,1,gemiddelde,1,0,4.486,37.087,2.5551,32.6011,0.0007,21822,22848,,436,14.4778,0.0171,1,,warmup
shared_90_c64k,12,gemiddelde,1,0,4.446,37.769,2.0064,33.3226,0.0404,24627,25289,,189,6.0033,0.0175,1,,warmup
shared_90_c64k,7,worstelaar,1,0,26.502,40.95,7.0198,14.4483,0.0003,17311,18220,,73,9.6924,0.0365,1,,warmup
shared_90_c64k,9,gemiddelde,1,0,27.685,44.493,6.7374,16.8075,0.0004,24798,25876,,117,11.5193,0.0361,1,,warmup
shared_90_c64k,19,gemiddelde,1,0,22.779,44.885,10.1856,22.1059,0.0004,31015,32559,,107,8.8924,0.0357,1,,warmup
shared_90_c64k,11,afhaker,1,0,36.282,46.57,0.3817,10.2876,0.0005,11056,11718,,110,11.0036,0.0384,1,,warmup
shared_90_c64k,9,gemiddelde,1,1,44.495,48.538,0.3606,4.043,0.0006,25185,26277,,64,17.1083,0.0405,1,,warmup
shared_90_c64k,1,gemiddelde,1,1,37.089,49.53,0.3007,12.4404,0.0005,22109,23148,,139,11.3677,0.0392,1,,warmup
shared_90_c64k,16,doorpakker,1,0,22.118,50.01,9.3876,27.8921,0.0004,44606,47712,,231,12.4294,0.0395,1,,warmup
shared_90_c64k,8,gemiddelde,1,0,24.768,50.874,8.7528,26.105,0.0004,21402,22402,,214,12.2751,0.0392,1,,warmup
shared_90_c64k,6,gemiddelde,1,0,16.265,51.622,7.8052,35.3571,0.0003,28196,29521,,264,9.5456,0.04,1,,warmup
shared_90_c64k,5,afhaker,1,0,20.873,52.244,3.8034,31.3706,0.0004,12105,12754,,225,8.1256,0.0398,1,,warmup
shared_90_c64k,13,worstelaar,1,0,0.385,52.661,0.5327,52.2758,0.0004,18026,18974,,856,16.5239,0.017,1,,warmup
shared_90_c64k,4,doorpakker,1,0,41.544,54.941,2.702,13.3965,0.0008,43073,45913,,179,16.6442,0.0406,1,,warmup
shared_90_c64k,16,doorpakker,1,1,50.013,55.569,0.5859,5.5551,0.0005,45201,48321,,84,16.7031,0.0406,1,,warmup
shared_90_c64k,10,worstelaar,1,0,46.998,56.831,0.4906,9.8326,0.0006,16213,17070,,150,15.9495,0.0409,1,,warmup
shared_90_c64k,1,gemiddelde,1,2,49.531,59.48,0.327,9.9491,0.0008,22391,23432,,182,18.8108,0.0411,1,,warmup
shared_90_c64k,8,gemiddelde,1,1,50.875,60.078,0.2665,9.2018,0.0005,21623,22636,,155,17.235,0.041,1,,warmup
shared_90_c64k,9,gemiddelde,1,2,48.542,61.279,0.5522,12.7366,0.0004,26172,27278,,187,15.2654,0.0411,1,,warmup
shared_90_c64k,15,gemiddelde,1,0,34.689,61.913,0.9263,27.224,0.0005,22731,23796,,404,15.3245,0.0404,1,,warmup
shared_90_c64k,8,gemiddelde,1,2,60.079,63.088,0.2727,3.0091,0.0006,21826,22855,,47,16.8103,0.0404,1,,warmup
shared_90_c64k,1,gemiddelde,1,3,59.483,65.055,0.362,5.5723,0.0005,22921,23976,,104,19.7685,0.0403,1,,warmup
shared_90_c64k,7,worstelaar,1,1,40.952,65.408,0.2523,24.4554,0.0005,17514,18436,,286,11.7753,0.0408,1,,warmup
shared_90_c64k,19,gemiddelde,1,1,44.886,65.851,0.3362,20.9645,0.0005,31313,32868,,361,17.4517,0.0407,1,,warmup
shared_90_c64k,8,gemiddelde,1,3,63.09,66.529,0.3227,3.4383,0.0005,22084,23126,,46,14.4436,0.0399,1,,warmup
shared_90_c64k,15,gemiddelde,1,1,61.915,68.301,0.3139,6.3859,0.0005,22981,24046,,115,18.775,0.0398,1,,warmup
shared_90_c64k,5,afhaker,1,1,52.247,69.744,0.3428,17.4972,0.0005,12851,13514,,253,14.6902,0.0406,1,,warmup
shared_90_c64k,19,gemiddelde,1,2,65.854,70.017,0.6169,4.1619,0.0005,32291,33859,,73,20.3103,0.0389,1,,warmup
shared_90_c64k,6,gemiddelde,1,1,51.624,70.443,0.4002,18.8186,0.0005,28698,30041,,325,17.591,0.0402,1,,warmup
shared_90_c64k,13,worstelaar,1,1,52.664,71.059,0.3746,18.3953,0.0004,18556,19521,,307,16.9805,0.0402,1,,warmup
shared_90_c64k,18,gemiddelde,1,0,39.027,73.445,0.5791,34.4177,0.0005,24626,25288,,516,15.2193,0.0402,1,,warmup
shared_90_c64k,10,worstelaar,1,1,56.833,74.818,0.3203,17.9843,0.0005,16719,17590,,331,18.6821,0.0397,1,,warmup
shared_90_c64k,19,gemiddelde,1,3,70.018,74.963,0.3388,4.9448,0.0005,32475,34053,,75,16.066,0.0389,1,,warmup
shared_90_c64k,8,gemiddelde,1,4,66.53,75.343,0.3445,8.8131,0.0004,22403,23459,,114,13.3433,0.0389,1,,warmup
shared_90_c64k,15,gemiddelde,1,2,68.308,80.157,0.8291,11.8484,0.0005,25029,26112,,197,17.7869,0.0388,1,,warmup
shared_90_c64k,4,doorpakker,1,1,54.942,81.335,0.4087,26.3928,0.0005,43348,46202,,471,18.088,0.0402,1,,warmup
shared_90_c64k,16,doorpakker,1,2,55.57,84.748,0.3939,29.1772,0.0005,45429,48548,,527,18.2745,0.0394,1,,warmup
shared_90_c64k,10,worstelaar,1,2,74.819,84.859,0.2665,10.0397,0.0005,16936,17821,,162,16.4737,0.0386,1,,warmup
shared_90_c64k,4,doorpakker,1,2,81.337,84.901,0.4465,3.564,0.0004,43640,46508,,69,21.8126,0.039,1,,warmup
shared_90_c64k,1,gemiddelde,1,4,65.057,90.944,0.3194,25.8866,0.0005,23124,24186,,446,17.4051,0.0388,1,,warmup
shared_90_c64k,15,gemiddelde,1,3,80.158,92.883,0.3195,12.7241,0.0004,25242,26339,,243,19.509,0.0385,1,,warmup
shared_90_c64k,10,worstelaar,1,3,84.86,92.884,1.4369,8.0219,0.0004,17117,18016,,150,22.6274,0.0384,1,,warmup
shared_90_c64k,2,doorpakker,1,0,14.051,93.486,8.8801,79.4349,0.0005,40835,43365,,1029,14.5702,0.0394,1,,warmup
shared_90_c64k,4,doorpakker,1,3,84.902,96.992,1.3941,12.0894,0.0003,43878,46748,,234,21.7854,0.0379,1,,warmup
shared_90_c64k,4,doorpakker,1,4,96.994,99.761,0.4683,2.7668,0.0005,44301,47185,,48,20.4481,0.0384,1,,measure
shared_90_c64k,11,afhaker,1,1,46.574,100.646,0.3517,54.0717,0.0005,11947,12627,,897,16.6791,0.0393,1,,warmup
shared_90_c64k,18,gemiddelde,1,1,73.455,100.86,1.0634,27.4043,0.0006,27019,27695,,584,22.1328,0.0385,1,,warmup
shared_90_c64k,1,gemiddelde,1,5,90.945,102.381,0.313,11.4361,0.0005,23362,24432,,199,17.8007,0.038,1,,measure
shared_90_c64k,12,gemiddelde,1,1,37.782,102.882,1.7208,65.0994,0.0005,28870,29550,,1294,20.4012,0.0391,1,,warmup
shared_90_c64k,16,doorpakker,1,3,84.754,105.327,1.3046,20.5724,0.0005,47185,50317,,334,17.2827,0.0382,1,,warmup
shared_90_c64k,2,doorpakker,1,1,93.491,106.947,0.8842,13.4562,0.0005,42168,44715,,218,17.2605,0.0377,1,,measure
shared_90_c64k,4,doorpakker,1,5,99.762,108.577,0.3512,8.8145,0.0005,44479,47377,,137,16.0693,0.0375,1,,measure
shared_90_c64k,16,doorpakker,1,4,105.328,110.072,0.3834,4.7436,0.0005,47396,50541,,91,20.6414,0.0372,1,,measure
shared_90_c64k,4,doorpakker,1,6,108.578,112.936,0.3414,4.358,0.0005,44679,47595,,97,23.9007,0.0365,1,,measure
shared_90_c64k,16,doorpakker,1,5,110.073,114.419,0.3838,4.3455,0.0005,47605,50763,,107,26.7558,0.0367,1,,measure
shared_90_c64k,2,doorpakker,1,2,106.949,115.724,0.3381,8.775,0.0004,42403,44966,,157,18.4901,0.0369,1,,measure
shared_90_c64k,13,worstelaar,1,2,71.07,117.273,0.9949,46.2026,0.0005,21453,22436,,829,18.3155,0.038,1,,warmup
shared_90_c64k,16,doorpakker,1,6,114.42,118.998,0.3833,4.5776,0.0004,47872,51042,,85,20.027,0.0373,1,,measure
shared_90_c64k,1,gemiddelde,1,6,102.382,120.171,0.2893,17.7885,0.0005,23572,24658,,316,18.0008,0.0373,1,,measure
shared_90_c64k,12,gemiddelde,1,2,102.893,121.429,1.5111,18.5363,0.0005,32255,32949,,301,17.6209,0.0373,1,,measure
shared_90_c64k,4,doorpakker,1,7,112.938,123.473,0.3552,10.535,0.0004,44895,47817,,179,17.4856,0.0379,1,,measure
shared_90_c64k,2,doorpakker,1,3,115.725,124.417,0.4029,8.6908,0.0005,42703,45279,,176,21.1152,0.0375,1,,measure
shared_90_c64k,6,gemiddelde,1,2,70.445,125.116,0.3232,54.6707,0.0007,28913,30269,,1141,20.9761,0.038,1,,warmup
shared_90_c64k,1,gemiddelde,1,7,120.172,126.098,0.2608,5.925,0.0005,23798,24898,,112,19.5968,0.0371,1,,measure
shared_90_c64k,18,gemiddelde,1,2,100.868,126.659,1.2261,25.7904,0.0005,29707,30402,,540,21.9425,0.0371,1,,measure
shared_90_c64k,16,doorpakker,1,7,119.001,128.155,0.73,9.153,0.0005,48585,51769,,214,25.2879,0.036,1,,measure
shared_90_c64k,13,worstelaar,1,3,117.275,130.185,0.3032,12.9101,0.0005,21751,22747,,268,21.1789,0.0359,1,,measure
