run_id,student,persona,burst,start_s,duration_s,steps,failed_steps,context_tokens,phase
shared_00_c64k,10,worstelaar,1,1.996,2.041,2,0,13175,warmup
shared_00_c64k,8,worstelaar,1,0.325,32.909,4,0,14854,warmup
shared_00_c64k,15,afhaker,1,20.821,29.39,2,0,11186,warmup
shared_00_c64k,14,afhaker,1,36.259,14.921,2,0,12578,warmup
shared_00_c64k,0,worstelaar,1,26.444,25.146,2,0,18937,warmup
shared_00_c64k,18,gemiddelde,1,27.617,34.053,3,0,25472,warmup
shared_00_c64k,19,gemiddelde,1,4.358,57.313,3,0,32589,warmup
shared_00_c64k,2,gemiddelde,1,21.769,49.444,3,0,27277,warmup
shared_00_c64k,3,gemiddelde,1,22.723,49.0,4,0,26433,warmup
shared_00_c64k,4,gemiddelde,1,24.708,48.01,5,0,25634,warmup
shared_00_c64k,16,gemiddelde,1,38.977,35.724,3,0,25321,warmup
shared_00_c64k,9,worstelaar,1,46.934,29.384,4,0,17704,warmup
shared_00_c64k,1,gemiddelde,1,16.196,60.905,7,0,24630,warmup
shared_00_c64k,12,gemiddelde,1,4.364,80.315,8,0,30980,warmup
shared_00_c64k,7,doorpakker,1,22.032,64.761,9,0,44544,warmup
shared_00_c64k,13,gemiddelde,1,34.613,58.267,8,0,24820,warmup
shared_00_c64k,17,doorpakker,1,41.436,62.577,11,0,45349,warmup
shared_00_c64k,6,doorpakker,1,13.945,93.7,12,0,43467,warmup
shared_00_c64k,19,gemiddelde,2,115.021,21.859,7,0,35315,measure
shared_00_c64k,18,gemiddelde,2,145.859,7.731,3,0,26112,measure
shared_00_c64k,17,doorpakker,2,122.268,32.442,8,0,47860,measure
shared_00_c64k,16,gemiddelde,2,129.049,30.462,4,0,26649,measure
shared_00_c64k,7,doorpakker,2,133.889,38.601,8,0,46624,measure
shared_00_c64k,8,worstelaar,2,161.81,16.68,4,0,15061,measure
shared_00_c64k,4,gemiddelde,2,150.694,29.873,8,0,28361,measure
shared_00_c64k,6,doorpakker,2,158.991,23.404,9,0,46355,measure
shared_00_c64k,1,gemiddelde,2,187.961,8.215,3,0,25258,measure
shared_00_c64k,16,gemiddelde,3,202.368,9.113,3,0,27702,measure
shared_00_c64k,17,doorpakker,3,186.63,46.329,9,0,51032,measure
shared_00_c64k,19,gemiddelde,3,205.192,28.412,8,0,37457,measure
shared_00_c64k,13,gemiddelde,2,218.302,28.044,5,0,26747,measure
shared_00_c64k,7,doorpakker,3,219.27,38.374,9,0,48955,measure
shared_00_c64k,11,worstelaar,1,233.708,24.611,4,0,20586,measure
shared_00_c64k,18,gemiddelde,3,239.074,25.023,4,0,28961,measure
shared_00_c64k,6,doorpakker,3,202.222,68.589,15,0,52281,measure
shared_00_c64k,0,worstelaar,2,289.909,6.081,2,0,20918,measure
shared_00_c64k,1,gemiddelde,3,292.806,11.251,5,0,26199,measure
shared_00_c64k,10,worstelaar,2,295.517,10.959,2,0,12069,measure
shared_00_c64k,13,gemiddelde,3,295.329,22.703,6,0,30076,measure
shared_00_c64k,3,gemiddelde,2,313.348,11.581,3,0,27288,measure
shared_00_c64k,14,afhaker,2,320.13,9.719,3,0,13667,measure
shared_00_c64k,17,doorpakker,4,292.872,37.761,9,0,53386,measure
shared_00_c64k,8,worstelaar,3,333.689,9.155,3,0,16630,measure
shared_00_c64k,16,gemiddelde,4,340.664,6.096,3,0,28890,measure
shared_00_c64k,18,gemiddelde,4,323.943,29.906,4,0,30488,measure
shared_00_c64k,6,doorpakker,4,309.612,50.028,8,0,54527,measure
shared_00_c64k,4,gemiddelde,3,327.83,33.45,7,0,31353,measure
shared_00_c64k,7,doorpakker,4,329.148,53.559,11,0,52659,measure
shared_00_c64k,11,worstelaar,2,379.573,7.653,3,0,21301,measure
shared_00_c64k,12,gemiddelde,2,364.297,30.311,8,0,34244,measure
shared_00_c64k,2,gemiddelde,2,376.454,19.685,5,0,28411,measure
shared_00_c64k,6,doorpakker,5,389.023,8.931,3,0,55488,measure
shared_00_c64k,17,doorpakker,5,389.924,8.225,2,0,54176,measure
