run_id,student,persona,burst,start_s,duration_s,steps,failed_steps,context_tokens,compacted,restarted,phase
scen_koudestart_s20,14,worstelaar,1,3.981,7.006,3,0,3710,0,0,measure
scen_koudestart_s20,13,worstelaar,1,0.64,68.106,6,0,8472,0,0,measure
scen_koudestart_s20,9,gemiddelde,1,55.229,20.018,4,0,7074,0,0,measure
scen_koudestart_s20,5,afhaker,1,41.64,37.001,3,0,4342,0,0,measure
scen_koudestart_s20,7,worstelaar,1,52.875,26.424,3,0,4447,0,0,measure
scen_koudestart_s20,12,gemiddelde,1,8.717,70.622,4,0,20778,0,0,measure
scen_koudestart_s20,1,gemiddelde,1,8.734,71.119,11,0,8606,0,0,measure
scen_koudestart_s20,19,gemiddelde,1,45.442,35.939,6,0,8319,0,0,measure
scen_koudestart_s20,8,gemiddelde,1,49.413,43.142,7,0,5934,0,0,measure
scen_koudestart_s20,11,afhaker,1,72.504,51.227,3,0,4593,0,0,measure
scen_koudestart_s20,10,worstelaar,1,93.86,40.671,6,0,4601,0,0,measure
scen_koudestart_s20,18,gemiddelde,1,77.953,66.289,4,0,17521,0,0,measure
scen_koudestart_s20,6,gemiddelde,1,32.402,130.448,10,0,17997,0,0,measure
scen_koudestart_s20,16,doorpakker,1,44.065,120.182,13,0,14085,0,0,measure
scen_koudestart_s20,9,gemiddelde,2,135.394,38.929,4,0,5780,1,0,measure
scen_koudestart_s20,4,doorpakker,1,82.874,113.215,15,0,13679,0,0,measure
scen_koudestart_s20,8,gemiddelde,2,148.261,65.655,11,0,9700,1,0,measure
scen_koudestart_s20,2,doorpakker,1,27.899,207.211,17,0,21534,0,0,measure
scen_koudestart_s20,14,worstelaar,2,219.205,17.265,3,0,4607,0,1,measure
scen_koudestart_s20,15,gemiddelde,1,69.228,172.131,11,0,10431,0,0,measure
scen_koudestart_s20,9,gemiddelde,3,235.384,9.953,2,0,6494,0,0,measure
scen_koudestart_s20,17,gemiddelde,1,43.551,201.995,3,0,11429,0,0,measure
scen_koudestart_s20,6,gemiddelde,2,242.074,5.916,1,0,14225,1,0,measure
scen_koudestart_s20,12,gemiddelde,2,117.486,130.786,4,0,20226,1,0,measure
scen_koudestart_s20,13,worstelaar,2,160.604,88.163,6,0,7925,0,1,measure
scen_koudestart_s20,4,doorpakker,2,209.141,41.043,7,0,7997,1,0,measure
scen_koudestart_s20,16,doorpakker,2,197.902,53.686,4,0,7800,1,0,measure
scen_koudestart_s20,18,gemiddelde,2,183.102,72.803,1,0,16398,1,0,measure
scen_koudestart_s20,0,worstelaar,1,173.495,84.824,3,0,9493,0,0,measure
