t_s,t_wall,prefix_cache_queries,prefix_cache_hits,preemptions,kv_cache_usage,requests_running,requests_waiting,prompt_tokens,generation_tokens,request_success,iteration_tokens,prefix_cache_hit_rate_window
0.03,1788911017.5938,319807672.0,308151536.0,0.0,0.0,0.0,0.0,319807672.0,3076825.0,13087.0,14732961.0,
2.05,1788911019.6119,319807672.0,308151536.0,0.0,0.0,0.0,0.0,319807672.0,3076825.0,13087.0,14732961.0,
4.06,1788911021.6282,319807672.0,308151536.0,0.0,0.0,0.0,0.0,319807672.0,3076825.0,13087.0,14732961.0,
6.17,1788911023.7366,319835636.0,308173088.0,0.0,0.0106,2.0,0.0,319835636.0,3077138.0,13088.0,14739686.0,0.7707
8.19,1788911025.7519,319835636.0,308173088.0,0.0,0.0111,2.0,0.0,319835636.0,3077680.0,13088.0,14740228.0,
10.2,1788911027.7674,319853926.0,308190880.0,0.0,0.0078,1.0,0.0,319853926.0,3078095.0,13091.0,14741141.0,0.9728
12.22,1788911029.7823,319864985.0,308200160.0,0.0,0.0094,1.0,0.0,319864985.0,3078405.0,13092.0,14743230.0,0.8391
14.23,1788911031.7975,319864985.0,308200160.0,0.0,0.0,0.0,0.0,319864985.0,3078490.0,13093.0,14743315.0,
16.25,1788911033.8153,319885014.0,308210528.0,0.0,0.0169,1.0,0.0,319885014.0,3078664.0,13093.0,14753150.0,0.5176
18.26,1788911035.8303,319885014.0,308210528.0,0.0,0.0172,1.0,0.0,319885014.0,3078958.0,13093.0,14753444.0,
20.28,1788911037.8447,319905668.0,308230576.0,0.0,0.0174,1.0,0.0,319905668.0,3079223.0,13094.0,14754315.0,0.9707
22.29,1788911039.8598,319926839.0,308241504.0,0.0,0.0144,2.0,0.0,319913722.0,3079467.0,13095.0,14758645.0,0.5162
24.31,1788911041.8749,319953317.0,308265200.0,0.0,0.0287,4.0,0.0,319953317.0,3080027.0,13095.0,14768144.0,0.8949
26.32,1788911043.8903,319992516.0,308301664.0,0.0,0.029,4.0,0.0,319992516.0,3080635.0,13098.0,14771487.0,0.9302
28.35,1788911045.9118,320018307.0,308327040.0,0.0,0.0296,4.0,0.0,320018307.0,3081305.0,13100.0,14772572.0,0.9839
30.36,1788911047.928,320032483.0,308340912.0,0.0,0.0282,3.0,0.0,320032483.0,3081974.0,13102.0,14773545.0,0.9786
32.38,1788911049.9426,320062482.0,308370432.0,0.0,0.0182,1.0,0.0,320062482.0,3082341.0,13106.0,14774391.0,0.984
34.39,1788911051.9585,320085684.0,308392144.0,0.0,0.0196,1.0,0.0,320085684.0,3082579.0,13107.0,14776119.0,0.9358
36.41,1788911053.9743,320144337.0,308444976.0,0.0,0.0246,2.0,0.0,320144337.0,3082868.0,13109.0,14782229.0,0.9008
38.42,1788911055.9832,320168394.0,308468352.0,0.0,0.0103,1.0,0.0,320168394.0,3083254.0,13112.0,14783296.0,0.9717
40.43,1788911057.9976,320210656.0,308507360.0,0.0,0.0281,3.0,0.0,320210656.0,3083687.0,13113.0,14786983.0,0.923
42.45,1788911060.0141,320248602.0,308543728.0,0.0,0.0175,2.0,0.0,320248602.0,3084123.0,13116.0,14788997.0,0.9584
44.46,1788911062.0297,320300346.0,308594704.0,0.0,0.0326,3.0,0.0,320300346.0,3084589.0,13118.0,14790231.0,0.9852
46.48,1788911064.0447,320342579.0,308636256.0,0.0,0.0333,3.0,0.0,320342579.0,3085052.0,13121.0,14791375.0,0.9839
48.49,1788911066.0604,320342579.0,308636256.0,0.0,0.0338,3.0,0.0,320342579.0,3085559.0,13121.0,14791882.0,
50.51,1788911068.0747,320357651.0,308650784.0,0.0,0.0192,2.0,0.0,320357651.0,3086039.0,13123.0,14792906.0,0.9639
52.52,1788911070.0911,320373513.0,308665856.0,0.0,0.0134,1.0,0.0,320373513.0,3086466.0,13125.0,14794123.0,0.9502
54.55,1788911072.1132,320417047.0,308708800.0,0.0,0.0202,2.0,0.0,320417047.0,3086897.0,13127.0,14795144.0,0.9864
56.56,1788911074.1283,320433445.0,308724896.0,0.0,0.0,0.0,0.0,320433445.0,3087260.0,13130.0,14795809.0,0.9816
58.58,1788911076.1445,320433445.0,308724896.0,0.0,0.0,0.0,0.0,320433445.0,3087260.0,13130.0,14795809.0,
60.59,1788911078.1592,320433445.0,308724896.0,0.0,0.0,0.0,0.0,320433445.0,3087260.0,13130.0,14795809.0,
62.62,1788911080.1819,320433445.0,308724896.0,0.0,0.0,0.0,0.0,320433445.0,3087260.0,13130.0,14795809.0,
64.63,1788911082.1981,320433445.0,308724896.0,0.0,0.0,0.0,0.0,320433445.0,3087260.0,13130.0,14795809.0,
66.66,1788911084.2219,320433445.0,308724896.0,0.0,0.0,0.0,0.0,320433445.0,3087260.0,13130.0,14795809.0,
68.67,1788911086.2379,320433445.0,308724896.0,0.0,0.0,0.0,0.0,320433445.0,3087260.0,13130.0,14795809.0,
