run_id,student,persona,burst,start_s,duration_s,steps,failed_steps,context_tokens,phase
sweep_s5_c32k,4,gemiddelde,1,22.033,7.105,3,0,14311,warmup
sweep_s5_c32k,1,worstelaar,1,34.616,7.903,4,0,6781,warmup
sweep_s5_c32k,0,doorpakker,1,13.95,30.936,12,0,23603,warmup
sweep_s5_c32k,2,gemiddelde,1,41.439,11.013,8,0,15584,warmup
sweep_s5_c32k,0,doorpakker,2,96.234,12.35,9,0,26229,measure
sweep_s5_c32k,0,doorpakker,3,128.412,33.087,15,0,30143,measure
sweep_s5_c32k,4,gemiddelde,2,170.425,4.889,3,0,15310,measure
sweep_s5_c32k,2,gemiddelde,2,208.556,14.113,7,0,18525,measure
sweep_s5_c32k,0,doorpakker,4,200.302,23.33,8,0,20577,measure
sweep_s5_c32k,0,doorpakker,5,253.016,22.804,13,0,25029,measure
sweep_s5_c32k,4,gemiddelde,3,315.653,22.799,8,0,18287,measure
sweep_s5_c32k,2,gemiddelde,3,334.597,15.223,6,0,14301,measure
sweep_s5_c32k,1,worstelaar,2,346.787,10.786,3,0,8243,measure
sweep_s5_c32k,0,doorpakker,6,323.198,38.805,14,0,30081,measure
sweep_s5_c32k,0,doorpakker,7,380.751,18.07,8,0,24010,measure
