run_id,student,persona,burst,step,start_s,end_s,ttft_s,total_s,connect_s,prompt_tokens,reported_prompt_tokens,cached_prompt_tokens,output_tokens,decode_tps,itl_p50_s,ok,error,phase
sweep_s20_c32k,14,worstelaar,1,0,2.023,2.791,0.1577,0.7678,0.0004,4720,5200,,86,139.3261,0.0065,1,,warmup
sweep_s20_c32k,14,worstelaar,1,1,2.793,4.538,0.1617,1.7443,0.0005,5278,5772,,154,96.6814,0.0065,1,,warmup
sweep_s20_c32k,13,worstelaar,1,0,0.377,9.014,0.399,8.6373,0.0005,9150,9799,,933,113.1304,0.0066,1,,warmup
sweep_s20_c32k,1,gemiddelde,1,0,4.456,9.495,1.0837,5.0391,0.0007,10688,11363,,387,97.5869,0.008,1,,warmup
sweep_s20_c32k,12,gemiddelde,1,0,4.429,9.643,0.7903,5.2141,0.0268,14424,14956,,460,103.7561,0.008,1,,warmup
sweep_s20_c32k,1,gemiddelde,1,1,9.496,11.416,0.1174,1.9186,0.0005,10973,11661,,160,88.2737,0.0083,1,,warmup
sweep_s20_c32k,13,worstelaar,1,1,9.017,12.72,0.1259,3.7032,0.0005,9665,10331,,287,79.9481,0.0083,1,,warmup
sweep_s20_c32k,1,gemiddelde,1,2,11.417,13.379,0.1312,1.9617,0.0005,11245,11935,,174,94.5097,0.0083,1,,warmup
sweep_s20_c32k,1,gemiddelde,1,3,13.381,15.564,0.1362,2.1823,0.0005,11766,12470,,104,50.3389,0.0088,1,,warmup
sweep_s20_c32k,6,gemiddelde,1,0,16.265,19.417,0.5403,3.1518,0.0007,14212,14952,,259,98.7942,0.0092,1,,warmup
sweep_s20_c32k,1,gemiddelde,1,4,15.565,21.271,0.1593,5.7057,0.0005,11961,12673,,483,86.904,0.0092,1,,warmup
sweep_s20_c32k,6,gemiddelde,1,1,19.419,26.134,0.1547,6.7149,0.0005,14699,15457,,287,43.596,0.0099,1,,warmup
sweep_s20_c32k,19,gemiddelde,1,0,22.797,26.192,1.4321,3.3943,0.0006,15863,16629,,120,60.6486,0.0114,1,,warmup
sweep_s20_c32k,12,gemiddelde,1,1,9.66,26.394,0.4752,16.7327,0.0008,18668,19218,,885,54.3749,0.0092,1,,warmup
sweep_s20_c32k,1,gemiddelde,1,5,21.272,26.493,0.1398,5.2198,0.0006,12177,12897,,218,42.7163,0.0112,1,,warmup
sweep_s20_c32k,5,afhaker,1,0,20.856,27.29,0.2235,6.4331,0.0014,5459,5978,,207,33.1748,0.0111,1,,warmup
sweep_s20_c32k,13,worstelaar,1,2,12.732,27.304,0.2806,14.5718,0.0008,12535,13219,,558,38.975,0.0096,1,,warmup
sweep_s20_c32k,16,doorpakker,1,0,22.115,28.334,1.6503,6.2181,0.0007,22720,23707,,193,42.0329,0.0116,1,,warmup
sweep_s20_c32k,7,worstelaar,1,0,26.491,28.834,0.5394,2.3414,0.0022,8858,9481,,85,46.6133,0.0118,1,,warmup
sweep_s20_c32k,8,gemiddelde,1,0,24.766,29.277,0.4051,4.5101,0.0012,10966,11667,,220,53.3502,0.0117,1,,warmup
sweep_s20_c32k,16,doorpakker,1,1,28.336,29.834,0.2112,1.4973,0.0005,23325,24326,,74,56.7624,0.0119,1,,warmup
sweep_s20_c32k,9,gemiddelde,1,0,27.68,29.905,0.452,2.2237,0.0012,12326,12988,,114,63.7805,0.012,1,,warmup
sweep_s20_c32k,9,gemiddelde,1,1,29.906,30.979,0.1739,1.0721,0.0005,12704,13380,,56,61.2334,0.0121,1,,warmup
sweep_s20_c32k,8,gemiddelde,1,1,29.278,31.86,0.1385,2.5811,0.0005,11186,11901,,134,54.4513,0.0122,1,,warmup
sweep_s20_c32k,2,doorpakker,1,0,14.03,31.862,1.1738,17.8296,0.0006,20337,21194,,1080,64.7825,0.0097,1,,warmup
sweep_s20_c32k,13,worstelaar,1,3,27.305,31.928,0.1902,4.6223,0.0004,12834,13530,,244,54.8278,0.012,1,,warmup
sweep_s20_c32k,1,gemiddelde,1,6,26.494,32.604,0.5392,6.1104,0.0006,12366,13102,,352,63.0025,0.0121,1,,warmup
sweep_s20_c32k,5,afhaker,1,1,27.293,32.617,0.1347,5.3236,0.0005,6203,6736,,310,59.5496,0.012,1,,warmup
sweep_s20_c32k,12,gemiddelde,1,2,26.405,32.831,0.4274,6.4252,0.0011,22068,22632,,337,56.0201,0.012,1,,warmup
sweep_s20_c32k,8,gemiddelde,1,2,31.861,32.942,0.1531,1.0804,0.0066,11391,12122,,39,40.9806,0.0118,1,,warmup
sweep_s20_c32k,19,gemiddelde,1,1,26.193,32.944,0.1878,6.749,0.0004,16145,16924,,360,54.716,0.012,1,,warmup
sweep_s20_c32k,8,gemiddelde,1,3,32.944,33.898,0.1449,0.9539,0.0046,11645,12390,,47,56.8601,0.0114,1,,warmup
sweep_s20_c32k,19,gemiddelde,1,2,32.948,34.047,0.3431,1.0984,0.0012,17129,17921,,53,68.8419,0.0113,1,,warmup
sweep_s20_c32k,1,gemiddelde,1,7,32.605,34.409,0.149,1.8034,0.0005,12585,13335,,113,67.6996,0.0113,1,,warmup
sweep_s20_c32k,9,gemiddelde,1,2,30.984,34.483,0.2916,3.4992,0.0005,13689,14379,,178,55.1807,0.0116,1,,warmup
sweep_s20_c32k,7,worstelaar,1,1,28.835,35.174,0.1129,6.3387,0.0006,9066,9701,,418,66.9796,0.0117,1,,warmup
sweep_s20_c32k,19,gemiddelde,1,3,34.048,35.299,0.1567,1.2505,0.0009,17296,18098,,53,47.5434,0.0107,1,,warmup
sweep_s20_c32k,2,doorpakker,1,1,31.867,35.54,0.2989,3.6726,0.0017,21670,22544,,233,68.766,0.0111,1,,warmup
sweep_s20_c32k,8,gemiddelde,1,4,33.899,36.014,0.1457,2.1145,0.0006,11965,12723,,132,66.537,0.0101,1,,warmup
sweep_s20_c32k,16,doorpakker,1,2,29.835,37.837,0.1824,8.0014,0.0005,23559,24560,,604,77.1194,0.0106,1,,warmup
sweep_s20_c32k,11,afhaker,1,0,36.29,37.959,0.2305,1.6686,0.0015,5388,5972,,113,77.8797,0.01,1,,warmup
sweep_s20_c32k,2,doorpakker,1,2,35.541,38.17,0.1908,2.6285,0.0005,21905,22795,,197,80.4056,0.0099,1,,warmup
