t_s,t_wall,prefix_cache_queries,prefix_cache_hits,preemptions,kv_cache_usage,requests_running,requests_waiting,prompt_tokens,generation_tokens,request_success,iteration_tokens,prefix_cache_hit_rate_window
0.01,1789036845.0302,51073604.0,45935792.0,2.0,0.0,0.0,0.0,51073604.0,795252.0,2307.0,5933064.0,
2.03,1789036847.0463,51092453.0,45946144.0,2.0,0.0706,1.0,0.0,51073604.0,795252.0,2307.0,5933064.0,0.5492
4.04,1789036849.0573,51102943.0,45952176.0,2.0,0.0894,2.0,0.0,51102943.0,795435.0,2307.0,5946202.0,0.575
6.04,1789036851.0652,51138737.0,45969664.0,2.0,0.1525,3.0,1.0,51114005.0,795507.0,2308.0,5946776.0,0.4886
8.05,1789036853.0738,51138737.0,45969664.0,2.0,0.1759,3.0,1.0,51114005.0,795513.0,2308.0,5946782.0,
10.06,1789036855.0832,51161488.0,45981024.0,2.0,0.2187,4.0,0.0,51138737.0,795527.0,2308.0,5964600.0,0.4993
12.07,1789036857.0916,51161488.0,45981024.0,2.0,0.2292,4.0,0.0,51161488.0,795697.0,2308.0,5976161.0,
14.08,1789036859.0974,51161488.0,45981024.0,2.0,0.2309,4.0,0.0,51161488.0,796129.0,2308.0,5976593.0,
16.09,1789036861.1055,51203757.0,45993008.0,2.0,0.2722,5.0,0.0,51161488.0,796161.0,2308.0,5976625.0,0.2835
18.1,1789036863.1174,51203757.0,45993008.0,2.0,0.2956,5.0,1.0,51161488.0,796173.0,2308.0,5976637.0,
20.1,1789036865.1251,51203757.0,45993008.0,2.0,0.3112,5.0,1.0,51161488.0,796181.0,2308.0,5976645.0,
22.14,1789036867.1589,51203757.0,45993008.0,2.0,0.3347,5.0,2.0,51161488.0,796193.0,2308.0,5976657.0,
24.15,1789036869.1724,51233495.0,46008656.0,2.0,0.3503,6.0,4.0,51161488.0,796201.0,2308.0,5976665.0,0.5262
26.16,1789036871.1836,51233495.0,46008656.0,2.0,0.3736,6.0,5.0,51203757.0,796216.0,2308.0,6006965.0,
28.17,1789036873.1906,51233495.0,46008656.0,2.0,0.3969,6.0,6.0,51203757.0,796231.0,2308.0,6006980.0,
30.18,1789036875.2043,51277158.0,46027200.0,2.0,0.4281,8.0,5.0,51233495.0,796254.0,2308.0,6021093.0,0.4247
32.19,1789036877.2129,51277158.0,46027200.0,2.0,0.4595,8.0,5.0,51245300.0,796282.0,2308.0,6026894.0,
34.21,1789036879.2257,51277158.0,46027200.0,2.0,0.4828,8.0,5.0,51245300.0,796303.0,2308.0,6026915.0,
36.22,1789036881.2382,51323586.0,46048544.0,2.0,0.5062,9.0,5.0,51245300.0,796324.0,2308.0,6026936.0,0.4597
38.23,1789036883.2508,51323586.0,46048544.0,2.0,0.5295,9.0,6.0,51277158.0,796348.0,2308.0,6046306.0,
40.24,1789036885.2642,51323586.0,46048544.0,2.0,0.545,9.0,6.0,51277158.0,796364.0,2308.0,6046322.0,
42.26,1789036887.2785,51323586.0,46048544.0,2.0,0.5685,9.0,7.0,51277158.0,796388.0,2308.0,6046346.0,
44.27,1789036889.2908,51323586.0,46048544.0,2.0,0.5842,9.0,8.0,51277158.0,796404.0,2308.0,6046362.0,
46.28,1789036891.2977,51323586.0,46048544.0,2.0,0.5919,9.0,8.0,51277158.0,796412.0,2308.0,6046370.0,
48.29,1789036893.3097,51355458.0,46064640.0,2.0,0.623,10.0,8.0,51323586.0,796447.0,2308.0,6071489.0,0.505
50.3,1789036895.3222,51355458.0,46064640.0,2.0,0.6465,10.0,8.0,51323586.0,796474.0,2308.0,6071516.0,
52.31,1789036897.3286,51377924.0,46076000.0,2.0,0.6698,11.0,7.0,51355458.0,796502.0,2308.0,6087320.0,0.5057
54.32,1789036899.3409,51396039.0,46086352.0,2.0,0.701,12.0,6.0,51355458.0,796542.0,2308.0,6087360.0,0.5715
56.39,1789036901.4111,51421514.0,46099392.0,2.0,0.7199,12.0,5.0,51396039.0,796598.0,2309.0,6106285.0,0.5119
58.4,1789036903.4187,51421514.0,46099392.0,2.0,0.7432,12.0,5.0,51396039.0,796631.0,2309.0,6106318.0,
60.41,1789036905.4253,51445046.0,46111184.0,2.0,0.7744,13.0,4.0,51421514.0,796677.0,2309.0,6118799.0,0.5011
62.41,1789036907.432,51456599.0,46117216.0,2.0,0.8056,14.0,3.0,51421514.0,796725.0,2309.0,6118847.0,0.5221
64.42,1789036909.4408,51480504.0,46129712.0,2.0,0.8446,15.0,2.0,51456599.0,796793.0,2309.0,6136176.0,0.5227
66.43,1789036911.4489,51526752.0,46152496.0,2.0,0.8682,16.0,1.0,51456599.0,796835.0,2309.0,6136218.0,0.4926
68.44,1789036913.4629,51526752.0,46152496.0,2.0,0.8914,16.0,1.0,51480504.0,796880.0,2309.0,6147672.0,
70.46,1789036915.4758,51526752.0,46152496.0,2.0,0.9147,16.0,1.0,51480504.0,796925.0,2309.0,6147717.0,
72.47,1789036917.491,51526752.0,46152496.0,2.0,0.9303,16.0,1.0,51480504.0,796955.0,2309.0,6147747.0,
74.48,1789036919.5034,51526752.0,46152496.0,2.0,0.946,16.0,1.0,51480504.0,796985.0,2309.0,6147777.0,
76.5,1789036921.5155,51543772.0,46161040.0,2.0,0.9615,17.0,0.0,51480504.0,797015.0,2309.0,6147807.0,0.502
78.5,1789036923.5251,51543772.0,46161040.0,2.0,0.9872,17.0,0.0,51543772.0,797198.0,2309.0,6179930.0,
80.52,1789036925.5383,51543772.0,46161040.0,2.0,0.9898,17.0,0.0,51543772.0,797929.0,2309.0,6180661.0,
82.53,1789036927.5458,51562109.0,46179184.0,2.0,0.9929,17.0,0.0,51562109.0,798590.0,2310.0,6181515.0,0.9895
84.54,1789036929.5572,51620142.0,46236624.0,2.0,0.975,16.0,0.0,51620142.0,799195.0,2313.0,6182713.0,0.9898
86.55,1789036931.5696,51632598.0,46248208.0,3.0,0.9773,16.0,1.0,51632598.0,799810.0,2313.0,6184200.0,0.93
88.56,1789036933.5812,51650136.0,46264512.0,3.0,0.9559,16.0,1.0,51650136.0,800303.0,2315.0,6185927.0,0.9296
90.58,1789036935.5955,51724019.0,46333328.0,3.0,0.863,15.0,0.0,51676985.0,800540.0,2318.0,6188421.0,0.9314
92.59,1789036937.6069,51770593.0,46376992.0,3.0,0.9565,16.0,1.0,51724019.0,800569.0,2318.0,6191260.0,0.9375
94.6,1789036939.6172,51800837.0,46403952.0,3.0,0.9463,15.0,1.0,51770593.0,800743.0,2320.0,6194344.0,0.8914
96.61,1789036941.6255,51823546.0,46423328.0,3.0,0.9905,16.0,1.0,51823546.0,800997.0,2320.0,6201215.0,0.8532
98.61,1789036943.6339,51859177.0,46450640.0,3.0,0.9593,16.0,0.0,51836129.0,801297.0,2322.0,6205666.0,0.7665
100.62,1789036945.6406,51859177.0,46450640.0,3.0,0.969,16.0,1.0,51859177.0,801727.0,2322.0,6210264.0,
102.63,1789036947.6483,51888181.0,46470848.0,3.0,0.9151,16.0,0.0,51859177.0,802222.0,2323.0,6210759.0,0.6967
104.64,1789036949.6555,51888181.0,46470848.0,3.0,0.9386,16.0,1.0,51859177.0,802267.0,2323.0,6210804.0,
106.65,1789036951.6671,51888181.0,46470848.0,3.0,0.9434,16.0,1.0,51888181.0,802842.0,2323.0,6220175.0,
108.66,1789036953.6791,51888181.0,46470848.0,3.0,0.9457,16.0,1.0,51888181.0,803498.0,2323.0,6220831.0,
110.67,1789036955.69,51935444.0,46507520.0,3.0,0.9639,16.0,0.0,51888181.0,803833.0,2324.0,6221166.0,0.7759
112.68,1789036957.7041,51935444.0,46507520.0,3.0,0.9794,16.0,1.0,51888181.0,803863.0,2324.0,6221196.0,
114.7,1789036959.7165,51935444.0,46507520.0,3.0,0.995,16.0,1.0,51888181.0,803893.0,2324.0,6221226.0,
