t_s,t_wall,prefix_cache_queries,prefix_cache_hits,preemptions,kv_cache_usage,requests_running,requests_waiting,prompt_tokens,generation_tokens,request_success,iteration_tokens,prefix_cache_hit_rate_window
0.02,1789039630.0217,69642609.0,60161632.0,7.0,0.0,0.0,0.0,69477705.0,1160966.0,3190.0,10545807.0,
2.04,1789039632.044,69647009.0,60162768.0,7.0,0.0173,1.0,0.0,69482105.0,1161104.0,3190.0,10549210.0,0.2582
4.05,1789039634.0521,69649573.0,60163904.0,7.0,0.0237,2.0,0.0,69482105.0,1161356.0,3190.0,10549461.0,0.4431
6.06,1789039636.066,69652709.0,60166544.0,7.0,0.0268,2.0,0.0,69487805.0,1161702.0,3191.0,10551731.0,0.8418
8.07,1789039638.0732,69656054.0,60169712.0,7.0,0.0281,2.0,0.0,69487805.0,1162066.0,3192.0,10552095.0,0.9471
10.08,1789039640.0819,69665756.0,60172000.0,7.0,0.0576,4.0,0.0,69500852.0,1162388.0,3192.0,10560008.0,0.2358
12.09,1789039642.0958,69665756.0,60172000.0,7.0,0.0503,3.0,0.0,69500852.0,1162870.0,3193.0,10560490.0,
14.1,1789039644.1078,69670708.0,60176432.0,7.0,0.0501,3.0,0.0,69505804.0,1163304.0,3194.0,10561444.0,0.895
16.11,1789039646.1191,69670708.0,60176432.0,7.0,0.0518,3.0,0.0,69505804.0,1163748.0,3194.0,10561888.0,
18.12,1789039648.1264,69684963.0,60186208.0,7.0,0.0664,3.0,0.0,69520059.0,1164057.0,3196.0,10566676.0,0.6858
20.13,1789039650.1359,69698060.0,60196192.0,7.0,0.0777,3.0,0.0,69533156.0,1164407.0,3198.0,10570139.0,0.7623
22.14,1789039652.1475,69698060.0,60196192.0,7.0,0.0793,3.0,0.0,69533156.0,1164830.0,3198.0,10570562.0,
24.15,1789039654.1595,69703836.0,60201424.0,7.0,0.0822,3.0,0.0,69538932.0,1165234.0,3199.0,10571510.0,0.9058
26.17,1789039656.1722,69709809.0,60207264.0,7.0,0.0841,3.0,0.0,69544905.0,1165650.0,3200.0,10572059.0,0.9777
28.17,1789039658.181,69719229.0,60208400.0,7.0,0.1011,4.0,0.0,69544905.0,1166028.0,3200.0,10572437.0,0.1206
30.19,1789039660.1929,69719229.0,60208400.0,7.0,0.1183,4.0,0.0,69554325.0,1166345.0,3200.0,10581038.0,
32.2,1789039662.2069,69719229.0,60208400.0,7.0,0.12,4.0,0.0,69554325.0,1166817.0,3200.0,10581510.0,
34.21,1789039664.2189,69726263.0,60209536.0,7.0,0.144,5.0,0.0,69561359.0,1167200.0,3200.0,10587791.0,0.1615
36.22,1789039666.2301,69732465.0,60215584.0,7.0,0.1447,5.0,0.0,69567561.0,1167706.0,3201.0,10588451.0,0.9752
38.24,1789039668.2479,69740651.0,60223472.0,7.0,0.144,5.0,0.0,69575747.0,1168197.0,3202.0,10589240.0,0.9636
40.25,1789039670.261,69767284.0,60246160.0,7.0,0.1493,5.0,0.0,69589694.0,1168629.0,3205.0,10590275.0,0.8519
42.27,1789039672.2726,69770158.0,60247296.0,7.0,0.1624,6.0,0.0,69605254.0,1169034.0,3205.0,10595760.0,0.3953
44.28,1789039674.285,69785935.0,60249584.0,7.0,0.1927,8.0,0.0,69611905.0,1169444.0,3205.0,10601669.0,0.145
46.28,1789039676.2904,69800746.0,60258944.0,7.0,0.2361,9.0,0.0,69635842.0,1169729.0,3206.0,10615395.0,0.632
48.3,1789039678.3042,69800746.0,60258944.0,7.0,0.2385,9.0,0.0,69635842.0,1170377.0,3206.0,10616043.0,
50.31,1789039680.317,69805500.0,60260080.0,7.0,0.2546,10.0,0.0,69640596.0,1170962.0,3206.0,10620246.0,0.239
