run_id,student,persona,burst,start_s,duration_s,steps,failed_steps,context_tokens,phase
sweep_s20_c32k,10,worstelaar,1,2.004,1.685,2,0,8258,warmup
sweep_s20_c32k,8,worstelaar,1,0.331,10.984,4,0,7824,warmup
sweep_s20_c32k,19,gemiddelde,1,4.365,14.918,3,0,17076,warmup
sweep_s20_c32k,15,afhaker,1,20.828,7.518,2,0,5243,warmup
sweep_s20_c32k,0,worstelaar,1,26.45,6.823,2,0,9530,warmup
sweep_s20_c32k,12,gemiddelde,1,4.371,34.606,8,0,17508,warmup
sweep_s20_c32k,18,gemiddelde,1,27.623,14.766,3,0,13100,warmup
sweep_s20_c32k,14,afhaker,1,36.266,6.383,2,0,7023,warmup
sweep_s20_c32k,1,gemiddelde,1,16.204,27.567,7,0,14018,warmup
sweep_s20_c32k,2,gemiddelde,1,21.777,22.585,3,0,13796,warmup
sweep_s20_c32k,3,gemiddelde,1,22.729,22.059,4,0,13573,warmup
sweep_s20_c32k,4,gemiddelde,1,24.714,21.705,5,0,15296,warmup
sweep_s20_c32k,16,gemiddelde,1,38.983,16.59,3,0,13416,warmup
sweep_s20_c32k,7,doorpakker,1,22.037,34.72,9,0,24840,warmup
sweep_s20_c32k,9,worstelaar,1,46.939,13.874,4,0,9508,warmup
sweep_s20_c32k,13,gemiddelde,1,34.619,33.118,8,0,13653,warmup
sweep_s20_c32k,6,doorpakker,1,13.951,57.149,12,0,24811,warmup
sweep_s20_c32k,17,doorpakker,1,41.442,35.657,11,0,25004,warmup
sweep_s20_c32k,19,gemiddelde,2,72.633,14.412,7,0,19808,warmup
sweep_s20_c32k,17,doorpakker,2,95.355,19.496,8,0,27515,measure
sweep_s20_c32k,7,doorpakker,2,103.852,27.539,8,0,26904,measure
sweep_s20_c32k,16,gemiddelde,2,109.918,22.972,4,0,14744,measure
sweep_s20_c32k,18,gemiddelde,2,126.578,6.396,3,0,13727,measure
sweep_s20_c32k,6,doorpakker,2,122.446,19.379,9,0,27704,measure
sweep_s20_c32k,4,gemiddelde,2,124.394,21.618,8,0,18052,measure
sweep_s20_c32k,8,worstelaar,2,139.89,9.62,4,0,8033,measure
sweep_s20_c32k,1,gemiddelde,2,154.63,9.227,3,0,14665,measure
sweep_s20_c32k,19,gemiddelde,3,155.355,21.173,8,0,21947,measure
sweep_s20_c32k,17,doorpakker,3,146.77,35.924,9,0,30687,measure
sweep_s20_c32k,16,gemiddelde,3,175.749,7.252,3,0,15770,measure
sweep_s20_c32k,7,doorpakker,3,178.172,23.285,9,0,29243,measure
sweep_s20_c32k,13,gemiddelde,2,193.16,15.138,5,0,15591,measure
sweep_s20_c32k,6,doorpakker,3,161.652,48.058,15,0,24435,measure
sweep_s20_c32k,18,gemiddelde,3,218.459,9.895,4,0,16576,measure
sweep_s20_c32k,11,worstelaar,1,233.718,8.071,4,0,10847,measure
sweep_s20_c32k,17,doorpakker,4,242.607,23.398,9,0,22007,measure
sweep_s20_c32k,1,gemiddelde,3,260.486,8.275,5,0,15619,measure
sweep_s20_c32k,13,gemiddelde,3,257.279,18.099,6,0,18944,measure
sweep_s20_c32k,0,worstelaar,2,271.59,8.263,2,0,11511,measure
sweep_s20_c32k,6,doorpakker,4,248.511,32.023,8,0,26698,measure
sweep_s20_c32k,3,gemiddelde,2,286.412,7.556,3,0,14428,measure
sweep_s20_c32k,10,worstelaar,2,295.166,8.248,2,0,7159,measure
sweep_s20_c32k,18,gemiddelde,4,288.199,19.391,4,0,18103,measure
sweep_s20_c32k,7,doorpakker,4,272.96,37.015,11,0,23359,measure
sweep_s20_c32k,8,worstelaar,3,304.709,5.444,3,0,9615,measure
sweep_s20_c32k,16,gemiddelde,4,312.185,3.787,3,0,16947,measure
sweep_s20_c32k,4,gemiddelde,3,293.276,22.756,7,0,14076,measure
sweep_s20_c32k,14,afhaker,2,311.599,6.165,3,0,8112,measure
sweep_s20_c32k,12,gemiddelde,2,318.595,25.629,8,0,20772,measure
sweep_s20_c32k,6,doorpakker,5,309.916,36.654,13,0,31318,measure
sweep_s20_c32k,19,gemiddelde,4,342.179,23.226,7,0,17831,measure
sweep_s20_c32k,2,gemiddelde,2,349.601,21.848,6,0,15153,measure
sweep_s20_c32k,11,worstelaar,2,363.043,8.621,3,0,11565,measure
sweep_s20_c32k,17,doorpakker,5,325.297,46.549,15,0,25982,measure
sweep_s20_c32k,7,doorpakker,5,350.194,34.349,12,0,26327,measure
sweep_s20_c32k,13,gemiddelde,4,358.325,28.596,7,0,14813,measure
sweep_s20_c32k,1,gemiddelde,4,361.182,25.86,5,0,11406,measure
sweep_s20_c32k,3,gemiddelde,3,379.401,8.641,6,0,14873,measure
sweep_s20_c32k,18,gemiddelde,5,388.64,4.545,3,0,13286,measure
sweep_s20_c32k,6,doorpakker,6,393.95,2.808,1,0,21327,measure
