run_id,student,persona,burst,step,start_s,end_s,ttft_s,total_s,connect_s,prompt_tokens,reported_prompt_tokens,cached_prompt_tokens,output_tokens,decode_tps,itl_p50_s,ok,error,phase
sweep_s5_c8k,0,doorpakker,1,0,13.966,19.308,0.3351,5.342,0.0006,5362,5933,,452,90.0751,0.0082,1,,warmup
sweep_s5_c8k,0,doorpakker,1,1,19.31,21.207,0.1375,1.8964,0.0005,5840,6425,,151,85.2791,0.0082,1,,warmup
sweep_s5_c8k,0,doorpakker,1,2,21.208,22.909,0.1258,1.7001,0.0005,6108,6707,,126,79.4005,0.0087,1,,warmup
sweep_s5_c8k,0,doorpakker,1,3,22.909,24.605,0.1021,1.6955,0.0003,6330,6945,,105,65.2732,0.0113,1,,warmup
sweep_s5_c8k,3,gemiddelde,1,0,22.033,25.196,0.2728,3.1621,0.0004,4334,4827,,182,62.6453,0.0112,1,,warmup
sweep_s5_c8k,3,gemiddelde,1,1,25.198,26.468,0.1285,1.2705,0.0004,4816,5322,,72,62.173,0.0111,1,,warmup
sweep_s5_c8k,0,doorpakker,1,4,24.607,27.5,0.1428,2.8926,0.0004,6785,7413,,176,63.642,0.011,1,,warmup
sweep_s5_c8k,0,doorpakker,1,5,27.501,28.7,0.1337,1.1987,0.0006,6993,7634,,76,70.4239,0.0112,1,,warmup
sweep_s5_c8k,0,doorpakker,1,6,28.701,29.978,0.1334,1.2765,0.0004,7208,7863,,102,88.35,0.0113,1,,warmup
sweep_s5_c8k,3,gemiddelde,1,2,26.47,33.791,0.1147,7.3211,0.0004,5065,5572,,442,61.1953,0.0113,1,,warmup
sweep_s5_c8k,0,doorpakker,1,7,29.981,35.343,0.1854,5.3623,0.0005,7881,8550,,394,75.9146,0.0112,1,,warmup
sweep_s5_c8k,0,doorpakker,1,8,35.345,36.614,0.1315,1.269,0.0005,8145,8827,,85,73.849,0.011,1,,warmup
sweep_s5_c8k,0,doorpakker,1,9,36.616,38.974,0.1343,2.3584,0.0005,8416,9111,,180,80.4815,0.0113,1,,warmup
sweep_s5_c8k,4,worstelaar,1,0,34.615,40.251,0.1253,5.6362,0.0006,1710,2125,,347,62.7841,0.0111,1,,warmup
sweep_s5_c8k,0,doorpakker,1,10,38.975,41.99,0.1371,3.0149,0.0003,8657,9365,,199,68.8032,0.0114,1,,warmup
sweep_s5_c8k,4,worstelaar,1,1,40.253,42.035,0.0999,1.7824,0.0005,1958,2381,,102,60.0295,0.0113,1,,warmup
sweep_s5_c8k,4,worstelaar,1,2,42.045,45.629,0.341,3.5845,0.0005,4683,5124,,180,55.1877,0.0137,1,,warmup
sweep_s5_c8k,4,worstelaar,1,3,45.631,49.806,0.128,4.1745,0.0005,5029,5483,,230,56.5914,0.0144,1,,warmup
sweep_s5_c8k,0,doorpakker,1,11,41.991,51.577,0.1436,9.5851,0.0005,8848,9568,,571,60.3715,0.0138,1,,warmup
sweep_s5_c8k,1,gemiddelde,1,0,41.442,52.737,0.1913,11.2951,0.0007,3237,3691,,703,63.2217,0.0138,1,,warmup
sweep_s5_c8k,1,gemiddelde,1,1,52.748,65.442,0.3547,12.6932,0.0006,6038,6506,,1298,105.1181,0.0082,1,,warmup
sweep_s5_c8k,1,gemiddelde,1,2,65.443,71.021,0.1193,5.5771,0.0005,6268,6745,,414,75.6715,0.0082,1,,warmup
sweep_s5_c8k,1,gemiddelde,1,3,71.032,76.207,0.4879,5.1752,0.0005,9167,9662,,488,103.8989,0.0085,1,,warmup
sweep_s5_c8k,1,gemiddelde,1,4,76.208,79.921,0.1578,3.7131,0.0003,9568,10076,,321,90.0055,0.0086,1,,warmup
sweep_s5_c8k,1,gemiddelde,1,5,79.927,87.611,0.3378,7.6841,0.0004,11170,11696,,616,83.7159,0.0088,1,,warmup
sweep_s5_c8k,1,gemiddelde,1,6,87.613,90.95,0.2159,3.3362,0.0005,11804,12347,,272,86.85,0.0088,1,,warmup
sweep_s5_c8k,1,gemiddelde,1,7,90.951,97.19,0.1576,6.2382,0.0004,12073,12624,,567,93.0839,0.0089,1,,measure
sweep_s5_c8k,0,doorpakker,2,0,102.937,105.25,0.4725,2.3132,0.0005,6283,7259,,224,121.1492,0.0083,1,,measure
sweep_s5_c8k,0,doorpakker,2,1,105.253,107.373,0.1821,2.1193,0.0005,7054,8044,,212,108.9198,0.0084,1,,measure
sweep_s5_c8k,0,doorpakker,2,2,107.374,109.042,0.1219,1.668,0.0005,7314,8316,,145,93.1381,0.0084,1,,measure
sweep_s5_c8k,0,doorpakker,2,3,109.044,109.985,0.106,0.9413,0.0005,7522,8537,,89,105.3477,0.0084,1,,measure
sweep_s5_c8k,0,doorpakker,2,4,109.993,111.788,0.314,1.7949,0.0005,9295,10324,,155,103.9909,0.0086,1,,measure
sweep_s5_c8k,0,doorpakker,2,5,111.789,113.466,0.1282,1.677,0.0004,9481,10523,,181,116.2216,0.0086,1,,measure
sweep_s5_c8k,0,doorpakker,2,6,113.467,115.134,0.1274,1.6667,0.0003,9707,10763,,160,103.2975,0.0086,1,,measure
sweep_s5_c8k,0,doorpakker,2,7,115.136,116.543,0.1588,1.4069,0.0004,10031,11100,,136,108.1624,0.0086,1,,measure
sweep_s5_c8k,0,doorpakker,2,8,116.544,117.323,0.1646,0.7791,0.0003,10368,11451,,72,115.5471,0.0088,1,,measure
sweep_s5_c8k,0,doorpakker,3,0,137.171,138.799,0.6678,1.628,0.0005,7519,8492,,96,98.9347,0.0084,1,,measure
sweep_s5_c8k,0,doorpakker,3,1,138.801,140.13,0.108,1.3291,0.0004,7708,8694,,126,102.3737,0.0085,1,,measure
sweep_s5_c8k,0,doorpakker,3,2,140.131,142.155,0.1359,2.0239,0.0005,7895,8894,,194,102.2256,0.0085,1,,measure
sweep_s5_c8k,0,doorpakker,3,3,142.156,143.78,0.1107,1.6238,0.0004,8163,9175,,159,104.4158,0.0086,1,,measure
sweep_s5_c8k,0,doorpakker,3,4,143.782,145.444,0.1175,1.6624,0.0005,8360,9385,,162,104.2129,0.0086,1,,measure
sweep_s5_c8k,0,doorpakker,3,5,145.445,147.597,0.1308,2.151,0.0005,8565,9603,,205,100.983,0.0086,1,,measure
sweep_s5_c8k,0,doorpakker,3,6,147.599,149.087,0.1548,1.4878,0.0005,8910,9962,,138,102.7807,0.0086,1,,measure
sweep_s5_c8k,0,doorpakker,3,7,149.088,151.031,0.1395,1.9425,0.0004,9175,10239,,188,103.7155,0.0087,1,,measure
sweep_s5_c8k,0,doorpakker,3,8,151.032,153.388,0.1536,2.3557,0.0004,9515,10592,,224,101.2661,0.0087,1,,measure
sweep_s5_c8k,0,doorpakker,3,9,153.394,154.778,0.3871,1.3831,0.0004,11294,12384,,102,101.4086,0.0089,1,,measure
sweep_s5_c8k,0,doorpakker,3,10,154.78,159.204,0.248,4.4233,0.0005,12081,13185,,408,97.4793,0.009,1,,measure
sweep_s5_c8k,0,doorpakker,3,11,159.205,162.443,0.1472,3.2377,0.0005,12276,13392,,307,99.0126,0.009,1,,measure
sweep_s5_c8k,0,doorpakker,3,12,162.445,164.675,0.174,2.2304,0.0005,12568,13698,,211,102.124,0.009,1,,measure
sweep_s5_c8k,0,doorpakker,3,13,164.677,165.937,0.2411,1.2598,0.0003,13303,14445,,100,97.1828,0.0091,1,,measure
sweep_s5_c8k,0,doorpakker,3,14,165.939,166.785,0.1905,0.8464,0.0005,13659,14815,,74,111.2883,0.0091,1,,measure
sweep_s5_c8k,3,gemiddelde,2,0,175.09,178.363,0.2885,3.2727,0.0005,4139,4969,,286,95.5028,0.0081,1,,measure
sweep_s5_c8k,3,gemiddelde,2,1,178.365,180.254,0.1192,1.8889,0.0005,4423,5266,,160,89.8432,0.0081,1,,measure
sweep_s5_c8k,3,gemiddelde,2,2,180.255,182.08,0.1104,1.8244,0.0017,4661,5518,,157,91.0201,0.008,1,,measure
sweep_s5_c8k,0,doorpakker,4,0,205.613,208.201,0.8905,2.588,0.0006,8815,9825,,179,104.8599,0.0086,1,,measure
sweep_s5_c8k,0,doorpakker,4,1,208.202,211.463,0.1255,3.2606,0.0003,9036,10059,,310,98.5615,0.0086,1,,measure
sweep_s5_c8k,0,doorpakker,4,2,211.464,217.655,0.1395,6.191,0.0005,9261,10298,,581,95.8426,0.0087,1,,measure
sweep_s5_c8k,0,doorpakker,4,3,217.656,221.33,0.122,3.6739,0.0005,9468,10518,,359,100.793,0.0087,1,,measure
sweep_s5_c8k,0,doorpakker,4,4,221.336,223.507,0.3834,2.1708,0.0004,11251,12315,,182,101.2642,0.0089,1,,measure
sweep_s5_c8k,0,doorpakker,4,5,223.508,225.298,0.1493,1.7894,0.0004,11450,12532,,164,99.3835,0.0089,1,,measure
sweep_s5_c8k,0,doorpakker,4,6,225.299,230.957,0.1444,5.6577,0.0004,11663,12759,,493,89.238,0.0089,1,,measure
sweep_s5_c8k,0,doorpakker,4,7,230.959,231.94,0.174,0.981,0.0005,12009,13119,,80,97.9036,0.0089,1,,measure
sweep_s5_c8k,1,gemiddelde,2,0,253.322,259.477,1.2474,6.1542,0.0006,10534,11392,,439,89.2643,0.0089,1,,measure
sweep_s5_c8k,0,doorpakker,5,0,261.346,264.081,0.6848,2.735,0.0007,7641,8637,,155,75.1137,0.0119,1,,measure
sweep_s5_c8k,1,gemiddelde,2,1,259.483,264.984,0.4488,5.5002,0.0005,12573,13448,,364,71.8613,0.0113,1,,measure
sweep_s5_c8k,0,doorpakker,5,1,264.085,268.065,0.213,3.9798,0.0005,8520,9530,,172,45.3969,0.0122,1,,measure
sweep_s5_c8k,0,doorpakker,5,2,268.066,275.908,0.1365,7.8414,0.0004,8749,9774,,491,63.5957,0.0126,1,,measure
sweep_s5_c8k,0,doorpakker,5,3,275.91,284.298,0.1873,8.3878,0.0005,9226,10265,,545,66.3374,0.0127,1,,measure
