t_s,t_wall,prefix_cache_queries,prefix_cache_hits,preemptions,kv_cache_usage,requests_running,requests_waiting,prompt_tokens,generation_tokens,request_success,iteration_tokens,prefix_cache_hit_rate_window
0.02,1788913370.1222,10.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,1.0,18.0,
2.04,1788913372.1357,12410.0,0.0,0.0,0.0213,1.0,0.0,12410.0,194.0,1.0,12604.0,0.0
4.05,1788913374.1515,38341.0,18496.0,0.0,0.0216,1.0,0.0,38341.0,565.0,3.0,20410.0,0.7133
6.07,1788913376.1665,70404.0,25456.0,0.0,0.0633,2.0,1.0,38341.0,637.0,3.0,20482.0,0.2171
8.08,1788913378.1804,100136.0,41104.0,0.0,0.0884,3.0,0.0,100136.0,829.0,3.0,59861.0,0.5263
10.1,1788913380.1959,146011.0,85648.0,0.0,0.0903,3.0,0.0,146011.0,1240.0,5.0,61603.0,0.971
12.11,1788913382.212,146011.0,85648.0,0.0,0.08,2.0,0.0,146011.0,1682.0,6.0,62045.0,
14.13,1788913384.2281,173266.0,112352.0,0.0,0.0921,3.0,0.0,173266.0,2098.0,7.0,63012.0,0.9798
16.14,1788913386.2432,243688.0,158448.0,0.0,0.1326,4.0,0.0,173266.0,2105.0,8.0,63019.0,0.6546
18.16,1788913388.2588,267063.0,169808.0,0.0,0.1534,5.0,0.0,267063.0,2397.0,8.0,99652.0,0.486
20.17,1788913390.2735,324297.0,225904.0,0.0,0.1434,4.0,0.0,324297.0,2876.0,11.0,101269.0,0.9801
22.19,1788913392.2893,392520.0,275712.0,0.0,0.1645,6.0,0.0,364462.0,3262.0,12.0,105692.0,0.7301
24.21,1788913394.3126,433898.0,296192.0,0.0,0.2027,7.0,1.0,392520.0,3279.0,12.0,120087.0,0.4949
26.23,1788913396.3275,483916.0,321664.0,0.0,0.2443,9.0,0.0,433898.0,3299.0,12.0,141005.0,0.5093
28.24,1788913398.3434,528074.0,344672.0,0.0,0.2812,11.0,0.0,503194.0,3444.0,12.0,174622.0,0.521
30.26,1788913400.3596,528074.0,344672.0,0.0,0.289,11.0,0.0,528074.0,4059.0,12.0,187461.0,
32.28,1788913402.3754,582633.0,398160.0,0.0,0.2663,10.0,0.0,582633.0,4696.0,16.0,189169.0,0.9804
34.29,1788913404.3906,665940.0,480576.0,0.0,0.2933,11.0,0.0,665940.0,5333.0,18.0,190697.0,0.9893
36.31,1788913406.412,688183.0,491936.0,0.0,0.3126,12.0,0.0,688183.0,5832.0,18.0,202079.0,0.5107
38.33,1788913408.4278,843674.0,640176.0,0.0,0.3174,12.0,0.0,816001.0,6318.0,24.0,209695.0,0.9534
40.34,1788913410.4433,868744.0,653024.0,0.0,0.3132,11.0,0.0,868744.0,6737.0,26.0,222457.0,0.5125
42.36,1788913412.46,954724.0,716656.0,0.0,0.3386,13.0,0.0,912246.0,7163.0,27.0,223617.0,0.7401
44.38,1788913414.4752,995386.0,757152.0,0.0,0.361,13.0,0.0,954724.0,7326.0,28.0,245394.0,0.9959
