run_id,student,persona,burst,start_s,duration_s,steps,failed_steps,context_tokens,phase
sweep_s20_c64k,10,worstelaar,1,1.995,2.082,2,0,13064,warmup
sweep_s20_c64k,8,worstelaar,1,0.324,35.904,4,0,13428,warmup
sweep_s20_c64k,15,afhaker,1,20.82,25.959,2,0,9732,warmup
sweep_s20_c64k,14,afhaker,1,36.258,12.245,2,0,12192,warmup
sweep_s20_c64k,0,worstelaar,1,26.443,22.755,2,0,18785,warmup
sweep_s20_c64k,19,gemiddelde,1,4.358,53.276,3,0,32126,warmup
sweep_s20_c64k,18,gemiddelde,1,27.616,30.313,3,0,25271,warmup
sweep_s20_c64k,2,gemiddelde,1,21.769,44.618,3,0,28420,warmup
sweep_s20_c64k,3,gemiddelde,1,22.722,44.293,4,0,27789,warmup
sweep_s20_c64k,4,gemiddelde,1,24.707,43.214,5,0,25733,warmup
sweep_s20_c64k,16,gemiddelde,1,38.977,30.78,3,0,25397,warmup
sweep_s20_c64k,1,gemiddelde,1,16.196,56.272,7,0,25243,warmup
sweep_s20_c64k,9,worstelaar,1,46.932,25.631,4,0,18570,warmup
sweep_s20_c64k,12,gemiddelde,1,4.364,74.953,8,0,30935,warmup
sweep_s20_c64k,7,doorpakker,1,22.03,59.494,9,0,44781,warmup
sweep_s20_c64k,13,gemiddelde,1,34.612,52.716,8,0,24553,warmup
sweep_s20_c64k,17,doorpakker,1,41.436,57.293,11,0,45944,warmup
sweep_s20_c64k,6,doorpakker,1,13.945,88.19,12,0,43957,warmup
sweep_s20_c64k,19,gemiddelde,2,110.983,22.477,7,0,34860,measure
sweep_s20_c64k,17,doorpakker,2,116.983,32.014,8,0,48455,measure
sweep_s20_c64k,18,gemiddelde,2,142.117,7.553,3,0,25888,measure
sweep_s20_c64k,16,gemiddelde,2,124.102,30.211,4,0,26725,measure
sweep_s20_c64k,7,doorpakker,2,128.62,38.033,8,0,46863,measure
sweep_s20_c64k,4,gemiddelde,2,145.897,29.832,8,0,28480,measure
sweep_s20_c64k,6,doorpakker,2,153.481,24.343,9,0,46857,measure
sweep_s20_c64k,8,worstelaar,2,164.803,13.971,4,0,13635,measure
sweep_s20_c64k,1,gemiddelde,2,183.328,8.142,3,0,25890,measure
sweep_s20_c64k,16,gemiddelde,3,197.17,8.522,3,0,27755,measure
sweep_s20_c64k,17,doorpakker,3,180.918,44.372,9,0,51627,measure
sweep_s20_c64k,19,gemiddelde,3,201.77,27.591,8,0,36998,measure
sweep_s20_c64k,13,gemiddelde,2,212.752,25.442,5,0,26481,measure
sweep_s20_c64k,7,doorpakker,3,213.433,36.102,9,0,49207,measure
sweep_s20_c64k,11,worstelaar,1,233.708,22.14,4,0,19561,measure
sweep_s20_c64k,18,gemiddelde,3,235.154,24.337,4,0,28737,measure
sweep_s20_c64k,6,doorpakker,3,197.65,66.834,15,0,52801,measure
sweep_s20_c64k,0,worstelaar,2,287.516,10.104,2,0,20766,measure
sweep_s20_c64k,1,gemiddelde,3,288.099,11.002,5,0,26822,measure
sweep_s20_c64k,10,worstelaar,2,295.556,11.191,2,0,11958,measure
sweep_s20_c64k,13,gemiddelde,3,287.175,23.424,6,0,29799,measure
sweep_s20_c64k,3,gemiddelde,2,308.64,10.888,3,0,28644,measure
sweep_s20_c64k,17,doorpakker,4,285.203,36.898,9,0,53982,measure
sweep_s20_c64k,14,afhaker,2,317.452,9.234,3,0,13281,measure
sweep_s20_c64k,16,gemiddelde,4,334.875,6.514,3,0,28957,measure
sweep_s20_c64k,8,worstelaar,3,333.973,9.504,3,0,15217,measure
sweep_s20_c64k,18,gemiddelde,4,319.337,29.03,4,0,30264,measure
sweep_s20_c64k,6,doorpakker,4,303.285,48.5,8,0,55047,measure
sweep_s20_c64k,4,gemiddelde,3,322.992,32.166,7,0,31489,measure
sweep_s20_c64k,7,doorpakker,4,321.039,51.784,11,0,52911,measure
sweep_s20_c64k,11,worstelaar,2,377.102,11.452,3,0,20255,measure
sweep_s20_c64k,12,gemiddelde,2,358.936,31.888,8,0,34199,measure
sweep_s20_c64k,17,doorpakker,5,381.393,14.899,3,0,55068,measure
sweep_s20_c64k,2,gemiddelde,2,371.627,24.986,6,0,29765,measure
sweep_s20_c64k,13,gemiddelde,4,393.546,4.047,1,0,30046,measure
sweep_s20_c64k,6,doorpakker,5,381.168,16.967,4,0,36264,measure
sweep_s20_c64k,19,gemiddelde,4,395.012,3.131,1,0,31547,measure
sweep_s20_c64k,1,gemiddelde,4,391.523,7.029,1,0,27042,measure
