t_s,t_wall,prefix_cache_queries,prefix_cache_hits,preemptions,kv_cache_usage,requests_running,requests_waiting,prompt_tokens,generation_tokens,request_success,iteration_tokens,prefix_cache_hit_rate_window
0.01,1788986290.4973,74734771.0,70469712.0,0.0,0.0,0.0,0.0,74734771.0,1065281.0,3079.0,5330340.0,
2.02,1788986292.5101,74744570.0,70475744.0,0.0,0.0084,1.0,0.0,74744570.0,1065513.0,3079.0,5334339.0,0.6156
4.04,1788986294.5232,74755532.0,70483984.0,0.0,0.011,2.0,0.0,74755532.0,1065967.0,3080.0,5337515.0,0.7517
6.04,1788986296.5328,74781851.0,70498640.0,0.0,0.0273,4.0,0.0,74781851.0,1066332.0,3080.0,5349543.0,0.5569
8.05,1788986298.5381,74781851.0,70498640.0,0.0,0.0253,3.0,0.0,74781851.0,1066943.0,3081.0,5350154.0,
10.06,1788986300.5473,74781851.0,70498640.0,0.0,0.0258,3.0,0.0,74781851.0,1067549.0,3081.0,5350760.0,
12.06,1788986302.5526,74823049.0,70534896.0,0.0,0.0287,3.0,0.0,74823049.0,1067957.0,3084.0,5356110.0,0.88
14.07,1788986304.5578,74834996.0,70546624.0,0.0,0.0292,3.0,0.0,74834996.0,1068508.0,3085.0,5356880.0,0.9817
16.08,1788986306.5633,74856190.0,70557984.0,0.0,0.0422,4.0,0.0,74856190.0,1068850.0,3085.0,5367056.0,0.536
18.08,1788986308.5681,74896822.0,70595184.0,0.0,0.0505,5.0,0.0,74896822.0,1069497.0,3087.0,5371135.0,0.9155
20.09,1788986310.5732,74909505.0,70607680.0,0.0,0.0512,5.0,0.0,74909505.0,1070264.0,3088.0,5372089.0,0.9853
22.09,1788986312.5809,74948318.0,70634256.0,0.0,0.0625,7.0,0.0,74930948.0,1070918.0,3089.0,5376090.0,0.6847
24.1,1788986314.5879,74988654.0,70654784.0,0.0,0.0802,9.0,0.0,74972025.0,1070946.0,3089.0,5396731.0,0.5089
26.11,1788986316.5952,75000321.0,70660816.0,0.0,0.0854,10.0,0.0,75000321.0,1071541.0,3089.0,5411046.0,0.517
28.12,1788986318.6116,75022790.0,70673808.0,0.0,0.094,12.0,0.0,75009802.0,1072375.0,3089.0,5415329.0,0.5782
30.13,1788986320.6203,75056150.0,70706000.0,0.0,0.0956,12.0,0.0,75056150.0,1073577.0,3092.0,5423727.0,0.965
32.14,1788986322.6272,75134369.0,70782656.0,0.0,0.0967,12.0,0.0,75134369.0,1074679.0,3097.0,5426392.0,0.98
34.15,1788986324.6343,75173309.0,70820416.0,0.0,0.0985,12.0,0.0,75173309.0,1075857.0,3099.0,5428750.0,0.9697
36.15,1788986326.6421,75197291.0,70838528.0,0.0,0.1042,13.0,0.0,75197291.0,1076902.0,3100.0,5435665.0,0.7552
38.16,1788986328.6484,75251390.0,70886144.0,0.0,0.1091,14.0,0.0,75251390.0,1077838.0,3103.0,5443084.0,0.8802
40.17,1788986330.6538,75307375.0,70935664.0,0.0,0.1044,13.0,0.0,75307375.0,1078833.0,3108.0,5450544.0,0.8845
42.17,1788986332.662,75377396.0,70992608.0,0.0,0.1092,13.0,0.0,75354937.0,1079509.0,3112.0,5453630.0,0.8132
44.18,1788986334.67,75377396.0,70992608.0,0.0,0.0983,11.0,0.0,75377396.0,1080422.0,3114.0,5465210.0,
46.19,1788986336.6774,75377396.0,70992608.0,0.0,0.0993,11.0,0.0,75377396.0,1081654.0,3114.0,5466442.0,
48.19,1788986338.6826,75483379.0,71091856.0,0.0,0.0842,10.0,0.0,75457038.0,1082578.0,3121.0,5472320.0,0.9365
50.2,1788986340.6899,75497530.0,71103968.0,0.0,0.0803,9.0,0.0,75483379.0,1083451.0,3123.0,5474974.0,0.8559
52.21,1788986342.7001,75529803.0,71135440.0,0.0,0.0815,9.0,0.0,75529803.0,1084413.0,3125.0,5478776.0,0.9752
54.22,1788986344.7105,75544045.0,71147312.0,0.0,0.0837,9.0,0.0,75544045.0,1085337.0,3126.0,5482070.0,0.8336
56.23,1788986346.718,75608468.0,71211136.0,0.0,0.0845,9.0,0.0,75581881.0,1086311.0,3129.0,5483408.0,0.9907
58.24,1788986348.725,75657609.0,71258720.0,0.0,0.0848,9.0,0.0,75657609.0,1087245.0,3132.0,5486134.0,0.9683
60.24,1788986350.7321,75732039.0,71331920.0,0.0,0.0793,8.0,0.0,75732039.0,1088156.0,3136.0,5488275.0,0.9835
62.26,1788986352.7432,75773778.0,71373152.0,0.0,0.0873,9.0,0.0,75773778.0,1089129.0,3137.0,5489755.0,0.9879
64.26,1788986354.7484,75852682.0,71450752.0,0.0,0.0846,8.0,0.0,75852682.0,1090006.0,3142.0,5491936.0,0.9835
66.27,1788986356.7532,75917316.0,71512112.0,0.0,0.0829,7.0,0.0,75917316.0,1090796.0,3146.0,5496000.0,0.9493
68.27,1788986358.7587,75945429.0,71540032.0,0.0,0.0836,7.0,0.0,75945429.0,1091673.0,3147.0,5497070.0,0.9931
70.28,1788986360.7652,76006959.0,71598496.0,0.0,0.0847,7.0,0.0,76006959.0,1092373.0,3150.0,5500836.0,0.9502
72.29,1788986362.7759,76056087.0,71647280.0,0.0,0.0854,7.0,0.0,76056087.0,1093233.0,3152.0,5502040.0,0.993
74.3,1788986364.7857,76081491.0,71672064.0,0.0,0.0865,7.0,0.0,76081491.0,1094088.0,3153.0,5503515.0,0.9756
76.31,1788986366.7949,76126869.0,71716128.0,0.0,0.079,6.0,0.0,76126869.0,1094844.0,3156.0,5505585.0,0.971
78.31,1788986368.7996,76141736.0,71730784.0,0.0,0.0649,5.0,0.0,76141736.0,1095614.0,3158.0,5506566.0,0.9858
80.32,1788986370.8105,76192645.0,71781136.0,0.0,0.0556,4.0,0.0,76192645.0,1096310.0,3161.0,5507819.0,0.9891
82.33,1788986372.8187,76218420.0,71806608.0,0.0,0.0561,4.0,0.0,76218420.0,1096965.0,3162.0,5508777.0,0.9882
84.34,1788986374.8236,76218420.0,71806608.0,0.0,0.0445,3.0,0.0,76218420.0,1097556.0,3163.0,5509368.0,
86.34,1788986376.8296,76246895.0,71832400.0,0.0,0.0467,3.0,0.0,76218420.0,1098012.0,3164.0,5509824.0,0.9058
88.35,1788986378.8365,76246895.0,71832400.0,0.0,0.0471,3.0,0.0,76246895.0,1098507.0,3164.0,5513002.0,
90.35,1788986380.8425,76291857.0,71875904.0,0.0,0.0477,3.0,0.0,76262231.0,1098958.0,3166.0,5513845.0,0.9676
92.37,1788986382.8542,76307418.0,71891264.0,0.0,0.0482,3.0,0.0,76307418.0,1099458.0,3167.0,5515612.0,0.9871
94.38,1788986384.8638,76307418.0,71891264.0,0.0,0.0487,3.0,0.0,76307418.0,1099983.0,3167.0,5516137.0,
96.38,1788986386.8693,76328587.0,71909152.0,0.0,0.0502,3.0,0.0,76328587.0,1100393.0,3168.0,5519828.0,0.845
98.39,1788986388.8797,76328587.0,71909152.0,0.0,0.0506,3.0,0.0,76328587.0,1100924.0,3168.0,5520359.0,
100.41,1788986390.8947,76328587.0,71909152.0,0.0,0.0426,2.0,0.0,76328587.0,1101357.0,3169.0,5520792.0,
102.42,1788986392.9102,76379036.0,71941808.0,0.0,0.0695,4.0,0.0,76379036.0,1101382.0,3169.0,5538610.0,0.6473
104.43,1788986394.9205,76379036.0,71941808.0,0.0,0.0701,4.0,0.0,76379036.0,1102010.0,3169.0,5539238.0,
106.44,1788986396.9309,76405646.0,71968272.0,0.0,0.0705,4.0,0.0,76405646.0,1102598.0,3170.0,5539972.0,0.9945
108.45,1788986398.9409,76433116.0,71994896.0,0.0,0.0552,3.0,0.0,76433116.0,1103093.0,3172.0,5541313.0,0.9692
110.46,1788986400.9462,76457406.0,72018960.0,0.0,0.0554,3.0,0.0,76457406.0,1103602.0,3173.0,5542048.0,0.9907
112.47,1788986402.9531,76485124.0,72046528.0,0.0,0.0557,3.0,0.0,76457406.0,1104118.0,3174.0,5542564.0,0.9946
114.47,1788986404.9589,76513254.0,72074352.0,0.0,0.0564,3.0,0.0,76513254.0,1104610.0,3175.0,5543512.0,0.9891
116.48,1788986406.9634,76513254.0,72074352.0,0.0,0.0568,3.0,0.0,76513254.0,1105132.0,3175.0,5544034.0,
118.48,1788986408.9701,76513254.0,72074352.0,0.0,0.0573,3.0,0.0,76513254.0,1105654.0,3175.0,5544556.0,
120.49,1788986410.9785,76541766.0,72102544.0,0.0,0.0576,3.0,0.0,76541766.0,1106148.0,3176.0,5545370.0,0.9888
122.5,1788986412.9862,76583489.0,72143856.0,0.0,0.0639,4.0,0.0,76583489.0,1106691.0,3177.0,5546324.0,0.9901
124.51,1788986414.993,76668786.0,72228336.0,0.0,0.0712,5.0,0.0,76668786.0,1107249.0,3180.0,5547699.0,0.9904
126.51,1788986416.9981,76683853.0,72242992.0,0.0,0.0575,4.0,0.0,76683853.0,1107901.0,3182.0,5548762.0,0.9727
128.66,1788986419.1451,76727739.0,72286608.0,0.0,0.058,4.0,0.0,76727739.0,1108508.0,3184.0,5549639.0,0.9938
130.67,1788986421.1532,76791227.0,72335552.0,0.0,0.0701,5.0,0.0,76770306.0,1108830.0,3186.0,5550512.0,0.7709
132.68,1788986423.1644,76791227.0,72335552.0,0.0,0.0635,4.0,0.0,76791227.0,1109421.0,3187.0,5565096.0,
134.69,1788986425.1762,76835477.0,72378208.0,0.0,0.065,4.0,0.0,76835477.0,1109938.0,3189.0,5567207.0,0.964
136.7,1788986427.1891,76866069.0,72408672.0,0.0,0.0655,4.0,0.0,76866069.0,1110548.0,3190.0,5567945.0,0.9958
138.71,1788986429.2011,76932618.0,72474272.0,0.0,0.0662,4.0,0.0,76932618.0,1111092.0,3193.0,5569438.0,0.9857
140.73,1788986431.2135,76976142.0,72512800.0,0.0,0.0689,4.0,0.0,76976142.0,1111455.0,3195.0,5574797.0,0.8852
142.74,1788986433.227,76991118.0,72527632.0,0.0,0.0694,4.0,0.0,76991118.0,1112074.0,3196.0,5575560.0,0.9904
144.75,1788986435.2409,77006548.0,72542672.0,0.0,0.0702,4.0,0.0,77006548.0,1112668.0,3197.0,5576544.0,0.9747
146.76,1788986437.2473,77006548.0,72542672.0,0.0,0.0627,3.0,0.0,77006548.0,1113200.0,3198.0,5577076.0,
148.77,1788986439.2533,77037625.0,72573568.0,0.0,0.0628,3.0,0.0,77037625.0,1113686.0,3199.0,5577743.0,0.9942
150.77,1788986441.2594,77037625.0,72573568.0,0.0,0.0632,3.0,0.0,77037625.0,1114190.0,3199.0,5578247.0,
152.78,1788986443.2652,77071041.0,72602368.0,0.0,0.0666,3.0,0.0,77071041.0,1114465.0,3200.0,5583138.0,0.8619
154.78,1788986445.2715,77102325.0,72633536.0,0.0,0.0667,3.0,0.0,77102325.0,1114942.0,3201.0,5583731.0,0.9963
156.79,1788986447.277,77102325.0,72633536.0,0.0,0.0672,3.0,0.0,77102325.0,1115437.0,3201.0,5584226.0,
158.79,1788986449.2828,77154409.0,72673984.0,0.0,0.0889,5.0,0.0,77131578.0,1115810.0,3201.0,5584764.0,0.7766
160.8,1788986451.2884,77184154.0,72703344.0,0.0,0.0757,4.0,0.0,77154409.0,1116244.0,3203.0,5596669.0,0.9871
162.81,1788986453.2943,77247755.0,72766640.0,0.0,0.0759,4.0,0.0,77247755.0,1116797.0,3205.0,5597912.0,0.9952
164.81,1788986455.3,77301093.0,72819568.0,0.0,0.0765,4.0,0.0,77301093.0,1117368.0,3207.0,5598893.0,0.9923
166.82,1788986457.3112,77324881.0,72842672.0,0.0,0.0774,4.0,0.0,77324881.0,1117939.0,3208.0,5600148.0,0.9712
168.83,1788986459.3175,77358779.0,72876352.0,0.0,0.0777,4.0,0.0,77358779.0,1118514.0,3209.0,5600941.0,0.9936
170.84,1788986461.3233,77383375.0,72900224.0,0.0,0.0787,4.0,0.0,77383375.0,1119076.0,3210.0,5602227.0,0.9706
172.84,1788986463.3303,77435706.0,72952176.0,0.0,0.0771,4.0,0.0,77435706.0,1119639.0,3212.0,5603169.0,0.9928
174.85,1788986465.3386,77466426.0,72982688.0,0.0,0.0663,3.0,0.0,77466426.0,1120207.0,3214.0,5603945.0,0.9932
176.86,1788986467.3501,77501081.0,73017136.0,0.0,0.0812,5.0,0.0,77501081.0,1120803.0,3214.0,5604748.0,0.994
178.87,1788986469.3619,77557340.0,73072896.0,0.0,0.082,5.0,0.0,77557340.0,1121429.0,3216.0,5605873.0,0.9911
180.88,1788986471.3713,77588737.0,73104144.0,0.0,0.0592,4.0,0.0,77588737.0,1122075.0,3218.0,5606668.0,0.9953
182.89,1788986473.3776,77625734.0,73138112.0,0.0,0.0848,5.0,0.0,77625734.0,1122527.0,3218.0,5610149.0,0.9181
184.9,1788986475.3893,77625734.0,73138112.0,0.0,0.0853,5.0,0.0,77625734.0,1123197.0,3218.0,5610819.0,
186.91,1788986477.3952,77651057.0,73163264.0,0.0,0.0857,5.0,0.0,77651057.0,1123826.0,3219.0,5611619.0,0.9932
