run_id,student,persona,burst,step,start_s,end_s,ttft_s,total_s,connect_s,prompt_tokens,reported_prompt_tokens,cached_prompt_tokens,output_tokens,decode_tps,itl_p50_s,ok,error,phase
shared_00_c64k,14,worstelaar,1,0,2.035,3.409,0.5075,1.3731,0.0007,9442,10039,,81,92.4199,0.0092,1,,warmup
shared_00_c64k,14,worstelaar,1,1,3.409,9.477,0.1261,6.0678,0.0002,9995,10605,,202,33.8288,0.0117,1,,warmup
shared_00_c64k,1,gemiddelde,1,0,4.463,13.464,3.3378,9.0004,0.0006,21466,22375,,383,67.4601,0.0114,1,,warmup
shared_00_c64k,12,gemiddelde,1,0,4.428,13.685,2.2628,9.2568,0.0352,23740,24402,,300,42.7509,0.0223,1,,warmup
shared_00_c64k,7,worstelaar,1,0,26.504,57.496,13.7795,30.9912,0.0002,17601,18406,,100,5.7519,0.0317,1,,warmup
shared_00_c64k,1,gemiddelde,1,1,13.465,58.175,0.1531,44.709,0.0004,21758,22680,,149,3.3217,0.0323,1,,warmup
shared_00_c64k,9,gemiddelde,1,0,27.675,58.565,14.8349,30.8895,0.0002,24469,25508,,107,6.6024,0.0317,1,,warmup
shared_00_c64k,19,gemiddelde,1,0,22.782,58.595,14.4133,35.8122,0.0002,30727,31870,,117,5.4208,0.0323,1,,warmup
shared_00_c64k,11,afhaker,1,0,36.271,59.095,8.6728,22.8228,0.0002,11103,11778,,104,7.2792,0.0318,1,,warmup
shared_00_c64k,13,worstelaar,1,0,0.388,60.181,1.0233,59.7926,0.0002,18114,19062,,915,15.5523,0.0114,1,,warmup
shared_00_c64k,10,worstelaar,1,0,46.957,61.019,7.5729,14.0617,0.0002,15855,16673,,169,25.8904,0.0318,1,,warmup
shared_00_c64k,9,gemiddelde,1,1,58.566,61.667,0.2768,3.1006,0.0003,24845,25898,,58,20.1854,0.0327,1,,warmup
shared_00_c64k,4,doorpakker,1,0,41.54,61.815,12.0008,20.2754,0.0002,43196,44703,,188,22.5994,0.0318,1,,warmup
shared_00_c64k,16,doorpakker,1,0,22.1,62.551,12.1019,40.4506,0.0002,44715,46300,,230,8.078,0.0323,1,,warmup
shared_00_c64k,8,gemiddelde,1,0,24.742,63.252,14.3739,38.5094,0.0002,21749,22684,,117,4.8062,0.0629,1,,warmup
shared_00_c64k,6,gemiddelde,1,0,16.275,63.649,7.0916,47.3734,0.0002,28099,29255,,100,2.4577,0.2823,1,,warmup
shared_00_c64k,5,afhaker,1,0,20.835,64.11,2.9643,43.2745,0.0002,10634,11218,,229,5.6561,0.0324,1,,warmup
shared_00_c64k,1,gemiddelde,1,2,58.176,66.152,0.2396,7.9758,0.0005,22034,22958,,132,16.9335,0.0329,1,,warmup
shared_00_c64k,16,doorpakker,1,1,62.553,66.693,0.3865,4.1398,0.0004,45317,46916,,104,27.4424,0.0329,1,,warmup
shared_00_c64k,8,gemiddelde,1,1,63.253,70.114,0.2133,6.8614,0.0002,21994,22943,,172,25.7217,0.0331,1,,warmup
shared_00_c64k,1,gemiddelde,1,3,66.153,70.582,0.5672,4.4296,0.0002,22569,23507,,65,16.5701,0.0334,1,,warmup
shared_00_c64k,9,gemiddelde,1,2,61.67,71.258,0.3379,9.5873,0.0004,25826,26893,,178,19.1365,0.0331,1,,warmup
shared_00_c64k,15,gemiddelde,1,0,34.684,71.415,9.8208,36.7308,0.0002,22460,23343,,376,13.9353,0.033,1,,warmup
shared_00_c64k,8,gemiddelde,1,2,70.115,72.603,0.2061,2.4877,0.0002,22207,23172,,48,20.5999,0.0324,1,,warmup
shared_00_c64k,10,worstelaar,1,1,61.021,74.025,0.259,13.0033,0.0004,16367,17199,,163,12.7115,0.0335,1,,warmup
shared_00_c64k,13,worstelaar,1,1,60.183,74.571,0.2592,14.3866,0.0004,18642,19607,,366,25.8364,0.0329,1,,warmup
shared_00_c64k,7,worstelaar,1,1,57.497,74.581,0.2025,17.0736,0.0004,17812,18630,,401,23.7092,0.0328,1,,warmup
shared_00_c64k,19,gemiddelde,1,1,58.596,74.738,0.3501,16.1416,0.0002,31011,32167,,430,27.1665,0.0329,1,,warmup
shared_00_c64k,8,gemiddelde,1,3,72.604,75.537,0.2334,2.9327,0.0004,22466,23445,,45,16.3007,0.0321,1,,warmup
shared_00_c64k,15,gemiddelde,1,1,71.416,76.668,0.2306,5.2524,0.0003,22711,23594,,85,16.7273,0.032,1,,warmup
shared_00_c64k,5,afhaker,1,1,64.112,77.668,0.2042,13.5565,0.0002,11398,11996,,269,20.0715,0.0327,1,,warmup
shared_00_c64k,19,gemiddelde,1,2,74.741,77.967,0.614,3.2256,0.0004,31986,33156,,73,27.5689,0.0311,1,,warmup
shared_00_c64k,18,gemiddelde,1,0,39.017,78.054,8.3062,39.0372,0.0003,26084,26850,,557,18.0925,0.0323,1,,warmup
shared_00_c64k,6,gemiddelde,1,1,63.651,78.651,0.2716,15.0003,0.0004,28611,29785,,211,14.2579,0.064,1,,warmup
shared_00_c64k,19,gemiddelde,1,3,77.968,80.878,0.2698,2.9101,0.0004,32170,33350,,75,28.0272,0.03,1,,warmup
shared_00_c64k,8,gemiddelde,1,4,75.537,81.222,0.2022,5.6845,0.0002,22786,23779,,134,24.2597,0.0301,1,,warmup
shared_00_c64k,4,doorpakker,1,1,61.816,82.213,0.361,20.3975,0.0001,43490,45011,,456,22.7086,0.0323,1,,warmup
shared_00_c64k,10,worstelaar,1,2,74.026,83.148,0.2335,9.1216,0.0004,16603,17449,,225,25.2023,0.0297,1,,warmup
