run_id,student,persona,burst,step,start_s,end_s,ttft_s,total_s,connect_s,prompt_tokens,reported_prompt_tokens,cached_prompt_tokens,output_tokens,decode_tps,itl_p50_s,ok,error,phase
scen_koudestart_s30,29,gemiddelde,1,0,3.999,6.425,0.3443,2.4257,0.0007,4420,4848,,146,69.6646,0.0108,1,,measure
scen_koudestart_s30,5,gemiddelde,1,0,8.717,11.429,0.3413,2.7113,0.0146,4271,4712,,107,44.7255,0.0149,1,,measure
scen_koudestart_s30,29,gemiddelde,1,1,6.426,12.159,0.1018,5.7336,0.0003,4659,5101,,278,49.1849,0.0117,1,,measure
scen_koudestart_s30,5,gemiddelde,1,1,11.431,13.823,0.1562,2.3921,0.0003,5078,5533,,89,39.3569,0.0175,1,,measure
scen_koudestart_s30,5,gemiddelde,1,2,13.826,17.689,0.199,3.8625,0.0005,6044,6513,,157,42.5819,0.0173,1,,measure
scen_koudestart_s30,26,gemiddelde,1,0,10.207,18.767,0.5649,8.5595,0.0003,6223,6768,,334,41.6532,0.0172,1,,measure
scen_koudestart_s30,29,gemiddelde,1,2,12.161,19.459,0.1246,7.2979,0.0003,5013,5468,,299,41.5434,0.0175,1,,measure
scen_koudestart_s30,29,gemiddelde,1,3,19.464,22.742,0.2191,3.2782,0.0005,6347,6819,,124,40.2073,0.0189,1,,measure
scen_koudestart_s30,5,gemiddelde,1,3,17.69,26.677,0.1597,8.9871,0.0003,6517,7000,,348,39.3095,0.0184,1,,measure
scen_koudestart_s30,27,worstelaar,1,0,31.394,33.399,0.2611,2.0049,0.0008,2937,3365,,45,25.2319,0.0214,1,,measure
scen_koudestart_s30,16,gemiddelde,1,0,0.643,35.326,0.3338,34.6829,0.0004,4267,4734,,1556,45.2705,0.0164,1,,measure
scen_koudestart_s30,26,gemiddelde,1,1,18.77,36.713,0.2331,17.942,0.0005,7466,8029,,828,46.6997,0.019,1,,measure
scen_koudestart_s30,10,afhaker,1,0,20.791,39.588,0.0852,18.7963,0.0005,2152,2567,,758,40.4572,0.0195,1,,measure
scen_koudestart_s30,27,worstelaar,1,1,33.4,40.936,0.1214,7.5358,0.0005,3110,3551,,287,38.5733,0.0222,1,,measure
scen_koudestart_s30,22,gemiddelde,1,0,41.656,47.815,0.5694,6.1586,0.0009,5940,6485,,121,21.4697,0.029,1,,measure
