run_id,student,persona,burst,start_s,duration_s,steps,failed_steps,context_tokens,compacted,restarted,phase
scen_koudestart_s30,29,gemiddelde,1,3.999,18.745,4,0,6740,0,0,measure
scen_koudestart_s30,5,gemiddelde,1,8.717,17.961,4,0,6735,0,0,measure
scen_koudestart_s30,27,worstelaar,1,31.394,17.37,3,0,3775,0,0,measure
scen_koudestart_s30,6,worstelaar,1,45.164,25.075,4,0,3439,0,0,measure
scen_koudestart_s30,11,gemiddelde,1,55.226,24.32,4,0,6073,0,0,measure
scen_koudestart_s30,9,afhaker,1,42.812,37.475,3,0,4246,0,0,measure
scen_koudestart_s30,23,worstelaar,1,81.217,27.958,3,0,5282,0,0,measure
scen_koudestart_s30,22,gemiddelde,1,41.656,68.37,7,0,7598,0,0,measure
scen_koudestart_s30,0,worstelaar,1,67.333,43.516,4,0,3656,0,0,measure
scen_koudestart_s30,14,worstelaar,1,62.257,53.885,4,0,4806,0,0,measure
scen_koudestart_s30,1,gemiddelde,1,77.959,40.75,4,0,6305,0,0,measure
scen_koudestart_s30,19,afhaker,1,93.578,54.861,4,0,3497,0,0,measure
scen_koudestart_s30,5,gemiddelde,2,64.798,84.926,10,0,7334,1,0,measure
scen_koudestart_s30,15,gemiddelde,1,49.428,112.663,7,0,10507,0,0,measure
scen_koudestart_s30,10,afhaker,1,20.791,148.974,4,0,3820,0,0,measure
scen_koudestart_s30,24,worstelaar,1,106.802,64.11,3,0,6014,0,0,measure
scen_koudestart_s30,4,worstelaar,1,111.871,61.316,3,0,4645,0,0,measure
scen_koudestart_s30,26,gemiddelde,1,10.207,185.101,11,0,13700,0,0,measure
scen_koudestart_s30,11,gemiddelde,2,139.694,60.36,4,0,5407,1,0,measure
scen_koudestart_s30,29,gemiddelde,2,109.349,90.897,4,0,10621,1,0,measure
scen_koudestart_s30,3,gemiddelde,1,93.872,108.32,10,0,8210,0,0,measure
scen_koudestart_s30,13,gemiddelde,1,45.45,158.516,6,0,7646,0,0,measure
scen_koudestart_s30,20,doorpakker,1,44.089,161.342,13,0,13349,0,0,measure
scen_koudestart_s30,1,gemiddelde,2,157.542,63.5,6,0,8213,1,0,measure
scen_koudestart_s30,22,gemiddelde,2,174.333,63.287,8,0,10754,0,0,measure
scen_koudestart_s30,20,doorpakker,2,239.092,6.507,1,0,7930,1,0,measure
scen_koudestart_s30,28,doorpakker,1,82.895,163.24,15,0,13437,0,0,measure
scen_koudestart_s30,15,gemiddelde,2,217.813,31.195,1,0,8714,1,0,measure
scen_koudestart_s30,8,doorpakker,1,27.899,221.496,12,0,15885,0,0,measure
scen_koudestart_s30,7,doorpakker,1,43.548,210.231,6,0,9482,0,0,measure
scen_koudestart_s30,16,gemiddelde,1,0.643,253.827,6,0,20042,0,0,measure
scen_koudestart_s30,21,gemiddelde,1,32.404,223.855,7,0,21649,0,0,measure
scen_koudestart_s30,18,gemiddelde,1,52.89,203.877,3,0,11452,0,0,measure
scen_koudestart_s30,27,worstelaar,2,240.988,15.979,1,0,3200,1,0,measure
scen_koudestart_s30,25,doorpakker,1,69.25,188.699,16,0,14577,0,0,measure
scen_koudestart_s30,5,gemiddelde,3,198.528,60.559,6,0,5787,1,0,measure
scen_koudestart_s30,12,gemiddelde,1,72.511,187.676,7,0,22813,0,0,measure
scen_koudestart_s30,17,gemiddelde,1,8.732,255.126,7,0,11610,0,0,measure
