run_id,student,persona,burst,start_s,duration_s,steps,failed_steps,context_tokens,compacted,restarted,phase
les_90min,14,worstelaar,1,3.978,10.118,3,0,6254,0,0,measure
les_90min,9,gemiddelde,1,55.236,25.583,4,0,14114,0,0,measure
les_90min,7,worstelaar,1,52.88,35.432,3,0,9478,0,0,measure
les_90min,5,afhaker,1,41.629,54.019,3,0,7273,0,0,measure
les_90min,19,gemiddelde,1,45.454,53.023,6,0,18349,0,0,measure
les_90min,13,worstelaar,1,0.65,112.823,6,0,13553,0,0,measure
les_90min,12,gemiddelde,1,8.724,108.854,4,0,30608,0,0,measure
les_90min,8,gemiddelde,1,49.416,69.681,8,0,12820,0,0,measure
les_90min,1,gemiddelde,1,8.747,131.738,12,0,15470,0,0,measure
les_90min,11,afhaker,1,72.502,70.821,3,0,7920,0,0,measure
les_90min,10,worstelaar,1,93.857,51.135,6,0,9522,0,0,measure
les_90min,18,gemiddelde,1,77.953,92.445,4,0,24322,0,0,measure
les_90min,9,gemiddelde,2,136.946,53.402,4,0,16563,0,0,measure
les_90min,6,gemiddelde,1,32.396,173.763,10,0,25649,0,0,measure
les_90min,16,doorpakker,1,44.08,172.954,14,0,29189,0,0,measure
les_90min,14,worstelaar,2,208.425,22.207,3,0,7150,0,1,measure
les_90min,8,gemiddelde,2,171.082,75.983,12,0,19512,0,0,measure
les_90min,4,doorpakker,1,82.886,165.066,16,0,27384,0,0,measure
les_90min,7,worstelaar,2,247.191,31.343,3,0,10548,0,0,measure
les_90min,19,gemiddelde,2,259.56,51.691,4,0,20298,0,0,measure
les_90min,13,worstelaar,2,199.209,122.044,6,0,13161,0,1,measure
les_90min,15,gemiddelde,1,69.225,255.999,12,0,17538,0,0,measure
les_90min,2,doorpakker,1,27.904,303.014,18,0,33169,0,0,measure
les_90min,17,gemiddelde,1,43.549,291.137,4,0,22172,0,0,measure
les_90min,9,gemiddelde,3,247.337,96.894,6,0,19050,0,0,measure
les_90min,6,gemiddelde,2,280.095,84.207,4,0,22686,1,0,measure
les_90min,16,doorpakker,2,248.431,128.21,12,0,33717,0,0,measure
les_90min,4,doorpakker,2,260.123,116.614,12,0,30565,0,0,measure
les_90min,0,worstelaar,1,162.607,225.368,6,0,20888,0,0,measure
les_90min,1,gemiddelde,2,326.912,68.884,12,0,14361,1,0,measure
les_90min,11,afhaker,2,322.64,74.837,4,0,9415,1,0,measure
les_90min,8,gemiddelde,3,345.255,55.718,10,0,17473,1,0,measure
les_90min,9,gemiddelde,4,384.164,36.91,6,0,14764,1,0,measure
les_90min,19,gemiddelde,3,368.237,107.667,9,0,19405,0,1,measure
les_90min,12,gemiddelde,2,153.172,326.846,10,0,39500,1,0,measure
les_90min,7,worstelaar,3,450.742,39.631,4,0,11625,0,0,measure
les_90min,14,worstelaar,3,469.792,35.746,4,0,9145,0,0,measure
les_90min,1,gemiddelde,3,452.837,60.11,4,0,16433,0,0,measure
les_90min,9,gemiddelde,5,475.108,53.859,4,0,16081,0,0,measure
les_90min,13,worstelaar,3,424.733,115.927,4,0,12474,1,0,measure
les_90min,8,gemiddelde,4,457.32,87.828,8,0,16974,1,0,measure
les_90min,4,doorpakker,3,398.017,154.128,14,0,37240,0,0,measure
les_90min,16,doorpakker,3,407.852,147.274,14,0,27614,1,0,measure
les_90min,18,gemiddelde,2,206.652,349.135,6,0,29657,1,0,measure
