run_id,student,persona,burst,start_s,duration_s,steps,failed_steps,context_tokens,compacted,restarted,phase
scen_koudestart_s30,29,gemiddelde,1,3.992,11.158,4,0,6781,0,0,measure
scen_koudestart_s30,5,gemiddelde,1,8.718,10.789,4,0,6765,0,0,measure
scen_koudestart_s30,27,worstelaar,1,31.387,8.455,3,0,3770,0,0,measure
scen_koudestart_s30,6,worstelaar,1,45.156,12.824,4,0,3431,0,0,measure
scen_koudestart_s30,9,afhaker,1,42.803,18.517,3,0,4243,0,0,measure
scen_koudestart_s30,11,gemiddelde,1,55.234,12.283,4,0,6062,0,0,measure
scen_koudestart_s30,22,gemiddelde,1,41.648,32.851,7,0,7610,0,0,measure
scen_koudestart_s30,10,afhaker,1,20.784,66.848,4,0,3805,0,0,measure
scen_koudestart_s30,0,worstelaar,1,67.326,21.802,4,0,3636,0,0,measure
scen_koudestart_s30,14,worstelaar,1,62.245,26.957,4,0,4772,0,0,measure
scen_koudestart_s30,26,gemiddelde,1,10.199,80.682,11,0,13577,0,0,measure
scen_koudestart_s30,23,worstelaar,1,81.197,14.514,3,0,5260,0,0,measure
scen_koudestart_s30,1,gemiddelde,1,77.938,21.402,4,0,6309,0,0,measure
scen_koudestart_s30,5,gemiddelde,2,57.626,42.806,10,0,7440,1,0,measure
scen_koudestart_s30,15,gemiddelde,1,49.403,57.007,7,0,10484,0,0,measure
scen_koudestart_s30,19,afhaker,1,93.571,28.977,4,0,3504,0,0,measure
scen_koudestart_s30,13,gemiddelde,1,45.429,80.202,6,0,7637,0,0,measure
scen_koudestart_s30,20,doorpakker,1,44.054,81.597,13,0,13360,0,0,measure
scen_koudestart_s30,24,worstelaar,1,106.789,32.337,3,0,6013,0,0,measure
scen_koudestart_s30,4,worstelaar,1,111.858,31.03,3,0,4621,0,0,measure
scen_koudestart_s30,29,gemiddelde,2,101.745,45.654,4,0,10687,1,0,measure
scen_koudestart_s30,3,gemiddelde,1,93.865,54.864,10,0,8150,0,0,measure
scen_koudestart_s30,11,gemiddelde,2,127.662,30.798,4,0,5404,1,0,measure
scen_koudestart_s30,28,doorpakker,1,82.874,87.826,15,0,13751,0,0,measure
scen_koudestart_s30,8,doorpakker,1,27.899,142.868,17,0,18238,0,0,measure
scen_koudestart_s30,1,gemiddelde,2,138.172,35.227,6,0,8204,1,0,measure
scen_koudestart_s30,22,gemiddelde,2,138.805,36.664,8,0,10705,0,0,measure
scen_koudestart_s30,25,doorpakker,1,69.243,119.169,18,0,15040,0,0,measure
scen_koudestart_s30,18,gemiddelde,1,52.884,144.933,4,0,16362,0,0,measure
scen_koudestart_s30,12,gemiddelde,1,72.504,131.857,8,0,26225,0,0,measure
scen_koudestart_s30,20,doorpakker,2,159.309,53.199,11,0,10523,1,0,measure
scen_koudestart_s30,16,gemiddelde,1,0.647,213.51,10,0,25272,0,0,measure
scen_koudestart_s30,21,gemiddelde,1,32.384,182.097,10,0,29592,0,0,measure
scen_koudestart_s30,5,gemiddelde,3,149.234,66.504,11,0,6910,1,0,measure
scen_koudestart_s30,1,gemiddelde,3,204.019,13.973,4,0,7769,1,0,measure
scen_koudestart_s30,7,doorpakker,1,43.55,179.759,13,0,12619,0,0,measure
scen_koudestart_s30,17,gemiddelde,1,8.739,217.349,11,0,19770,0,0,measure
scen_koudestart_s30,26,gemiddelde,2,153.42,75.318,6,0,12585,1,0,measure
scen_koudestart_s30,28,doorpakker,2,183.747,50.021,11,0,10764,1,0,measure
scen_koudestart_s30,15,gemiddelde,2,162.127,83.321,11,0,15670,1,0,measure
scen_koudestart_s30,8,doorpakker,2,207.455,38.138,7,0,14985,1,0,measure
scen_koudestart_s30,25,doorpakker,2,207.108,38.633,10,0,9972,1,0,measure
scen_koudestart_s30,27,worstelaar,2,232.066,15.095,3,0,4239,1,0,measure
scen_koudestart_s30,11,gemiddelde,3,219.521,29.613,6,0,7147,0,0,measure
scen_koudestart_s30,12,gemiddelde,2,243.711,8.432,1,0,22242,1,0,measure
