run_id,student,persona,burst,start_s,duration_s,steps,failed_steps,context_tokens,phase
sweep_s30_c100k,24,worstelaar,1,40.607,98.025,2,0,17926,warmup
sweep_s30_c100k,3,worstelaar,1,15.698,126.955,2,0,17039,warmup
sweep_s30_c100k,16,afhaker,1,21.409,123.688,2,0,13353,warmup
sweep_s30_c100k,14,gemiddelde,1,1.998,145.709,3,0,39044,warmup
sweep_s30_c100k,8,worstelaar,1,53.405,95.457,2,0,29444,measure
sweep_s30_c100k,0,worstelaar,1,55.938,93.654,2,0,28877,measure
sweep_s30_c100k,23,worstelaar,1,22.585,128.151,3,0,19509,warmup
sweep_s30_c100k,7,gemiddelde,1,26.446,126.075,3,0,49816,warmup
sweep_s30_c100k,4,afhaker,1,46.789,110.649,3,0,14066,measure
sweep_s30_c100k,9,gemiddelde,1,27.617,131.975,3,0,39217,measure
sweep_s30_c100k,15,afhaker,1,10.399,153.346,3,0,16690,warmup
sweep_s30_c100k,17,worstelaar,1,31.127,134.002,3,0,26288,measure
sweep_s30_c100k,5,gemiddelde,1,20.822,146.52,5,0,41019,measure
sweep_s30_c100k,13,worstelaar,1,33.67,137.132,3,0,25873,measure
sweep_s30_c100k,11,gemiddelde,1,36.261,136.191,6,0,47432,measure
sweep_s30_c100k,18,gemiddelde,1,38.978,133.598,3,0,39422,measure
sweep_s30_c100k,19,gemiddelde,1,22.723,151.394,4,0,40632,measure
sweep_s30_c100k,29,gemiddelde,1,24.708,150.813,5,0,37742,measure
sweep_s30_c100k,12,gemiddelde,1,4.358,176.116,3,0,49902,measure
sweep_s30_c100k,6,gemiddelde,1,16.197,170.098,7,0,36962,measure
sweep_s30_c100k,26,doorpakker,1,22.236,175.568,9,0,66385,measure
sweep_s30_c100k,22,gemiddelde,1,0.326,202.796,7,0,40214,measure
sweep_s30_c100k,21,gemiddelde,1,5.107,198.957,8,0,46820,measure
sweep_s30_c100k,1,gemiddelde,1,4.364,203.962,8,0,48692,measure
sweep_s30_c100k,10,gemiddelde,1,46.934,170.432,7,0,49626,measure
sweep_s30_c100k,20,doorpakker,1,21.772,196.469,9,0,67501,measure
sweep_s30_c100k,28,doorpakker,1,41.437,182.476,11,0,67043,measure
sweep_s30_c100k,27,doorpakker,1,34.614,200.607,13,0,62102,measure
sweep_s30_c100k,2,doorpakker,1,13.946,222.046,12,0,64462,measure
sweep_s30_c100k,9,gemiddelde,2,243.781,10.859,3,0,39873,measure
sweep_s30_c100k,11,gemiddelde,2,227.476,40.675,8,0,49449,measure
sweep_s30_c100k,18,gemiddelde,2,226.923,43.956,4,0,41042,measure
sweep_s30_c100k,7,gemiddelde,2,255.866,17.255,3,0,50798,measure
sweep_s30_c100k,12,gemiddelde,2,233.823,46.449,7,0,52526,measure
sweep_s30_c100k,14,gemiddelde,2,268.933,14.37,3,0,39701,measure
sweep_s30_c100k,5,gemiddelde,2,257.373,27.743,6,0,43077,measure
sweep_s30_c100k,28,doorpakker,2,242.168,56.88,8,0,70407,measure
sweep_s30_c100k,29,gemiddelde,2,253.497,52.053,8,0,40681,measure
sweep_s30_c100k,22,gemiddelde,2,266.495,41.234,7,0,42339,measure
sweep_s30_c100k,26,doorpakker,2,244.9,64.091,8,0,68724,measure
sweep_s30_c100k,6,gemiddelde,2,297.154,15.478,3,0,37579,measure
sweep_s30_c100k,21,gemiddelde,2,291.584,22.683,4,0,48536,measure
sweep_s30_c100k,27,doorpakker,2,261.385,57.628,9,0,64585,measure
sweep_s30_c100k,2,doorpakker,2,287.338,36.409,9,0,67816,measure
sweep_s30_c100k,18,gemiddelde,3,313.736,10.657,3,0,44046,measure
sweep_s30_c100k,20,doorpakker,2,319.987,49.126,14,0,71978,measure
sweep_s30_c100k,9,gemiddelde,3,340.124,36.968,4,0,40826,measure
sweep_s30_c100k,12,gemiddelde,3,348.582,41.905,8,0,55383,measure
sweep_s30_c100k,27,doorpakker,3,364.795,30.295,5,0,67875,measure
sweep_s30_c100k,2,doorpakker,3,343.574,53.077,7,0,70617,measure
sweep_s30_c100k,20,doorpakker,3,389.184,8.688,2,0,72384,measure
sweep_s30_c100k,22,gemiddelde,3,381.296,16.713,1,0,42556,measure
sweep_s30_c100k,7,gemiddelde,3,383.28,15.631,2,0,51656,measure
sweep_s30_c100k,26,doorpakker,3,355.772,44.219,8,0,70434,measure
sweep_s30_c100k,28,doorpakker,3,330.968,69.643,9,0,73216,measure
