run_id,student,persona,burst,start_s,duration_s,steps,failed_steps,context_tokens,phase
engine_seqs_16,10,worstelaar,1,1.994,2.07,2,0,13064,warmup
engine_seqs_16,8,worstelaar,1,0.323,40.704,4,0,13428,warmup
engine_seqs_16,15,afhaker,1,20.819,26.073,2,0,9732,warmup
engine_seqs_16,14,afhaker,1,36.257,12.343,2,0,12197,warmup
engine_seqs_16,0,worstelaar,1,26.441,23.018,2,0,18785,warmup
engine_seqs_16,18,gemiddelde,1,27.614,30.415,3,0,25298,warmup
engine_seqs_16,19,gemiddelde,1,4.355,55.804,3,0,32127,warmup
engine_seqs_16,2,gemiddelde,1,21.769,44.942,3,0,28423,warmup
engine_seqs_16,3,gemiddelde,1,22.72,44.478,4,0,27835,warmup
engine_seqs_16,4,gemiddelde,1,24.706,43.374,5,0,25733,warmup
engine_seqs_16,16,gemiddelde,1,38.976,30.867,3,0,25397,warmup
engine_seqs_16,9,worstelaar,1,46.93,25.303,4,0,18589,warmup
engine_seqs_16,1,gemiddelde,1,16.194,56.343,7,0,25253,warmup
engine_seqs_16,12,gemiddelde,1,4.362,76.197,8,0,30935,warmup
engine_seqs_16,7,doorpakker,1,22.028,59.703,9,0,44790,warmup
engine_seqs_16,13,gemiddelde,1,34.611,53.044,8,0,24563,warmup
engine_seqs_16,17,doorpakker,1,41.434,57.356,11,0,45944,warmup
engine_seqs_16,6,doorpakker,1,13.942,88.564,12,0,43957,warmup
engine_seqs_16,19,gemiddelde,2,113.51,24.717,7,0,34855,measure
engine_seqs_16,17,doorpakker,2,117.046,32.078,8,0,48455,measure
engine_seqs_16,18,gemiddelde,2,142.218,7.513,3,0,25931,measure
engine_seqs_16,16,gemiddelde,2,124.189,30.384,4,0,26715,measure
engine_seqs_16,7,doorpakker,2,128.827,37.708,8,0,46864,measure
engine_seqs_16,4,gemiddelde,2,146.055,28.772,8,0,28475,measure
engine_seqs_16,6,doorpakker,2,153.853,23.328,9,0,46840,measure
engine_seqs_16,8,worstelaar,2,169.602,10.717,4,0,13635,measure
engine_seqs_16,1,gemiddelde,2,183.397,8.161,3,0,25900,measure
engine_seqs_16,16,gemiddelde,3,197.431,8.262,3,0,27743,measure
engine_seqs_16,17,doorpakker,3,181.044,44.359,9,0,51627,measure
engine_seqs_16,19,gemiddelde,3,206.538,29.645,8,0,36974,measure
engine_seqs_16,13,gemiddelde,2,213.077,26.474,5,0,26505,measure
engine_seqs_16,7,doorpakker,3,213.317,36.867,9,0,49208,measure
engine_seqs_16,11,worstelaar,1,233.706,22.647,4,0,19559,measure
engine_seqs_16,18,gemiddelde,3,235.214,24.148,4,0,28780,measure
engine_seqs_16,6,doorpakker,3,197.008,67.318,15,0,52778,measure
engine_seqs_16,0,worstelaar,2,287.776,10.038,2,0,20766,measure
engine_seqs_16,1,gemiddelde,3,288.188,11.046,5,0,26830,measure
engine_seqs_16,10,worstelaar,2,295.543,11.147,2,0,11958,measure
engine_seqs_16,13,gemiddelde,3,288.534,23.042,6,0,29853,measure
engine_seqs_16,3,gemiddelde,2,308.823,10.892,3,0,28690,measure
engine_seqs_16,17,doorpakker,4,285.316,36.464,9,0,53982,measure
engine_seqs_16,14,afhaker,2,317.549,9.647,3,0,13281,measure
engine_seqs_16,16,gemiddelde,4,334.877,6.401,3,0,28953,measure
engine_seqs_16,8,worstelaar,3,335.519,9.382,3,0,15218,measure
engine_seqs_16,18,gemiddelde,4,319.209,29.41,4,0,30307,measure
engine_seqs_16,6,doorpakker,4,303.127,48.853,8,0,55030,measure
engine_seqs_16,4,gemiddelde,3,322.09,32.407,7,0,31474,measure
engine_seqs_16,7,doorpakker,4,321.688,51.386,11,0,52912,measure
engine_seqs_16,11,worstelaar,2,377.608,11.613,3,0,20266,measure
engine_seqs_16,12,gemiddelde,2,360.177,32.213,8,0,34199,measure
engine_seqs_16,17,doorpakker,5,381.072,15.362,3,0,55068,measure
engine_seqs_16,2,gemiddelde,2,371.951,24.974,6,0,29770,measure
engine_seqs_16,13,gemiddelde,4,394.523,3.546,1,0,30100,measure
engine_seqs_16,6,doorpakker,5,381.363,16.881,4,0,36247,measure
engine_seqs_16,1,gemiddelde,4,391.655,6.872,1,0,27050,measure
